date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_agg.us,w_dbc.us,w_efa.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_shy.us,w_spy.us,w_tlt.us,w_vwo.us
2016-05-01,-0.010527619630820561,-0.013327619630820561,0.7,6,True,0.0028,1.9893239554670743,-0.06104831910363173,0.0,0.0,0.15000000000000002,0.5,0.2,0.0,0.1,0.0,0.0,0.0,0.05,0.0
2016-06-01,0.042698655540979596,0.0400986555409796,0.65,5,True,0.0026,1.957766181364391,-0.07594344212149395,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,0.15000000000000002,0.5,0.0,0.0,0.15000000000000002,0.0
2016-07-01,-0.006427627233958044,-0.007027627233958044,0.15000000000000002,3,True,0.0006000000000000001,2.040135349073145,-0.03706557697458257,0.0,0.0,0.1,0.0,0.2,0.0,0.05,0.5,0.0,0.0,0.15000000000000002,0.0
2016-08-01,0.0054027123519265075,0.0030027123519265073,0.6,5,True,0.0024000000000000002,2.022157266455579,-0.045551148591345125,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.5
2016-09-01,0.010670107655165028,0.010670107655165028,0.0,0,False,0.0,2.033082400496597,-0.04039453599255727,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.5
2016-10-01,-0.013520091904226206,-0.014320091904226206,0.20000000000000004,4,True,0.0008000000000000001,2.049795190024576,-0.032506176845904955,0.0,0.0,0.25,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.5
2016-11-01,-0.004579720859862957,-0.006579720859862957,0.5,2,True,0.002,2.0164231770435586,-0.04825761220026625,0.0,0.0,0.25,0.0,0.1,0.0,0.1,0.0,0.5,0.0,0.05,0.0
2016-12-01,0.005514770395857649,0.005514770395857649,0.0,0,False,0.0,2.007188521757341,-0.052616326666888424,0.0,0.0,0.25,0.0,0.1,0.0,0.1,0.0,0.5,0.0,0.05,0.0
2017-01-01,0.009249526462662517,0.007249526462662517,0.5,2,True,0.002,2.02124269298928,-0.045982823025830455,0.0,0.0,0.25,0.0,0.1,0.0,0.1,0.5,0.0,0.0,0.05,0.0
2017-02-01,0.0069302110280298375,0.0049302110280298374,0.5,2,True,0.002,2.031786637595408,-0.041006130072430924,0.0,0.0,0.25,0.0,0.1,0.0,0.1,0.0,0.5,0.0,0.05,0.0
2017-03-01,-0.012554774882575236,-0.015154774882575236,0.65,5,True,0.0026,2.0405480926537045,-0.03687076391877997,0.0,0.0,0.1,0.0,0.15000000000000002,0.0,0.2,0.0,0.0,0.5,0.05,0.0
2017-04-01,0.006760004117504693,0.004360004117504692,0.6,5,True,0.0024000000000000002,2.0154703522788617,-0.04870734107019359,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.5
2017-05-01,0.02634170895941499,0.02434170895941499,0.5,2,True,0.002,2.0201766620779895,-0.046485984671922886,0.0,0.0,0.05,0.5,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.0
2017-06-01,-0.0071145526248298785,-0.0071145526248298785,0.0,0,False,0.0,2.0733915677570502,-0.021368795991427603,0.0,0.0,0.05,0.5,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.0
2017-07-01,0.025399142958440347,0.024999142958440346,0.1,3,True,0.0004,2.064652988193369,-0.025493365017711933,0.0,0.0,0.1,0.5,0.05,0.0,0.2,0.0,0.0,0.0,0.15000000000000002,0.0
2017-08-01,0.025478581847964466,0.022878581847964465,0.65,6,True,0.0026,2.1107443261634042,-0.0037384672582034817,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.25,0.0,0.0,0.0,0.05,0.5
2017-09-01,-0.018373476684127678,-0.019173476684127676,0.2,3,True,0.0008,2.162791479759095,0.0,0.0,0.0,0.05,0.0,0.30000000000000004,0.0,0.05,0.0,0.0,0.0,0.1,0.5
2017-10-01,0.021671969559756823,0.018671969559756824,0.75,5,True,0.003,2.1279930910124616,-0.02541413072910248,0.0,0.0,0.15000000000000002,0.5,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0
2017-11-01,0.0021654810888591357,0.00016548108885913564,0.5,2,True,0.002,2.16325338270709,-0.009265496517322669,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.5
2017-12-01,0.019569249274881607,0.017569249274881606,0.5,2,True,0.002,2.163601991263757,-0.0188238144398849,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,0.2,0.0,0.0,0.5,0.1,0.0
2018-01-01,0.04266015994099753,0.040260159940997534,0.6,5,True,0.0024000000000000002,2.161394135935949,-0.019825059159363945,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.05,0.5
2018-02-01,-0.017069392841219146,-0.019069392841219147,0.5,2,True,0.002,2.243694534704308,-0.0215850859718959,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2018-03-01,0.0009677763477826343,0.0009677763477826343,0.0,0,False,0.0,2.2053960312757432,-0.038286034501149424,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2018-04-01,-0.0018799844844263058,-0.002279984484426306,0.10000000000000002,2,True,0.0004000000000000001,2.2150303299002734,-0.0340847756779723,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.05,0.0,0.5,0.0,0.15000000000000002,0.0
2018-05-01,0.013398638641495259,0.012598638641495259,0.20000000000000004,4,True,0.0008000000000000001,2.2082137753959845,-0.037057291983611296,0.0,0.0,0.25,0.0,0.05,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2018-06-01,-0.009570263186548205,-0.009570263186548205,0.0,0,False,0.0,2.2378008338156863,-0.02415517060643735,0.0,0.0,0.25,0.0,0.05,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2018-07-01,-0.0021871207949560826,-0.0025871207949560828,0.1,2,True,0.0004,2.22828284511897,-0.02830570979453828,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,0.15000000000000002,0.0,0.5,0.0,0.15000000000000002,0.0
2018-08-01,0.024688841989308503,0.022688841989308504,0.5,2,True,0.002,2.218074917727532,-0.03275711271352577,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,0.15000000000000002,0.0,0.0,0.5,0.15000000000000002,0.0
2018-09-01,-0.00037330186011388846,-0.0023733018601138885,0.5,2,True,0.002,2.279795870555829,-0.00584226320029213,0.0,0.0,0.15000000000000002,0.0,0.05,0.5,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.0
2018-10-01,-0.03604413811636009,-0.03844413811636009,0.6,5,True,0.0024000000000000002,2.2689284002503265,-0.010581275066745999,0.0,0.0,0.2,0.0,0.05,0.0,0.2,0.5,0.0,0.0,0.05,0.0
2018-11-01,0.0016329618860866538,-0.0013670381139133463,0.75,6,True,0.003,2.180585391120725,-0.049105288182423656,0.0,0.0,0.05,0.0,0.25,0.0,0.1,0.0,0.5,0.0,0.1,0.0
2018-12-01,0.017335518856988263,0.015335518856988263,0.5,2,True,0.002,2.174796245365343,-0.051629779132032705,0.0,0.0,0.05,0.0,0.25,0.5,0.1,0.0,0.0,0.0,0.1,0.0
2019-01-01,0.017096821498553738,0.017096821498553738,0.0,0,False,0.0,2.1957225521173127,-0.042504378902650575,0.0,0.0,0.05,0.0,0.25,0.5,0.1,0.0,0.0,0.0,0.1,0.0
2019-02-01,-0.00019443441737947978,-0.00219443441737948,0.5,2,True,0.002,2.228795903793909,-0.028081978688736076,0.0,0.0,0.05,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.1,0.5
2019-03-01,0.022057591027122216,0.019257591027122215,0.7,5,True,0.0028,2.2221231340232457,-0.030991794334542355,0.0,0.0,0.05,0.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.5,0.05,0.0
2019-04-01,0.003711638189968242,0.001111638189968242,0.65,6,True,0.0026,2.265232859000391,-0.012192801332205128,0.0,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.15000000000000002,0.5
2019-05-01,-0.0347751948157272,-0.036775194815727205,0.5,2,True,0.002,2.2690933026214495,-0.011928260148630465,0.0,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.0,0.5,0.15000000000000002,0.0
2019-06-01,0.01615054379236197,0.01335054379236197,0.7,6,True,0.0028,2.1909626352670655,-0.04595008919347765,0.0,0.0,0.05,0.0,0.15000000000000002,0.5,0.05,0.0,0.0,0.0,0.25,0.0
2019-07-01,0.003863773196219434,0.001063773196219434,0.7,4,True,0.0028,2.2138977797324713,-0.03596303045530447,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.25,0.0,0.0,0.5,0.05,0.0
2019-08-01,0.039608211949065025,0.03700821194906503,0.65,5,True,0.0026,2.216673404008525,-0.03475439090555754,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.5,0.0,0.0,0.15000000000000002,0.0
2019-09-01,-0.01254583060738797,-0.01254583060738797,0.0,0,False,0.0,2.2996924599083073,-0.003547082243410493,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.5,0.0,0.0,0.15000000000000002,0.0
2019-10-01,0.010076329920239997,0.010076329920239997,0.0,0,False,0.0,2.2708409078572096,-0.017214185580483488,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.5,0.0,0.0,0.15000000000000002,0.0
2019-11-01,-0.006237046875188757,-0.008637046875188757,0.6,4,True,0.0024000000000000002,2.288217715681058,-0.009693764325924059,0.0,0.0,0.05,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.05,0.0
2019-12-01,0.042260876907397604,0.039660876907397606,0.65,5,True,0.0026,2.285457522388147,-0.010888334497679675,0.0,0.0,0.05,0.0,0.05,0.0,0.30000000000000004,0.0,0.0,0.5,0.1,0.0
2020-01-01,-0.0434927267488248,-0.0462927267488248,0.7000000000000001,6,True,0.0028000000000000004,2.324234176798682,-0.016762092858540356,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.05,0.5
2020-02-01,0.005488194815218589,0.0030881948152185886,0.6,4,True,0.0024000000000000002,2.2154371819844383,-0.06278728711490345,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.5,0.0,0.0,0.15000000000000002,0.0
2020-03-01,-0.006470414450658407,-0.008470414450658407,0.5,2,True,0.002,2.210046854181372,-0.06506759719759625,0.0,0.0,0.05,0.0,0.15000000000000002,0.5,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.0
2020-04-01,0.03246365355190686,0.03246365355190686,0.0,0,False,0.0,2.191355441209286,-0.07297476333242336,0.0,0.0,0.05,0.0,0.15000000000000002,0.5,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.0
2020-05-01,0.030467339636960224,0.028467339636960222,0.5,2,True,0.002,2.2579698553716665,-0.04479437694094213,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.5,0.0,0.0,0.15000000000000002,0.0
2020-06-01,0.019649638344535647,0.017649638344535645,0.5,2,True,0.002,2.322110661465602,-0.01766041919446759,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.5,0.15000000000000002,0.0
2020-07-01,0.0746087175111058,0.0726087175111058,0.5,2,True,0.002,2.363003817567074,-0.012291146138495246,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.5
2020-08-01,0.026660516169669912,0.026060516169669912,0.15000000000000002,3,True,0.0006000000000000001,2.5278179084773833,-0.007163340028485621,0.0,0.0,0.05,0.0,0.30000000000000004,0.0,0.1,0.0,0.0,0.0,0.05,0.5
2020-09-01,-0.03846116799432872,-0.04106116799432872,0.65,5,True,0.0026,2.5869102125453933,-0.004187524584885027,0.0,0.0,0.1,0.0,0.15000000000000002,0.0,0.2,0.0,0.0,0.5,0.05,0.0
2020-10-01,0.0023862233951458247,0.0003862233951458247,0.5,2,True,0.002,2.4824397950258916,-0.047475466915742004,0.0,0.0,0.1,0.0,0.15000000000000002,0.0,0.2,0.0,0.0,0.0,0.05,0.5
2020-11-01,0.02251144783070135,0.02051144783070135,0.5,2,True,0.002,2.4579318119833347,-0.056879302268053156,0.0,0.0,0.1,0.0,0.15000000000000002,0.0,0.2,0.0,0.5,0.0,0.05,0.0
2020-12-01,0.02967043194208111,0.027270431942081112,0.6,5,True,0.0024000000000000002,2.5022171203753567,-0.039886808519312256,0.0,0.0,0.15000000000000002,0.5,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0
2021-01-01,0.02964328226215554,0.02724328226215554,0.6,5,True,0.0024000000000000002,2.528373001104019,-0.02985066660425062,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.05,0.5
2021-02-01,0.013857509744556724,0.011457509744556723,0.6,5,True,0.0024000000000000002,2.590841323852996,-0.018354976308525006,0.0,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.5,0.0,0.05,0.0
2021-03-01,0.008541715269026324,0.008541715269026324,0.0,0,False,0.0,2.6267439327448896,-0.011296695950227642,0.0,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.5,0.0,0.05,0.0
2021-04-01,0.025726019553027425,0.025726019553027425,0.0,0,False,0.0,2.649180831503038,-0.00354589564024288,0.0,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.5,0.0,0.05,0.0
2021-05-01,0.012997478758372318,0.012997478758372318,0.0,0,False,0.0,2.708327386058734,-0.0030311307129013976,0.0,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.5,0.0,0.05,0.0
2021-06-01,-0.001569455656305208,-0.0019694556563052083,0.1,2,True,0.0004,2.7424314022042586,0.0,0.0,0.0,0.2,0.0,0.15000000000000002,0.0,0.1,0.0,0.5,0.0,0.05,0.0
2021-07-01,0.01620556959102644,0.01380556959102644,0.6,5,True,0.0024000000000000002,2.7315557722614923,-0.01011130595829779,0.0,0.0,0.2,0.0,0.05,0.0,0.15000000000000002,0.0,0.0,0.5,0.1,0.0
2021-08-01,-0.0024778051005552295,-0.00447780510055523,0.5,2,True,0.002,2.783080914216663,-0.0042211925494161084,0.0,0.0,0.2,0.0,0.05,0.5,0.15000000000000002,0.0,0.0,0.0,0.1,0.0
2021-09-01,-0.012833306928202233,-0.014833306928202233,0.5,2,True,0.002,2.76509134694356,-0.01065781095826479,0.0,0.0,0.2,0.0,0.05,0.0,0.15000000000000002,0.0,0.0,0.5,0.1,0.0
2021-10-01,0.02066154447929896,0.01826154447929896,0.6000000000000001,5,True,0.0024000000000000002,2.723055026409308,-0.0256982925042315,0.0,0.0,0.30000000000000004,0.0,0.05,0.0,0.1,0.0,0.5,0.0,0.05,0.0
2021-11-01,-0.023109296654469178,-0.02350929665446918,0.10000000000000002,2,True,0.0004000000000000001,2.7782058219374597,-0.005965487352775356,0.0,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.5,0.0,0.05,0.0
2021-12-01,-0.00357405945524528,-0.00637405945524528,0.7,6,True,0.0028,2.706404229800727,-0.032017251547151515,0.0,0.0,0.05,0.0,0.1,0.5,0.15000000000000002,0.0,0.0,0.0,0.2,0.0
2022-01-01,-0.00237437324506473,-0.00497437324506473,0.65,5,True,0.0026,2.6870059156587702,-0.038955325775577254,0.0,0.0,0.15000000000000002,0.0,0.1,0.0,0.2,0.0,0.5,0.0,0.05,0.0
2022-02-01,0.03530552785087842,0.034705527850878416,0.15000000000000002,2,True,0.0006000000000000001,2.672052139405546,-0.04430374981288765,0.0,0.0,0.30000000000000004,0.0,0.1,0.0,0.05,0.0,0.5,0.0,0.05,0.0
2022-03-01,-0.01310737788781936,-0.01510737788781936,0.5,2,True,0.002,2.760857569931064,-0.012541264456456425,0.0,0.0,0.30000000000000004,0.0,0.1,0.5,0.05,0.0,0.0,0.0,0.05,0.0
2022-04-01,-0.009980067837591575,-0.012380067837591574,0.6000000000000001,4,True,0.0024000000000000002,2.718130758548008,-0.04953350175448579,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2022-05-01,0.005963926604204978,0.005963926604204978,0.0,0,False,0.0,2.6871908112538847,-0.060352474781469656,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2022-06-01,-0.02826803290939121,-0.02826803290939121,0.0,0,False,0.0,2.703217020023698,-0.05474848590724313,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2022-07-01,-0.003552795405095127,-0.003952795405095127,0.1,3,True,0.0004,2.625751671383506,-0.08183629926054281,0.0,0.0,0.2,0.0,0.15000000000000002,0.0,0.05,0.0,0.5,0.0,0.1,0.0
2022-08-01,-0.05022606790288575,-0.05302606790288575,0.7,6,True,0.0028,2.609096928754345,-0.08766007166594936,0.0,0.0,0.1,0.0,0.05,0.5,0.2,0.0,0.0,0.0,0.15000000000000002,0.0
2022-09-01,-0.02376728997954191,-0.026367289979541908,0.65,6,True,0.0026,2.4716093133974804,-0.13573626222794122,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2022-10-01,-0.000583547881981211,-0.000983547881981211,0.1,2,True,0.0004,2.3847343586619316,-0.16611439387339721,0.0,0.0,0.2,0.0,0.2,0.0,0.05,0.0,0.5,0.0,0.05,0.0
2022-11-01,0.025990001094488083,0.02559000109448808,0.1,2,True,0.0004,2.3814364591111064,-0.1672675919039852,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2022-12-01,-0.023794429591906405,-0.026394429591906403,0.65,5,True,0.0026,2.4369773373021038,-0.14784625102931825,0.0,0.0,0.05,0.5,0.2,0.0,0.15000000000000002,0.0,0.0,0.0,0.1,0.0
2023-01-01,0.03536372386472295,0.03336372386472295,0.5,2,True,0.002,2.3643810244673333,-0.17323147689772322,0.0,0.0,0.05,0.0,0.2,0.0,0.15000000000000002,0.0,0.5,0.0,0.1,0.0
2023-02-01,-0.042459386761040996,-0.044459386761041,0.5,2,True,0.002,2.438212156736445,-0.14741446366955524,0.0,0.0,0.05,0.5,0.2,0.0,0.15000000000000002,0.0,0.0,0.0,0.1,0.0
2023-03-01,0.029812751529704015,0.027412751529704016,0.6,5,True,0.0024000000000000002,2.329083914575057,-0.18557404736899097,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2023-04-01,0.006306105541813639,0.003906105541813639,0.6,5,True,0.0024000000000000002,2.3893647437427674,-0.1644952569428173,0.0,0.0,0.05,0.5,0.2,0.0,0.15000000000000002,0.0,0.0,0.0,0.1,0.0
2023-05-01,-0.0008642203770896856,-0.0028642203770896857,0.5,2,True,0.002,2.3938643690179044,-0.16292184364574647,0.0,0.0,0.05,0.0,0.2,0.0,0.15000000000000002,0.0,0.5,0.0,0.1,0.0
2023-06-01,-0.00881360090156148,-0.01081360090156148,0.5,2,True,0.002,2.3870119515649106,-0.1653179731183928,0.0,0.0,0.05,0.0,0.2,0.5,0.15000000000000002,0.0,0.0,0.0,0.1,0.0
2023-07-01,0.007685244372229949,0.004885244372229949,0.7,5,True,0.0028,2.374436015754538,-0.16971548255911983,0.0,0.0,0.05,0.0,0.05,0.0,0.35000000000000003,0.5,0.0,0.0,0.05,0.0
2023-08-01,0.00015150557984026057,-0.0026484944201597394,0.7,5,True,0.0028,2.379303864259491,-0.16801331024531851,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2023-09-01,-0.020653047629904994,-0.020653047629904994,0.0,0,False,0.0,2.3796643420710613,-0.16788725961946793,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2023-10-01,0.0056795804553030176,0.0056795804553030176,0.0,0,False,0.0,2.342658107015482,-0.18082747102611718,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2023-11-01,0.020377429156284557,0.020377429156284557,0.0,0,False,0.0,2.3559634222135437,-0.17617491474103608,0.0,0.0,0.2,0.0,0.1,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2023-12-01,0.024794248164868846,0.022194248164868847,0.65,5,True,0.0026,2.397721573004642,-0.16157306998768606,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.5,0.15000000000000002,0.0
2024-01-01,0.02343894722268739,0.02343894722268739,0.0,0,False,0.0,2.470217490186408,-0.136222950121614,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.5,0.15000000000000002,0.0
2024-02-01,-0.008246967373738371,-0.010246967373738371,0.5,2,True,0.002,2.5230605539923117,-0.11774497158647113,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.5,0.0,0.0,0.15000000000000002,0.0
2024-03-01,0.015657020935838307,0.013257020935838307,0.6,4,True,0.0024000000000000002,2.496247548827359,-0.12712084986106342,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.25,0.0,0.5,0.0,0.05,0.0
2024-04-01,-0.019749222364752662,-0.021749222364752664,0.5,2,True,0.002,2.5302606862624635,-0.11522725440741544,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.25,0.5,0.0,0.0,0.05,0.0
2024-05-01,0.01934543933480668,0.01734543933480668,0.5,2,True,0.002,2.4753294253180185,-0.1344354264461909,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.25,0.0,0.5,0.0,0.05,0.0
2024-06-01,0.026229009719460288,0.024229009719460286,0.5,2,True,0.002,2.521737015072944,-0.11820778206680826,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.25,0.0,0.0,0.5,0.05,0.0
2024-07-01,0.007372319648031412,0.004972319648031412,0.6,4,True,0.0024000000000000002,2.576505430982773,-0.09905655311265871,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2024-08-01,0.016875348433751887,0.014475348433751888,0.6,4,True,0.0024000000000000002,2.5892710519886393,-0.09459271521331636,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.5,0.15000000000000002,0.0
2024-09-01,0.034757952451282915,0.034757952451282915,0.0,0,False,0.0,2.6665192110628255,-0.06758084795113384,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.5,0.15000000000000002,0.0
2024-10-01,-0.023942080399685806,-0.025942080399685805,0.5,2,True,0.002,2.7536835550933576,-0.03710152366475439,0.0,0.0,0.05,0.0,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.5
2024-11-01,0.0017238294548353906,-0.0006761705451646097,0.6,5,True,0.0024000000000000002,2.6813040308811686,-0.06241094364254263,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2024-12-01,-0.023918510862435866,-0.025918510862435865,0.5,2,True,0.002,2.695553029815298,-0.05742840331484311,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.5,0.0,0.0,0.05,0.0
2025-01-01,0.018317203396537408,0.01631720339653741,0.5,2,True,0.002,2.6162500748021893,-0.08515878446548919,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2025-02-01,0.0060053933509621685,0.0060053933509621685,0.0,0,False,0.0,2.6605110703786536,-0.0696817536633011,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2025-03-01,0.01801426563377589,0.015414265633775891,0.65,6,True,0.0026,2.680570881192638,-0.06266730887256555,0.0,0.0,0.05,0.0,0.25,0.5,0.05,0.0,0.0,0.0,0.15000000000000002,0.0
2025-04-01,-0.0001995569290501719,-0.0001995569290501719,0.0,0,False,0.0,2.7217643626641568,-0.048262915720526434,0.0,0.0,0.05,0.0,0.25,0.5,0.05,0.0,0.0,0.0,0.15000000000000002,0.0
2025-05-01,0.0038212817776000566,0.0038212817776000566,0.0,0,False,0.0,2.7212212157263447,-0.048452841450328576,0.0,0.0,0.05,0.0,0.25,0.5,0.05,0.0,0.0,0.0,0.15000000000000002,0.0
2025-06-01,0.009669590682390906,0.0070695906823909065,0.65,6,True,0.0026,2.7225809482791017,-0.0479773749063056,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2025-07-01,0.0016681357015617126,-0.0003318642984382874,0.5,2,True,0.002,2.7362765128844484,-0.04318835756745887,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.0,0.0,0.05,0.5
2025-08-01,0.031154726245376504,0.029154726245376503,0.5,2,True,0.002,2.7353593114380867,-0.043509081375232794,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.0,0.5,0.05,0.0
2025-09-01,0.0570165710260945,0.055016571026094495,0.5,2,True,0.002,2.817460195205987,-0.014800330240896997,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.0,0.0,0.05,0.5
2025-10-01,0.018766203087860443,0.018766203087860443,0.0,0,False,0.0,2.972145910310066,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.0,0.0,0.05,0.5
2025-11-01,0.008336703315241086,0.006336703315241086,0.5,2,True,0.002,3.0205875760902074,-0.015490555016012375,0.0,0.0,0.1,0.0,0.2,0.0,0.15000000000000002,0.0,0.0,0.5,0.05,0.0
2025-12-01,0.006711934770503787,0.006311934770503787,0.10000000000000002,3,True,0.0004000000000000001,3.038461908800709,-0.009664718508052839,0.0,0.0,0.05,0.0,0.30000000000000004,0.0,0.1,0.0,0.0,0.5,0.05,0.0
2026-01-01,0.04885366127787463,0.04685366127787463,0.5,2,True,0.002,2.9819064715264427,-0.04559990288665183,0.0,0.0,0.05,0.5,0.30000000000000004,0.0,0.1,0.0,0.0,0.0,0.05,0.0
2026-02-01,0.05871372545783804,0.05871372545783804,0.0,0,False,0.0,3.1557615960389547,-0.04119680856969965,0.0,0.0,0.05,0.5,0.30000000000000004,0.0,0.1,0.0,0.0,0.0,0.05,0.0
2026-03-01,-0.03662349593378979,-0.037023495933789785,0.10000000000000003,3,True,0.0004000000000000002,3.3561250683444226,0.0,0.0,0.0,0.15000000000000002,0.5,0.25,0.0,0.05,0.0,0.0,0.0,0.05,0.0
2026-04-01,0.023188713558134934,0.020588713558134936,0.65,4,True,0.0026,3.2235157619844843,-0.03951262353442464,0.0,0.0,0.30000000000000004,0.0,0.1,0.0,0.05,0.0,0.5,0.0,0.05,0.0
2026-05-01,-0.0017321176031760478,-0.002132117603176048,0.10000000000000003,3,True,0.0004000000000000002,3.296945639661021,-0.017633260822605412,0.0,0.0,0.25,0.0,0.05,0.0,0.15000000000000002,0.0,0.5,0.0,0.05,0.0
2026-06-01,-0.039111755951614174,-0.041111755951614176,0.5,2,True,0.002,3.284652472197686,-0.021296165873220474,0.0,0.0,0.25,0.0,0.05,0.0,0.15000000000000002,0.5,0.0,0.0,0.05,0.0
