date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_iau.us,w_ief.us,w_ijr.us,w_ivv.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vea.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us,w_xlk.us
2010-01-01,-0.03745479275794562,-0.038491829794982654,0.25925925925925924,4,True,0.001037037037037037,1.0817079188322036,-0.06420752250995065,0.0,0.16203703703703706,0.0,0.16203703703703706,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16203703703703706,0.09722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
2010-02-01,0.014699909259790936,0.01327398333386501,0.3564814814814815,6,True,0.0014259259259259262,1.038629893322054,-0.10147459943127235,0.0,0.0,0.0,0.12962962962962965,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.12962962962962965,0.0,0.12962962962962965,0.0,0.08333333333333333
2010-03-01,0.047123335414595506,0.044855187266447355,0.567037037037037,8,True,0.002268148148148148,1.0515072624859112,-0.09033430454796443,0.0,0.0,0.0,0.15740740740740744,0.0,0.0,0.0,0.15740740740740744,0.08666666666666666,0.0,0.0,0.09444444444444446,0.0,0.0,0.0,0.15740740740740744,0.0,0.0,0.0,0.3466666666666666
2010-04-01,0.047201415309427876,0.047201415309427876,0.0,0,False,0.0,1.101057791906918,-0.04746782286602691,0.0,0.0,0.0,0.16203703703703706,0.0,0.0,0.0,0.16203703703703706,0.08333333333333333,0.0,0.0,0.09722222222222222,0.0,0.0,0.0,0.16203703703703706,0.0,0.0,0.0,0.3333333333333333
2010-05-01,-0.025747926098508237,-0.02708125943184157,0.3333333333333333,3,True,0.0013333333333333333,1.1358814166633124,-0.017547001733044687,0.0,0.0,0.0,0.16203703703703706,0.0,0.3333333333333333,0.0,0.16203703703703706,0.0,0.0,0.0,0.09722222222222222,0.0,0.0,0.0,0.16203703703703706,0.0,0.0,0.0,0.08333333333333333
2010-06-01,-5.050082235517894e-05,-0.002124574896429254,0.5185185185185186,6,True,0.002074074074074075,1.1028671305108313,-0.04610190538788839,0.0,0.0,0.0,0.032407407407407406,0.0,0.3333333333333333,0.48611111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.032407407407407406,0.0,0.032407407407407406,0.0,0.0,0.0,0.08333333333333333
2010-07-01,0.007134363188335239,0.006789918743890795,0.0861111111111111,4,True,0.0003444444444444444,1.1024315775418012,-0.0464786263325665,0.0,0.0,0.0,0.0,0.0,0.38666666666666666,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666666
2010-08-01,-0.006643612931134513,-0.00991027959780118,0.8166666666666667,7,True,0.0032666666666666664,1.110748537044119,-0.039285074541289156,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.08333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.1388888888888889,0.0,0.0,0.0,0.4
2010-09-01,0.02990062089030215,0.026622843112524372,0.8194444444444444,7,True,0.0032777777777777775,1.0961600297951188,-0.051903048985418865,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
2010-10-01,0.010803639822046397,0.008803639822046396,0.49999999999999994,4,True,0.0019999999999999996,1.126678023490563,-0.02550725276290855,0.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1
2010-11-01,0.002335324045055296,0.002335324045055296,0.0,0,False,0.0,1.1388502470517703,-0.014979184112562383,0.0,0.0,0.0,0.2,0.0,0.31999999999999995,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.07999999999999999
2010-12-01,0.029026593757324134,0.0272932604239908,0.43333333333333335,6,True,0.0017333333333333335,1.1395312143763041,-0.023566672326086113,0.0,0.0,0.0,0.16666666666666669,0.0,0.31999999999999995,0.1,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.07999999999999999
2011-01-01,-0.008709083241854126,-0.010005379538150424,0.3240740740740741,6,True,0.0012962962962962965,1.151400544578848,-0.01339616585753467,0.0,0.0,0.0,0.12962962962962965,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.12962962962962965,0.0,0.0,0.12962962962962965,0.08333333333333333
2011-02-01,0.010561392549588138,0.009174725882921472,0.3466666666666666,3,True,0.0013866666666666665,1.13831269182305,-0.02461079118523546,0.0,0.0,0.0,0.12592592592592597,0.0,0.0,0.0,0.0,0.08666666666666666,0.0,0.0,0.1888888888888889,0.0,0.0,0.0,0.12592592592592597,0.0,0.0,0.12592592592592597,0.3466666666666666
2011-03-01,0.006073859523181395,0.004309415078736951,0.4411111111111111,7,True,0.0017644444444444444,1.1483051570543483,-0.016048519301526842,0.0,0.0,0.0,0.15740740740740744,0.0,0.3466666666666666,0.0,0.0,0.0,0.0,0.0,0.09444444444444446,0.0,0.0,0.0,0.15740740740740744,0.0,0.0,0.15740740740740744,0.08666666666666666
2011-04-01,0.02360262181395317,0.02136188107321243,0.5601851851851851,7,True,0.0022407407407407406,1.1526911187503852,-0.012290307924881394,0.0,0.3333333333333333,0.0,0.12962962962962965,0.0,0.0,0.0,0.12962962962962965,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962965,0.08333333333333333
2011-05-01,-0.013157953872804672,-0.0158038797987306,0.6614814814814816,8,True,0.0026459259259259257,1.189684677132481,0.0,0.0,0.08666666666666666,0.0,0.1888888888888889,0.0,0.3466666666666666,0.0,0.0,0.0,0.1888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888888888888889,0.0
2011-06-01,-0.02647647256879901,-0.027596472568799008,0.28,4,True,0.00112,1.1696130269367442,-0.016871403474839952,0.0,0.0,0.0,0.2,0.0,0.31999999999999995,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.07999999999999999
2011-07-01,0.05107654763705466,0.05000988097038799,0.26666666666666666,5,True,0.0010666666666666667,1.13743124419325,-0.04392208619949489,0.0,0.0,0.0,0.16666666666666669,0.0,0.31999999999999995,0.1,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.07999999999999999
2011-08-01,0.08355930002762364,0.08252226299058661,0.25925925925925924,5,True,0.0010370370370370368,1.1942874992267534,-0.006378527586470839,0.0,0.0,0.0,0.19444444444444445,0.0,0.3333333333333333,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
2011-09-01,-0.01964126019032017,-0.02204126019032017,0.6,4,True,0.0024,1.2909755315098168,-0.021984391558755312,0.0,0.0,0.0,0.0,0.0,0.31999999999999995,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999999
2011-10-01,0.020906942053065772,0.020906942053065772,0.0,0,False,0.0,1.2535209951137243,-0.05035915181425643,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2011-11-01,0.0030043039169041262,0.0023376372502374593,0.16666666666666669,4,True,0.0006666666666666668,1.2788751337302546,-0.031151395586259345,0.0,0.0,0.0,0.05555555555555556,0.0,0.4,0.3333333333333333,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.1
2011-12-01,0.012254532611685794,0.01005008816724135,0.5511111111111111,7,True,0.0022044444444444446,1.2798895843588687,-0.030382869363599463,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333334,0.0,0.09333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733333333333333
2012-01-01,0.03288514796846187,0.03255181463512854,0.08333333333333331,4,True,0.00033333333333333327,1.264812347303159,-0.04180506352045332,0.0,0.0,0.0,0.0,0.027777777777777773,0.0,0.4166666666666667,0.0,0.1,0.027777777777777773,0.0,0.0,0.0,0.027777777777777773,0.0,0.0,0.0,0.0,0.0,0.4
2012-02-01,-0.005774115395576572,-0.007435596877058054,0.41537037037037033,5,True,0.0016614814814814814,1.3038005741990901,-0.01226841195814643,0.0,0.0,0.0,0.0287037037037037,0.0,0.38666666666666666,0.43055555555555564,0.0,0.0,0.0287037037037037,0.0,0.0,0.0,0.0287037037037037,0.0,0.0,0.0,0.0,0.0,0.09666666666666666
2012-03-01,0.025527317250242907,0.022143613546539202,0.845925925925926,8,True,0.003383703703703704,1.291886077918604,-0.023341868136052102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666666,0.17222222222222222,0.17222222222222222,0.0,0.0,0.17222222222222222,0.0,0.0,0.0,0.0,0.0,0.38666666666666666
2012-04-01,4.567327180826208e-05,-0.0010743267281917378,0.28,4,True,0.00112,1.314124507821865,-0.007565210240579323,0.0,0.0,0.0,0.2,0.0,0.07999999999999999,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.31999999999999995
2012-05-01,-0.012473000020722446,-0.015193000020722446,0.6799999999999999,6,True,0.0027199999999999998,1.3091420631312063,-0.011327982656457625,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31999999999999995
2012-06-01,0.029346641707962508,0.029346641707962508,0.0,0,False,0.0,1.2928131341506424,-0.023659688749271157,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2012-07-01,0.008398558573534602,0.008065225240201269,0.08333333333333331,4,True,0.00033333333333333327,1.3243995642572335,-0.0011066121602830714,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.1,0.027777777777777773,0.0,0.0,0.0,0.027777777777777773,0.0,0.027777777777777773,0.0,0.0,0.0,0.4
2012-08-01,0.019856716806084584,0.01951227236164014,0.0861111111111111,4,True,0.0003444444444444444,1.3346175773623492,-0.0038574166804878907,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0,0.09666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38666666666666666
2012-09-01,0.003285817807594428,0.0016191511409277615,0.41666666666666663,4,True,0.0016666666666666663,1.3632607105608863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.1,0.1388888888888889,0.0,0.0,0.0,0.1388888888888889,0.0,0.1388888888888889,0.0,0.0,0.0,0.4
2012-10-01,-0.02435933188717216,-0.025396368924209198,0.2592592592592593,5,True,0.001037037037037037,1.3640445368015521,-0.010831474001626207,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.08333333333333333,0.19444444444444445,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2012-11-01,0.0022163299144780544,0.0011496632478113875,0.2666666666666667,5,True,0.001066666666666667,1.329397784742617,-0.03595636966311877,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.1,0.0,0.07999999999999999,0.16666666666666669,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.31999999999999995
2012-12-01,0.009077609501764599,0.00868872061287571,0.0972222222222222,4,True,0.00038888888888888876,1.3324722727958331,-0.033726833358585506,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.08333333333333333,0.19444444444444445,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2013-01-01,0.0026417842261460276,0.0015751175594793609,0.26666666666666666,5,True,0.0010666666666666667,1.3152989922797587,-0.04618043594730603,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.1,0.0,0.07999999999999999,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.31999999999999995
2013-02-01,-0.0014477972540011864,-0.0032626120688160013,0.4537037037037037,7,True,0.001814814814814815,1.3149762592189906,-0.04641447331001525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962965,0.08333333333333333,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.12962962962962965,0.0,0.12962962962962965,0.0,0.3333333333333333
2013-03-01,0.014318307377769728,0.012807196266658615,0.3777777777777779,6,True,0.0015111111111111115,1.3110882418477336,-0.0492339592640445,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333334,0.09444444444444446,0.08666666666666666,0.09444444444444446,0.0,0.0,0.0,0.0,0.0,0.09444444444444446,0.0,0.0,0.0,0.3466666666666666
2013-04-01,0.01770928492325428,0.01770928492325428,0.0,0,False,0.0,1.3298608062938888,-0.035620598848442264,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.09166666666666667,0.09,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.09166666666666667,0.0,0.0,0.0,0.36
2013-05-01,-0.006751544340379657,-0.00748487767371299,0.18333333333333338,5,True,0.0007333333333333334,1.352419188314654,-0.019261865031208525,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.0,0.09,0.12222222222222225,0.0,0.0,0.0,0.12222222222222225,0.0,0.12222222222222225,0.0,0.0,0.0,0.36
2013-06-01,-0.013864110981179014,-0.016130777647845682,0.5666666666666668,8,True,0.0022666666666666673,1.3385095517142411,-0.02934876055550406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06296296296296298,0.08666666666666666,0.0,0.06296296296296298,0.3777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.06296296296296298,0.3466666666666666
2013-07-01,0.027227794628279522,0.026753720554205447,0.11851851851851856,5,True,0.0004740740740740743,1.3163360780553695,-0.04542836914866599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02962962962962963,0.09333333333333332,0.0,0.0,0.44444444444444453,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.02962962962962963,0.3733333333333333
2013-08-01,-0.01335972507794439,-0.013474539892759204,0.0287037037037037,2,True,0.0001148148148148148,1.3520217564978636,-0.019550071928998713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287037037037037,0.09666666666666666,0.0,0.0287037037037037,0.43055555555555564,0.0,0.0,0.0,0.0,0.0,0.0,0.0287037037037037,0.38666666666666666
2013-09-01,0.017431216125956207,0.01708677168151176,0.0861111111111111,4,True,0.0003444444444444444,1.333444183969809,-0.03302202943362176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666666,0.0,0.0,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38666666666666666
2013-10-01,0.025910759736122002,0.025244093069455336,0.16666666666666669,4,True,0.0006666666666666668,1.3553162872222586,-0.017160966579002235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.1,0.0,0.05555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.4
2013-11-01,0.017156478022420308,0.017156478022420308,0.0,0,False,0.0,1.3904335619069277,-0.004774336475550145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059259259259259275,0.09333333333333332,0.0,0.059259259259259275,0.3555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.059259259259259275,0.3733333333333333
2013-12-01,0.013733978040050936,0.013259903965976861,0.11851851851851856,5,True,0.0004740740740740743,1.4178983079185041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02962962962962963,0.09333333333333332,0.0,0.02962962962962963,0.44444444444444453,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.3733333333333333
2014-01-01,-0.026929761792888952,-0.027389021052148212,0.11481481481481484,5,True,0.00045925925925925946,1.4197992484765505,-0.01486928209050209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057407407407407414,0.09666666666666666,0.0,0.057407407407407414,0.34444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.057407407407407414,0.38666666666666666
2014-02-01,0.045150392422353566,0.04349113316309431,0.4148148148148149,6,True,0.0016592592592592594,1.4008567364838562,-0.02801258418648178,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666667,0.0888888888888889,0.09333333333333332,0.0,0.0888888888888889,0.0,0.0888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.3733333333333333
2014-03-01,0.013184629814906203,0.012451296481572869,0.18333333333333338,5,True,0.0007333333333333334,1.4693377805304924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.12222222222222225,0.09,0.0,0.12222222222222225,0.0,0.0,0.0,0.0,0.12222222222222225,0.0,0.0,0.0,0.36
2014-04-01,-0.005731732685469905,-0.00648728824102546,0.1888888888888889,2,True,0.0007555555555555556,1.4864947556401313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12592592592592597,0.08666666666666666,0.0,0.12592592592592597,0.1888888888888889,0.0,0.0,0.0,0.12592592592592597,0.0,0.0,0.0,0.3466666666666666
2014-05-01,0.023716589076433304,0.02283510759495182,0.2203703703703704,5,True,0.0008814814814814816,1.476671757853246,-0.008031827843081873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15740740740740744,0.08666666666666666,0.0,0.15740740740740744,0.09444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.15740740740740744,0.3466666666666666
2014-06-01,0.014247053570362609,0.011913720237029276,0.5833333333333334,8,True,0.0023333333333333335,1.513668276834576,-0.00021107533298636572,0.0,0.0,0.0,0.0,0.0,0.0,0.09722222222222222,0.0,0.08333333333333333,0.16203703703703706,0.0,0.0,0.0,0.16203703703703706,0.0,0.16203703703703706,0.0,0.0,0.0,0.3333333333333333
2014-07-01,-0.003315706964531653,-0.00435274400156869,0.25925925925925924,5,True,0.001037037037037037,1.530062998945745,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.19444444444444445,0.0,0.0,0.0,0.3333333333333333
2014-08-01,0.031834376064507716,0.030501042731174384,0.3333333333333333,5,True,0.0013333333333333333,1.5229564387260963,-0.0197825728936174,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.07999999999999999,0.0,0.13333333333333336,0.0,0.0,0.13333333333333336,0.0,0.13333333333333336,0.0,0.0,0.0,0.31999999999999995
2014-09-01,-0.017668633814868613,-0.017668633814868613,0.0,0,False,0.0,1.5762603514212805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888888888888889,0.0,0.08666666666666666,0.0,0.12592592592592597,0.0,0.0,0.12592592592592597,0.0,0.12592592592592597,0.0,0.0,0.0,0.3466666666666666
2014-10-01,0.019803222289590677,0.018292111178479564,0.3777777777777779,4,True,0.0015111111111111115,1.5460701649430262,-0.01920085296539331,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666668,0.0,0.08666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666666
2014-11-01,0.021117449951243022,0.020784116617909687,0.08333333333333331,4,True,0.00033333333333333327,1.5746366248473949,-0.0010788038221479779,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.1,0.0,0.027777777777777773,0.0,0.0,0.027777777777777773,0.0,0.027777777777777773,0.0,0.0,0.0,0.4
2014-12-01,-0.00013586151468650883,-0.00048030595913095325,0.0861111111111111,4,True,0.0003444444444444444,1.6067993281842206,-0.007129054311622918,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0,0.09666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38666666666666666
2015-01-01,0.007230519176550732,0.007230519176550732,0.0,0,False,0.0,1.5687957417848344,-0.030612171404127975,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-02-01,0.022178548536558092,0.021845215203224758,0.08333333333333331,4,True,0.00033333333333333327,1.5731013155657443,-0.027951677939512254,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.1,0.0,0.027777777777777773,0.0,0.0,0.027777777777777773,0.0,0.027777777777777773,0.0,0.0,0.0,0.4
2015-03-01,-0.012677202833562228,-0.013366091722451116,0.17222222222222225,4,True,0.0006888888888888891,1.6059496656711212,-0.007654076452284553,0.0,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,0.0,0.09666666666666666,0.0,0.08611111111111111,0.0,0.0,0.08611111111111111,0.0,0.08611111111111111,0.0,0.0,0.0,0.38666666666666666
2015-04-01,0.006008158751711816,0.006008158751711816,0.0,0,False,0.0,1.5844984201923262,-0.020909196747108783,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.09,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.0,0.36
2015-05-01,0.002492523177079896,0.0017591898437465624,0.18333333333333338,5,True,0.0007333333333333334,1.592849391461301,-0.01574897754872695,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.0,0.09,0.0,0.12222222222222225,0.0,0.12222222222222225,0.12222222222222225,0.0,0.0,0.0,0.0,0.0,0.36
2015-06-01,-0.021906145896724315,-0.022913553304131723,0.25185185185185194,5,True,0.0010074074074074076,1.5952109575882545,-0.014289722274813066,0.0,0.0,0.0,0.0,0.0,0.0,0.3777777777777778,0.06296296296296298,0.08666666666666666,0.0,0.06296296296296298,0.0,0.06296296296296298,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666666
2015-07-01,0.007860889904656977,0.005727556571323643,0.5333333333333334,5,True,0.002133333333333334,1.556937466076894,-0.0379396187149762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333332,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733333333333333
2015-08-01,-0.039734798863663136,-0.04173479886366314,0.5,2,True,0.002,1.572586994119456,-0.02826948664891793,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-09-01,0.014755882102023877,0.014755882102023877,0.0,0,False,0.0,1.5070803650800817,-0.06874724114031405,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-10-01,0.04995238860971288,0.04995238860971288,0.0,0,False,0.0,1.5293186652654787,-0.05500578522339594,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-11-01,0.00420811235867804,0.00420811235867804,0.0,0,False,0.0,1.5999290572576559,-0.011374321453788139,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-12-01,-0.023595043564017093,-0.023595043564017093,0.0,0,False,0.0,1.6066617384965107,-0.007214073517790909,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-01-01,0.0014913936836172814,0.0014913936836172814,0.0,0,False,0.0,1.5743699542030245,-0.027167762722820732,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-02-01,0.014702278150397331,0.014702278150397331,0.0,0,False,0.0,1.5767179596083998,-0.02571688686892626,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-03-01,0.003337973438317765,0.001337973438317765,0.5,3,True,0.002,1.5966995070040588,-0.013369920131353297,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,-0.019552050284137486,-0.022218716950804154,0.6666666666666667,7,True,0.002666666666666667,1.5977571695539534,-0.012716370930956455,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.3333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.05555555555555556,0.0,0.0,0.0,0.4
2016-05-01,0.015250216114672683,0.014894660559117128,0.08888888888888895,4,True,0.0003555555555555558,1.5622531895562686,-0.03465493511733697,0.0,0.0,0.0,0.02962962962962963,0.0,0.0,0.44444444444444453,0.0,0.09333333333333332,0.0,0.0,0.0,0.0,0.02962962962962963,0.0,0.02962962962962963,0.0,0.0,0.0,0.3733333333333333
2016-06-01,0.02772806023640664,0.02703917134751775,0.17222222222222225,4,True,0.0006888888888888891,1.5844217065751,-0.020956599506337326,0.0,0.0,0.0,0.08611111111111111,0.0,0.0,0.25833333333333336,0.0,0.09666666666666666,0.0,0.0,0.0,0.0,0.08611111111111111,0.0,0.08611111111111111,0.0,0.0,0.0,0.38666666666666666
2016-07-01,0.03170187600143064,0.03170187600143064,0.0,0,False,0.0,1.6283546470948849,0.0,0.0,0.0,0.0,0.09166666666666667,0.0,0.0,0.275,0.0,0.09,0.0,0.0,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.0,0.36
2016-08-01,-0.006400068187427924,-0.007133401520761257,0.1833333333333334,4,True,0.0007333333333333336,1.6787445614043568,-0.0016996121170378409,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,0.09166666666666667,0.0,0.09,0.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.1527777777777778,0.0,0.0,0.0,0.36
2016-09-01,-0.005749579254834091,-0.00613846814372298,0.0972222222222222,4,True,0.00038888888888888876,1.667351814888085,-0.008474545914429865,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.19444444444444445,0.0,0.0,0.0,0.3333333333333333
2016-10-01,-0.022253053282649468,-0.023053053282649467,0.2,2,True,0.0008,1.6678292131671018,-0.012914939673051018,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.07999999999999999,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.31999999999999995
2016-11-01,-0.015930432970776107,-0.01793043297077611,0.5000000000000001,6,True,0.0020000000000000005,1.6261515281857113,-0.03758138625484597,0.0,0.1,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.07999999999999999,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.31999999999999995
2016-12-01,0.02236006984414824,0.02016006984414824,0.55,5,True,0.0022,1.5967256885590395,-0.05499672258170418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
