date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_efv.us,w_gld.us,w_gsg.us,w_ief.us,w_ijh.us,w_ijr.us,w_lqd.us,w_mchi.us,w_mtum.us,w_qqq.us,w_spy.us,w_tlt.us,w_vea.us,w_vnq.us,w_vtv.us,w_vwo.us
2010-02-01,0.003367503503811431,0.003367503503811431,0.0,0,False,0.0,1.1632562392066828,-0.07568679517502286,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2010-03-01,0.04486120176084207,0.04486120176084207,0.0,0,False,0.0,1.1671735086680415,-0.07257416721915577,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2010-04-01,-0.009747107248445297,-0.009747107248445297,0.0,0,False,0.0,1.2195343149303088,-0.030968729816557072,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2010-05-01,-0.05333245747133619,-0.055332457471336194,0.5,2,True,0.002,1.2039602780082277,-0.04334372295592648,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2010-06-01,0.024478372630371226,0.022478372630371224,0.5,2,True,0.002,1.1351956762139097,-0.09798347241161476,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2010-07-01,-0.014010466869517735,-0.014010466869517735,0.0,0,False,0.0,1.1629834189846602,-0.07590357573055262,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2010-08-01,-0.009317734423763213,-0.011317734423763213,0.5,2,True,0.002,1.1565965667385296,-0.08097851250664123,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2010-09-01,-0.006530855759317,-0.008530855759317,0.5,2,True,0.002,1.1412410115446752,-0.09317990198105153,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2010-10-01,0.01294403921930709,0.01094403921930709,0.5,2,True,0.002,1.1315201556494365,-0.10090400881438122,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2010-11-01,-0.004812089012759646,-0.004812089012759646,0.0,0,False,0.0,1.1461665969215995,-0.08926607504255268,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2010-12-01,0.02514619381888572,0.02314619381888572,0.5,2,True,0.002,1.1383698389512928,-0.09546131054087559,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2011-01-01,0.014304364233479916,0.014304364233479916,0.0,0,False,0.0,1.160627608712722,-0.07777548190996819,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2011-02-01,0.0007486217427516983,0.0007486217427516983,0.0,0,False,0.0,1.177229648767182,-0.06458364649816262,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2011-03-01,0.010618496480302553,0.010618496480302553,0.0,0,False,0.0,1.178110948478461,-0.06388337347740558,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2011-04-01,0.007737935647573524,0.005737935647573524,0.5,2,True,0.002,1.1882394740074096,-0.05583533592877521,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2011-05-01,-0.02490936501669122,-0.026909365016691222,0.5,2,True,0.002,1.1983831699613274,-0.04777524409352307,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2011-06-01,-0.018895573037174096,-0.020895573037174098,0.5,2,True,0.002,1.163862751455122,-0.0752048658620944,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01,-0.022510897736894075,-0.024510897736894077,0.5,2,True,0.002,1.1395871560340958,-0.09449404106389325,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2011-08-01,0.054351603557829975,0.05235160355782997,0.5,2,True,0.002,1.1117061580501295,-0.11664803751944097,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-09-01,0.06938007309361183,0.06938007309361183,0.0,0,False,0.0,1.1721291704252688,-0.06863644185266626,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-10-01,-0.016036536113007593,-0.016036536113007593,0.0,0,False,0.0,1.2359258747358823,-0.017944140164407374,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-11-01,-0.009317475948791787,-0.009317475948791787,0.0,0,False,0.0,1.2161059048126799,-0.03369291442565148,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-12-01,0.01224288362617132,0.01224288362617132,0.0,0,False,0.0,1.2047748672934042,-0.04269645745463746,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2012-01-01,0.00020503825939810483,0.00020503825939810483,0.0,0,False,0.0,1.224329942204466,-0.02715816644666247,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2012-02-01,0.020545906168888517,0.018545906168888515,0.5,2,True,0.002,1.2221318147313749,-0.0289047792571403,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2012-03-01,0.01711091448690294,0.01511091448690294,0.5,2,True,0.002,1.2447471370822132,-0.010934842474760287,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2012-04-01,-0.00388553706855832,-0.00388553706855832,0.0,0,False,0.0,1.2613134780833997,-0.003001641380936615,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.060940656803322946,0.058940656803322944,0.5,2,True,0.002,1.2538997726136156,-0.008861764429721641,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2012-06-01,-0.015007561385926016,-0.015007561385926016,0.0,0,False,0.0,1.330313248322227,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2012-07-01,0.0038361286876111844,0.0018361286876111844,0.5,2,True,0.002,1.303981999121222,-0.01979326991910635,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2012-08-01,-0.004315173503819381,-0.006315173503819381,0.5,2,True,0.002,1.3037535408456424,-0.019965002611288307,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2012-09-01,0.014471431628504172,0.012471431628504172,0.5,2,True,0.002,1.298754191466256,-0.023723026810244185,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2012-10-01,-0.0007425142918269789,-0.002742514291826979,0.5,2,True,0.002,1.3122840980505874,-0.013552560116482204,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2012-11-01,0.008182794492442302,0.006182794492442302,0.5,2,True,0.002,1.308687088936142,-0.01625644141585436,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2012-12-01,0.023987509462528367,0.023987509462528367,0.0,0,False,0.0,1.318708812319848,-0.008723085346262871,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2013-01-01,-0.006703871500377823,-0.008703871500377823,0.5,2,True,0.002,1.31734670956747,-0.017629617715289703,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-02-01,-0.010697229134465358,-0.012697229134465358,0.5,2,True,0.002,1.3032865590206102,-0.028114538175017634,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2013-03-01,0.015075212824133377,0.013075212824133377,0.5,2,True,0.002,1.286766314062756,-0.0404339976133099,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.0071704182611933565,0.0071704182611933565,0.0,0,False,0.0,1.3061645901021777,-0.025968335908527762,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2013-05-01,-0.005549905129409921,-0.009549905129409921,1.0,7,True,0.004,1.3102682151850453,-0.022908184991436653,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.125,0.0
2013-06-01,-0.009350781043620734,-0.012350781043620734,0.75,6,True,0.003,1.295929453272373,-0.05040459644456907,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.125,0.0
2013-07-01,0.06084323135267833,0.06084323135267833,0.0,0,False,0.0,1.2799600662047235,-0.06210620297781477,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.125,0.0
2013-08-01,-0.03994165410782713,-0.03994165410782713,0.0,0,False,0.0,1.3578369726350075,-0.005041713701351647,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.125,0.0
2013-09-01,0.05954574309392549,0.05704574309392549,0.625,4,True,0.0025,1.2997482717429523,-0.047606348085047934,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.125,0.0
2013-10-01,0.02214771169035823,0.02114771169035823,0.25,4,True,0.001,1.3723261916563367,-0.007622040596424129,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0
2013-11-01,0.025353091758326396,0.022353091758326397,0.75,6,True,0.003,1.398511916264786,-0.019853574520853345,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.01819331949863026,0.01769331949863026,0.125,2,True,0.0005,1.4391489952792582,-6.88054727931986e-05,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.125,0.0
2014-01-01,-0.04736381000698961,-0.04786381000698961,0.125,2,True,0.0005,1.4483249571958292,-0.017174204731143283,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.125,0.0
2014-02-01,0.03529391542395968,0.03279391542395968,0.625,4,True,0.0025,1.412206022410683,-0.04168432632236818,0.5,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.018729354459206538,0.016729354459206536,0.5,2,True,0.002,1.463069363941096,-0.007168726876752407,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.0
2014-04-01,-0.009807078525577453,-0.012307078525577454,0.625,4,True,0.0025,1.4837720383263426,-0.0014030757953368278,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.5
2014-05-01,0.018457194926269543,0.015957194926269545,0.625,4,True,0.0025,1.4655475180088384,-0.0157994640909781,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.5,0.0,0.125,0.0
2014-06-01,0.030462551359326656,0.027462551359326657,0.75,6,True,0.003,1.4915077813942021,-4.111921978677824e-05,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.5
2014-07-01,-0.007065168485606843,-0.0075651684856068435,0.125,2,True,0.0005,1.531565919003872,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.5
2014-08-01,0.03597584978435872,0.03447584978435872,0.375,6,True,0.0015,1.5184640300176875,-0.027384208795480425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.625
2014-09-01,-0.07756374718455501,-0.07806374718455501,0.125,2,True,0.0005,1.5688021089514383,-0.0069201090649502195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.625
2014-10-01,0.023849889415914705,0.020349889415914705,0.875,8,True,0.0035,1.441333991494865,-0.09848850124037323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.5,0.0,0.0,0.125,0.0
2014-11-01,0.020724082098413837,0.01822408209841384,0.625,4,True,0.0025,1.474790992754844,-0.07756214306949283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.0,0.0,0.125,0.0,0.0
2014-12-01,0.02813869052004775,0.026138690520047747,0.5,2,True,0.002,1.4985881130694583,-0.06267775282574306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.5,0.0,0.125,0.0,0.0
2015-01-01,0.048356542356057935,0.047856542356057935,0.125,2,True,0.0005,1.5144731450545086,-0.05274213826507146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.5,0.0,0.125,0.0,0.0
2015-02-01,-0.02014725834085089,-0.02014725834085089,0.0,0,False,0.0,1.5846928251186212,-0.008821819039570689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.5,0.0,0.125,0.0,0.0
2015-03-01,-0.014272402728467304,-0.016272402728467306,0.5,2,True,0.002,1.561191752050631,-0.023521040544788874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.5,0.0,0.0,0.125,0.0,0.0
2015-04-01,-0.014151949898883395,-0.016651949898883394,0.625,4,True,0.0025,1.5319923951021455,-0.04178436896192095,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.5,0.0,0.125,0.0,0.0
2015-05-01,-0.021081686194959495,-0.023581686194959494,0.625,4,True,0.0025,1.5065359361924866,-0.05770662609328703,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.5
2015-06-01,-0.019398993731961453,-0.021398993731961455,0.5,2,True,0.002,1.4718260671075585,-0.0794166157869669,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.5,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0025576817999614088,5.768179996140871e-05,0.625,4,True,0.0025,1.4396659371510594,-0.09953181956934509,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,-0.04713179761405502,-0.04963179761405502,0.625,4,True,0.0025,1.4454473846986102,-0.09591569625972474,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.5,0.0,0.0,0.0,0.0
2015-09-01,0.012341228653527825,0.008341228653527825,1.0,7,True,0.004,1.3683820387775834,-0.14411777566231931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.026962121025900898,0.022962121025900898,1.0,7,True,0.004,1.3797284761859037,-0.13702091688155316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.5,0.0,0.125,0.0,0.0
2015-11-01,0.0012304624615253612,-0.0012695375384746388,0.625,4,True,0.0025,1.413926237349858,-0.11563123544542353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.0,0.0,0.125,0.0,0.0
2015-12-01,-0.04043229938760047,-0.04093229938760047,0.125,2,True,0.0005,1.4114207920292847,-0.11719831689867344,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.5,0.0,0.0,0.125,0.0,0.0
2016-01-01,0.022418792809987265,0.018418792809987265,1.0,7,True,0.004,1.3771427792327957,-0.13863819334161698,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2016-02-01,0.004657401693068053,0.002657401693068053,0.5,2,True,0.002,1.3995798220562279,-0.12460449107493565,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.018898899841460093,0.014898899841460093,1.0,4,True,0.004,1.4004738345791004,-0.1240453128593656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-01,0.0033145724075312744,-0.0006854275924687257,1.0,7,True,0.004,1.4212334843121586,-0.11106077002959158,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.5
2016-05-01,-0.010971694563674028,-0.013971694563674027,0.75,6,True,0.003,1.4220406416160436,-0.11055591716755264,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0
2016-06-01,0.06701983745091339,0.06451983745091339,0.625,4,True,0.0025,1.3987135828742312,-0.12514629789268528,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0
2016-07-01,0.008109641822009184,0.007609641822009183,0.125,2,True,0.0005,1.4917089122689275,-0.06698048811163115,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.5,0.0,0.125,0.0,0.0
2016-08-01,0.0022578336941390664,-0.0007421663058609336,0.75,6,True,0.003,1.4992947188383765,-0.062235791955099096,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5
2016-09-01,0.01352181552998738,0.012521815529987379,0.25,4,True,0.001,1.5011771970950427,-0.06105835785268865,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.625
2016-10-01,-0.020080226138777704,-0.020580226138777705,0.125,2,True,0.0005,1.5182894497654336,-0.05035515329144902,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.625
