date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_ief.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vwo.us
2014-10-01,0.008874337307852365,0.0048743373078523645,1.0,2,True,0.004,1.7866578853542914,-0.1143826456127861,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-11-01,0.019580194909506243,0.015580194909506243,1.0,2,True,0.004,1.8025132900826593,-0.1065233784842663,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-12-01,0.05021767019755008,0.046217670197550076,1.0,2,True,0.004,1.8231338017260428,-0.09630212509411162,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-01,0.08190861761200585,0.08190861761200585,0.0,0,False,0.0,1.8831878843737653,-0.06653428972361453,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-01,-0.0753488463503793,-0.0753488463503793,0.0,0,False,0.0,2.0445447260023633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-03-01,-0.02534034008662689,-0.02934034008662689,1.0,2,True,0.004,1.9257966264481305,-0.05808046067371553,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-04-01,-0.06001183090962592,-0.06401183090962592,1.0,2,True,0.004,1.8620103466568443,-0.0892787411417616,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-05-01,-0.04184487276935123,-0.04584487276935123,1.0,2,True,0.004,1.7432666257949745,-0.14735706016882733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-06-01,-0.01441621627695322,-0.01841621627695322,1.0,2,True,0.004,1.6636385762129855,-0.1863036523217333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-07-01,0.02301271450617781,0.01901271450617781,1.0,2,True,0.004,1.63309658188085,-0.20124193855421557,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,-0.009857340192178765,-0.013857340192178765,1.0,2,True,0.004,1.6658062823779274,-0.18524341326832783,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-09-01,0.012341228653527825,0.008341228653527825,1.0,2,True,0.004,1.6362171664268044,-0.1997156405445576,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,-0.012818724094779466,-0.016818724094779466,1.0,2,True,0.004,1.6497844562180872,-0.19307979168356904,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-01,0.0013423044010805185,-0.0026576955989194816,1.0,2,True,0.004,1.63632253008177,-0.19966410650197797,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-12-01,-0.04015929668169149,-0.04015929668169149,0.0,0,False,0.0,1.6319648971234242,-0.20179545286135359,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-01-01,0.0,-0.004,1.0,2,True,0.004,1.588758668174296,-0.22292789785002742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0,False,0.0,1.5824036335015987,-0.22603618625862743,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.018898899841460093,0.014898899841460093,1.0,2,True,0.004,1.5760740189675924,-0.2291320415135929,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-01,0.004394132272850015,0.0003941322728500153,1.0,2,True,0.004,1.5994366436588094,-0.21770523123446672,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-05-01,-0.011909843904602146,-0.015909843904602147,1.0,2,True,0.004,1.6109520176139545,-0.21207298763094296,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-06-01,0.08015201745935152,0.07615201745935152,1.0,2,True,0.004,1.5790571721552862,-0.22767296206683185,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-01,-0.003814491354747762,-0.003814491354747762,0.0,0,False,0.0,1.7056217901871908,-0.16576939183808326,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-01,0.017293265090264853,0.013293265090264853,1.0,2,True,0.004,1.6923192477715954,-0.17227575105166015,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-09-01,0.021463979913732167,0.021463979913732167,0.0,0,False,0.0,1.7215849731406678,-0.15796169619295586,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-01,-0.010780643372157561,-0.010780643372157561,0.0,0,False,0.0,1.7470047577019137,-0.14552871576559767,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-01,-0.044293373515085666,-0.044293373515085666,0.0,0,False,0.0,1.7281709224396664,-0.15474046595267843,0.0,0.0,0.0,0.0,0.0,0.0,1.0
