date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_ief.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vwo.us,w_xle.us
2007-05-01,0.01851315737317409,0.014513157373174091,0.9999999999999999,5,True,0.003999999999999999,,,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
2007-06-01,0.012898454564394913,0.009431787897728246,0.8666666666666666,7,True,0.0034666666666666665,1.013630897851209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0
2007-07-01,9.887170058491468e-05,-0.0009677949660817518,0.26666666666666666,5,True,0.0010666666666666665,1.016562481042723,-0.003664723979339257,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665
2007-08-01,0.019321393667834447,0.018521393667834448,0.2,4,True,0.0008,1.0238937588152117,-0.012301411175889787,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333
2007-09-01,0.057263569015107714,0.054863569015107715,0.6,5,True,0.0024,1.0421173494701568,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998
2007-10-01,0.02567241607310184,0.02327241607310184,0.6,4,True,0.0024,1.0965545173288143,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998
2007-11-01,0.003242444078510006,0.0016424440785100059,0.4,5,True,0.0016,1.1224241241616408,-0.01659746230609971,0.0,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666
2007-12-01,0.006807266897910625,0.004673933564577293,0.5333333333333333,5,True,0.002133333333333333,1.1100799497425848,-0.03406595954929059,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0
2008-01-01,-0.00028751142630370485,-0.0008208447596370381,0.13333333333333333,2,True,0.0005333333333333333,1.0976546563377656,-0.044877805907821644,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333
2008-02-01,-0.005146269566323913,-0.006746269566323913,0.39999999999999997,4,True,0.0015999999999999999,1.111042965404995,-0.0332279932298154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0045116411694292894,0.0037116411694292895,0.19999999999999996,4,True,0.0007999999999999998,1.115066834931152,-0.02972663051215818,0.0,0.06666666666666665,0.06666666666666665,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665
2008-04-01,-0.022299807800933102,-0.0230998078009331,0.19999999999999996,4,True,0.0007999999999999998,1.0968406136909763,-0.04558614362988811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.009301887977718894,0.007701887977718894,0.4,4,True,0.0016,1.0857986562819153,-0.0551942826986932,0.0,0.13333333333333333,0.13333333333333333,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
2008-06-01,0.00882911283717192,0.005629112837171921,0.8,5,True,0.0032,1.0845347824725644,-0.05629404018514206,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.06666666666666665
2008-07-01,-0.005306936018549813,-0.009306936018549813,1.0,5,True,0.004,1.0965296322860063,-0.04585674353134328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,0.029007253974260294,0.029007253974260294,0.0,0,False,0.0,1.0889761083061955,-0.052429428624116925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,0.010084699289265364,0.010084699289265364,0.0,0,False,0.0,1.1060547582006424,-0.03756847261656848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,0.0015887804353735824,-0.0024112195646264177,1.0,2,True,0.004,1.1058551181670466,-0.03774218902711313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.006937954080720399,0.006937954080720399,0.0,0,False,0.0,1.1231807234690165,-0.02266634522282962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.015582328586651428,0.011582328586651428,1.0,2,True,0.004,1.1306484786325577,-0.016168291708856475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,-0.028244638836160352,-0.028244638836160352,0.0,0,False,0.0,1.149779833902274,-0.0233357511023895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.009455737307887846,0.009455737307887846,0.0,0,False,0.0,1.1062013446398258,-0.06035288362518787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,-0.0024828781529631083,-0.0024828781529631083,0.0,0,False,0.0,1.0959095637576566,-0.06909509161033589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,-0.014406401610928765,-0.014406401610928765,0.0,0,False,0.0,1.129945295761042,-0.04018391952972322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,-0.04798103192196379,-0.04798103192196379,0.0,0,False,0.0,1.0902894177165654,-0.07386904532744698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,-0.000878265242917284,-0.004878265242917284,1.0,5,True,0.004,1.051518911910812,-0.10680210417545521,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.6,0.0,0.0,0.0,0.13333333333333333,0.0
