date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_ief.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vwo.us,w_xle.us
2007-05-01,-0.008748694665008605,-0.012748694665008605,0.9999999999999999,5,True,0.003999999999999999,,,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
2007-06-01,0.022536843360861022,0.019070176694194356,0.8666666666666666,7,True,0.0034666666666666665,1.0206845706111254,-3.7291876544554015e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0
2007-07-01,-0.0031723695113310977,-0.004239036177997764,0.26666666666666666,5,True,0.0010666666666666665,0.9876772878164514,-0.038514471330427846,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665
2007-08-01,0.03805799969091173,0.03725799969091173,0.2,4,True,0.0008,0.9944846172791668,-0.03188766230279816,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333
2007-09-01,0.03671255400366382,0.03431255400366382,0.6,5,True,0.0024,1.0124613610597974,-0.014387635511770802,0.0,0.0,0.0,0.0,0.4,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998
2007-10-01,-0.015375629218933803,-0.017775629218933803,0.6,4,True,0.0024,1.057442636133252,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998
2007-11-01,0.06150285468219126,0.05990285468219126,0.4,5,True,0.0016,1.077105362791686,-0.0166662767892225,0.0,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666
2007-12-01,0.0242998336603545,0.022166500327021166,0.5333333333333333,5,True,0.002133333333333333,1.077701208219882,-0.018676061239256914,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0
2008-01-01,0.011700875887784738,0.011167542554451404,0.13333333333333333,2,True,0.0005333333333333333,1.1031867174725225,-0.019061818105060135,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333
2008-02-01,0.03373828699250159,0.03213828699250159,0.39999999999999997,4,True,0.0015999999999999999,1.1197709104137687,-0.004315385960506846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,-0.012093035514401045,-0.012893035514401045,0.19999999999999996,4,True,0.0007999999999999998,1.1608619096653867,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665
2008-04-01,-0.004445894325418531,-0.005245894325418531,0.19999999999999996,4,True,0.0007999999999999998,1.1572568527696208,-0.0227814161389035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0017284570615012946,0.00012845706150129452,0.4,4,True,0.0016,1.1559892134860417,-0.023851844594419802,0.0,0.13333333333333333,0.13333333333333333,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
2008-06-01,-0.009946055702077418,-0.013146055702077417,0.8,5,True,0.0032,1.1338211885087222,-0.04257111674518588,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.06666666666666665
2008-07-01,0.026654427987763185,0.022654427987763185,1.0,5,True,0.004,1.153087077207834,-0.026302485951327337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,-0.004582528313620826,-0.004582528313620826,0.0,0,False,0.0,1.1384773817321743,-0.0386393028724783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,0.005149098029728849,0.005149098029728849,0.0,0,False,0.0,1.1563323708977242,-0.023562073314100096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,0.007562416320781251,0.003562416320781251,1.0,2,True,0.004,1.1561236558846002,-0.028063476997338244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.004621858045201099,0.004621858045201099,0.0,0,False,0.0,1.156936766327461,-0.027379906747193483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,-0.035886093897363525,-0.03988609389736353,1.0,2,True,0.004,1.164628957201204,-0.020913192556159865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,-0.01911749459258527,-0.01911749459258527,0.0,0,False,0.0,1.1408607751587314,-0.04089476121870872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.019607906819692378,0.019607906819692378,0.0,0,False,0.0,1.0976203324459153,-0.07724637925668898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,-0.009656823924689029,-0.009656823924689029,0.0,0,False,0.0,1.0874083868466033,-0.08583141499085811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,-0.03932553530328675,-0.03932553530328675,0.0,0,False,0.0,1.121180097265885,-0.057440023954356656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,-0.0034255458344961687,-0.0034255458344961687,0.0,0,False,0.0,1.0818318373369609,-0.09051953992729234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,0.018110291827759924,0.014110291827759924,1.0,5,True,0.004,1.0433620816475366,-0.12286051002614573,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.6,0.0,0.0,0.0,0.13333333333333333,0.0
2009-07-01,0.0021945458793188877,0.0005945458793188876,0.4,4,True,0.0016,1.0528735316825208,-0.11486437083406009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,0.010343716279589868,0.009543716279589868,0.19999999999999996,4,True,0.0007999999999999998,1.0685799712826383,-0.10166019304910767,0.0,0.0,0.06666666666666665,0.0,0.0,0.06666666666666665,0.06666666666666665,0.8,0.0,0.0,0.0,0.0,0.0
2009-09-01,0.005282704877525912,0.0034160382108592456,0.4666666666666667,5,True,0.0018666666666666669,1.070282376304869,-0.10022900564140502,0.0,0.0,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.4,0.0,0.0,0.19999999999999998,0.0,0.0
2009-10-01,0.05453670875146234,0.05373670875146234,0.2,4,True,0.0008,1.0705574266238231,-0.09999777479573002,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.2,0.0,0.0,0.26666666666666666,0.0,0.0
2009-11-01,-0.03565317878524023,-0.0375198454519069,0.4666666666666667,4,True,0.0018666666666666669,1.0809929978066029,-0.09122474025110161,0.0,0.0,0.26666666666666666,0.0,0.2,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0
2009-12-01,-0.018538488341226865,-0.019605155007893532,0.26666666666666666,2,True,0.0010666666666666665,1.1396034025515733,-0.04195181627826028,0.0,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0
2010-01-01,-0.0004513090350798609,-0.002317975701746528,0.4666666666666667,4,True,0.0018666666666666669,1.0940192726985032,-0.08027373837369156,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.2,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.030208319769653942,0.027808319769653943,0.6,6,True,0.0024,1.0666542464205022,-0.1032791222330558,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0
2010-03-01,0.04912176060613821,0.04752176060613821,0.4,5,True,0.0016,1.0821340432381188,-0.09026547977437771,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.2,0.0,0.0,0.26666666666666666,0.0,0.0
2010-04-01,-0.04519234712479229,-0.04519234712479229,0.0,0,False,0.0,1.111718785511216,-0.06539401261557909,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.2,0.0,0.0,0.26666666666666666,0.0,0.0
2010-05-01,0.026049755551125077,0.026049755551125077,0.0,0,False,0.0,1.1533872359939237,-0.030363945827365346,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.2,0.0,0.0,0.26666666666666666,0.0,0.0
2010-06-01,0.002654996212545925,0.00025499621254592526,0.6,6,True,0.0024,1.120279605336682,-0.05819705456280999,0.0,0.0,0.19999999999999998,0.0,0.4,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0
2010-07-01,0.039101406588597704,0.037234739921931034,0.4666666666666666,5,True,0.0018666666666666664,1.1183567918079145,-0.05981353623068375,0.0,0.0,0.06666666666666665,0.0,0.8,0.06666666666666665,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0
2010-08-01,0.0204988518357818,0.017832185169115132,0.6666666666666666,5,True,0.0026666666666666666,1.1414499987692697,-0.04039940940717657,0.0,0.0,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
2010-09-01,0.00019086618635296348,-0.002475800480313703,0.6666666666666666,5,True,0.0026666666666666666,1.182850959903047,-0.005594217065927221,0.0,0.0,0.06666666666666665,0.0,0.8,0.06666666666666665,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0
2010-10-01,-0.015747114282169794,-0.018947114282169795,0.7999999999999999,4,True,0.0031999999999999997,1.1928229666347476,-0.006132885360942142,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2010-11-01,-0.010607821045985084,-0.010607821045985084,0.0,0,False,0.0,1.1839377244520648,-0.019794222883833257,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2010-12-01,-0.00016847260978324063,-0.0020351392764499073,0.4666666666666667,5,True,0.0018666666666666669,1.1715242547139568,-0.03007158333957971,0.0,0.0,0.26666666666666666,0.0,0.2,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0
2011-01-01,0.05440149789849329,0.05253483123182662,0.4666666666666667,4,True,0.0018666666666666669,1.1627350919459385,-0.03734830739633965,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
2011-02-01,0.0031513882500202595,0.0031513882500202595,0.0,0,False,0.0,1.174800744043678,-0.02735891213794317,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
2011-03-01,0.03121694842527439,0.03121694842527439,0.0,0,False,0.0,1.2136606743225269,-0.008345645900160181,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
2011-04-01,-0.0041759079201673845,-0.0041759079201673845,0.0,0,False,0.0,1.230584851075029,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
2011-05-01,-0.022654683486478772,-0.024521350153145438,0.4666666666666667,5,True,0.0018666666666666669,1.2834864531608705,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2011-06-01,0.02731127339762433,0.025977940064290998,0.3333333333333333,2,True,0.0013333333333333333,1.2522090901579281,-0.02436906359698221,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2011-07-01,-0.009914415034916552,-0.01178108170158322,0.4666666666666667,5,True,0.0018666666666666669,1.2044889773981358,-0.06154913093798997,0.0,0.0,0.26666666666666666,0.0,0.2,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
2011-08-01,0.015143317544762575,0.013276650878095908,0.4666666666666667,5,True,0.0018666666666666669,1.2461720699573606,-0.029072673974559593,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2011-09-01,0.005006186597765704,0.0034061865977657044,0.39999999999999997,4,True,0.0015999999999999999,1.2588047604286428,-0.019230193409087937,0.0,0.0,0.19999999999999998,0.0,0.4,0.19999999999999998,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0
2011-10-01,0.014250257376371867,0.011850257376371867,0.6,4,True,0.0024,1.2538150261572107,-0.03455220110019119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,-0.005463761841030855,-0.007863761841030855,0.6,4,True,0.0024,1.2681676111154665,-0.023500593592391983,0.0,0.0,0.19999999999999998,0.0,0.4,0.19999999999999998,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0
2011-12-01,0.012787366026536207,0.011987366026536207,0.19999999999999996,4,True,0.0007999999999999998,1.2675965306715464,-0.023940330193146453,0.0,0.0,0.13333333333333333,0.0,0.6,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0
2012-01-01,0.014432990814097643,0.01389965748076431,0.13333333333333333,2,True,0.0005333333333333333,1.2497469498867078,-0.03768465301628521,0.0,0.0,0.0,0.13333333333333333,0.6,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0
2012-02-01,-0.026727933726941946,-0.02726126706027528,0.13333333333333333,2,True,0.0005333333333333333,1.2717437803427574,-0.02074691411260221,0.0,0.0,0.13333333333333333,0.0,0.6,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0
2012-03-01,0.02027098851370764,0.017337655180374306,0.7333333333333333,5,True,0.0029333333333333334,1.2592167318255347,-0.030392843667881975,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2012-04-01,0.007063755562556487,0.005730422229223154,0.3333333333333333,2,True,0.0013333333333333333,1.233922819509652,-0.049869362501587244,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2012-05-01,0.012553869802532567,0.0090872031358659,0.8666666666666666,5,True,0.0034666666666666665,1.2636143560792665,-0.02700663711621354,0.0,0.0,0.0,0.0,0.8,0.06666666666666665,0.06666666666666665,0.0,0.0,0.06666666666666665,0.0,0.0,0.0
2012-06-01,0.018568312570077294,0.017768312570077296,0.19999999999999996,4,True,0.0007999999999999998,1.2883161850579279,-0.007986027282448571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,-0.012232835760123144,-0.013832835760123143,0.39999999999999997,4,True,0.0015999999999999999,1.2747793302095778,-0.018409515950805866,0.0,0.0,0.0,0.0,0.6,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0
2012-08-01,0.0018012269136099843,0.0010012269136099841,0.2,4,True,0.0008,1.2913107868920835,-0.006777500060366148,0.0,0.0,0.0,0.0,0.8,0.06666666666666665,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0
