date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_efa.us,w_gld.us,w_hyg.us,w_spy.us,w_tlt.us,w_vnq.us
2008-04-01,-0.021365390005104713,-0.021365390005104713,0.0,0,False,0.0,0.9792348868746672,-0.06498755589790783,0.0,0.0,0.43909369766240236,0.0,0.0,0.5609063023375976,0.0
2008-05-01,0.000843953164326082,0.0005765145240221679,0.06685966007597852,2,True,0.0002674386403039141,0.9580568616437335,-0.08520917728604116,0.0,0.0,0.37223403758642387,0.0,0.0,0.6277659624135762,0.0
2008-06-01,0.030166116910365706,0.030166116910365706,0.0,0,False,0.0,0.956549715562263,-0.08664826034991391,0.0,0.0,0.37223403758642387,0.0,0.0,0.6277659624135762,0.0
2008-07-01,-0.012099871812149759,-0.012360539791569012,0.06516699485481328,2,True,0.00026066797941925313,0.9851482425545721,-0.05934124853976264,0.0,0.0,0.30706704273161056,0.0,0.0,0.6929329572683894,0.0
2008-08-01,-0.014108624758767428,-0.014108624758767428,0.0,0,False,0.0,0.9732280751036971,-0.07072309885140837,0.0,0.0,0.30706704273161056,0.0,0.0,0.6929329572683894,0.0
2008-09-01,0.03661350876983939,0.03661350876983939,0.0,0,False,0.0,0.9639432031625894,-0.07958866412404475,0.0,0.0,0.30706704273161056,0.0,0.0,0.6929329572683894,0.0
2008-10-01,-0.07534577592637837,-0.07534577592637837,0.0,0,False,0.0,0.9992365460852103,-0.045889175606090626,0.0,0.0,0.30706704273161056,0.0,0.0,0.6929329572683894,0.0
2008-11-01,0.18001639086416277,0.17878812269323632,0.30706704273161056,2,True,0.0012282681709264423,0.9256570352887162,-0.11614582102161652,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2008-12-01,0.06356878679544953,0.06356878679544953,0.0,0,False,0.0,1.0909488483368417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-01-01,-0.04964054583935845,-0.05107307432379297,0.3581321211086297,2,True,0.0014325284844345187,1.1544394278623422,-0.05331419155018957,0.0,0.0,0.3581321211086297,0.0,0.0,0.6418678788913703,0.0
2009-02-01,-0.020055199131960855,-0.021487727616395374,0.3581321211086297,2,True,0.0014325284844345187,1.096972226819388,-0.10043956024920819,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-03-01,0.029907778281450748,0.029907778281450748,0.0,0,False,0.0,1.058906302176988,-0.1316551180123453,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-04-01,-0.06823859272884653,-0.07002109668777026,0.4456259897309359,2,True,0.0017825039589237437,1.0886318813362201,-0.10727897210220061,0.0,0.0,0.445625989730936,0.0,0.0,0.5543740102690641,0.0
2009-05-01,0.01065146853084728,0.01065146853084728,0.0,0,False,0.0,1.0143451737540796,-0.16819699874539595,0.0,0.0,0.445625989730936,0.0,0.0,0.5543740102690641,0.0
2009-06-01,0.002667832749163407,0.002667832749163407,0.0,0,False,0.0,1.0251494394517382,-0.15933707525366803,0.0,0.0,0.445625989730936,0.0,0.0,0.5543740102690641,0.0
2009-07-01,-0.010856034366021672,-0.012638538324945416,0.4456259897309359,2,True,0.0017825039589237437,1.0260521587461378,-0.1585968098708369,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-08-01,0.01395014741518311,0.011658954412125909,0.5727982507643004,2,True,0.0022911930030572016,1.034055596932435,-0.15203367527329237,0.0,0.0,0.5727982507643004,0.0,0.0,0.4272017492356996,0.0
2009-09-01,0.040522522725728344,0.040522522725728344,0.0,0,False,0.0,1.0460785530151837,-0.14217437765710705,0.0,0.0,0.5727982507643004,0.0,0.0,0.4272017492356996,0.0
2009-10-01,0.015550019847721079,0.015550019847721079,0.0,0,False,0.0,1.0884682949526385,-0.10741311938100506,0.0,0.0,0.5727982507643004,0.0,0.0,0.4272017492356996,0.0
2009-11-01,0.06441695080299524,0.06188582444919689,0.632781588449589,4,True,0.002531126353798356,1.0997618539067218,-0.09815195614395322,0.0,0.2527358995290963,0.367218411550411,0.38004568892049273,0.0,0.0,0.0
2009-12-01,-0.023813379827161665,-0.025333562582843635,0.3800456889204927,4,True,0.0015201827556819707,1.1658671800248335,-0.04394298459588064,0.0,0.32373729578657645,0.4773826304907129,0.0,0.0,0.0,0.19888007372271066
2010-01-01,-0.03464182144944718,-0.03501054967356182,0.09218205602866028,3,True,0.0003687282241146411,1.1176900838168016,-0.08345010135896413,0.0,0.3619213256178349,0.38520057446205264,0.0,0.0,0.0,0.2528780999201125
2010-02-01,0.020147322926323968,0.018391458704581247,0.4389660554356799,4,True,0.0017558642217427194,1.0766795878672686,-0.11708032359141274,0.0,0.31536753528852207,0.0,0.0,0.43896605543567985,0.0,0.24566640927579805
2010-03-01,0.06867178715425235,0.06867178715425235,0.0,0,False,0.0,1.098371799212212,-0.09929185575280342,0.0,0.31536753528852207,0.0,0.0,0.43896605543567985,0.0,0.24566640927579805
2010-04-01,0.022519608520789033,0.022519608520789033,0.0,0,False,0.0,1.1737989536239466,-0.03743861778295787,0.0,0.31536753528852207,0.0,0.0,0.43896605543567985,0.0,0.24566640927579805
2010-05-01,-0.05771076092748901,-0.05905729561150694,0.3366336710044828,4,True,0.0013465346840179312,1.1807586909234138,-0.03173135902781943,0.0,0.0,0.3366336710044829,0.0,0.42953262173226686,0.0,0.23383370726325028
2010-06-01,-0.035183728434166575,-0.035625648988621146,0.11048013861364199,3,True,0.0004419205544545679,1.1106270061870653,-0.08924210325587789,0.0,0.0,0.44711380961812486,0.0,0.34443752602578387,0.0,0.20844866435609127
2010-07-01,0.05622647222851455,0.05622647222851455,0.0,0,False,0.0,1.0715510072097283,-0.1212859617641957,0.0,0.0,0.44711380961812486,0.0,0.34443752602578387,0.0,0.20844866435609127
2010-08-01,0.007840647119574004,0.007840647119574004,0.0,0,False,0.0,1.1144593029797842,-0.08609946891762366,0.0,0.0,0.44711380961812486,0.0,0.34443752602578387,0.0,0.20844866435609127
2010-09-01,0.021396696535278713,0.019891844212255306,0.37621308075585164,4,True,0.0015048523230234065,1.1215071389093882,-0.08031996581524492,0.0,0.0,0.41533825488805715,0.0,0.0,0.3725643252814588,0.21209741983048416
2010-10-01,0.03238735525181074,0.030890103845835154,0.3743128514938964,4,True,0.0014972514059755858,1.1437885798171359,-0.062048306523222685,0.0,0.0,0.49611341603124876,0.0,0.29353769035070476,0.0,0.21034889361804646
2010-11-01,0.01188350883972376,0.011487813239306434,0.09892390010433187,3,True,0.0003956956004173275,1.1803656165143828,-0.0320536955278673,0.0,0.0,0.3971895159269169,0.0,0.3388420763363094,0.0,0.2639684077367737
2010-12-01,0.03969329829487166,0.03937151974205684,0.08044463820370479,3,True,0.00032177855281481914,1.194008171861631,-0.025867897740623813,0.0,0.0,0.3167448777232121,0.0,0.4076636763372132,0.0,0.2755914459395747
2011-01-01,-0.000439238894868502,-0.000439238894868502,0.0,0,False,0.0,1.216987045734072,-0.009862645866068664,0.0,0.0,0.3167448777232121,0.0,0.4076636763372132,0.0,0.2755914459395747
2011-02-01,0.02666105270597401,0.02666105270597401,0.0,0,False,0.0,1.2164524976890339,-0.010297552703266932,0.0,0.0,0.3167448777232121,0.0,0.4076636763372132,0.0,0.2755914459395747
2011-03-01,0.0110913587560605,0.0110913587560605,0.0,0,False,0.0,1.248884401844235,-0.009427180589673512,0.0,0.0,0.3167448777232121,0.0,0.4076636763372132,0.0,0.2755914459395747
2011-04-01,0.05350253554707421,0.053280170707447665,0.05559120990663602,3,True,0.0002223648396265441,1.262455438651377,0.0,0.0,0.0,0.3512507839862352,0.0,0.3520724664305772,0.0,0.2966767495831876
2011-05-01,-0.0202179731969678,-0.02162626306269011,0.3520724664305772,4,True,0.0014082898657223088,1.3363078920307927,0.0,0.0,0.26202995057532485,0.41719127076648577,0.0,0.0,0.0,0.3207787786581894
2011-06-01,-0.003764678814011644,-0.003764678814011644,0.0,0,False,0.0,1.3074465944079132,-0.021597790295931563,0.0,0.26202995057532485,0.41719127076648577,0.0,0.0,0.0,0.3207787786581894
2011-07-01,-0.03354980004510675,-0.035218565128172695,0.41719127076648577,4,True,0.0016687650830659428,1.3003508705449134,-0.026907737131773746,0.0,0.2700565354463808,0.0,0.0,0.4085730521138611,0.0,0.3213704124397582
2011-08-01,0.01840834251185086,0.01675463801234767,0.4134261248757979,4,True,0.0016537044995031916,1.2546461081227867,-0.06111000645510245,0.0,0.0,0.4134261248757979,0.0,0.3249614563371157,0.0,0.26161241878708646
2011-09-01,-0.10346463200807353,-0.10346463200807353,0.0,0,False,0.0,1.277742063412272,-0.04382659787297816,0.0,0.0,0.4134261248757979,0.0,0.3249614563371157,0.0,0.26161241878708646
2011-10-01,0.003443721341554403,0.0010974258410575946,0.5865738751242021,4,True,0.0023462955004968085,1.1623848356502673,-0.1301519338602527,0.0,0.0,0.49357151929898146,0.0,0.0,0.5064284807010185,0.0
2011-11-01,-0.004838004461626456,-0.005873399938784962,0.2588488692896264,3,True,0.0010353954771585058,1.1624462356909815,-0.13010598633492532,0.0,0.0,0.37062699085251644,0.0,0.0,0.37052413985785715,0.2588488692896264
2011-12-01,-0.00378269219239594,-0.00378269219239594,0.0,0,False,0.0,1.1568223156163073,-0.13431453745417932,0.0,0.0,0.37062699085251644,0.0,0.0,0.37052413985785715,0.2588488692896264
2012-01-01,0.049481276824046516,0.049481276824046516,0.0,0,False,0.0,1.146236859451221,-0.1422359575312543,0.0,0.0,0.37062699085251644,0.0,0.0,0.37052413985785715,0.2588488692896264
2012-02-01,-0.01945197267195023,-0.01945197267195023,0.0,0,False,0.0,1.2029541227996527,-0.09979269749614494,0.0,0.0,0.37062699085251644,0.0,0.0,0.37052413985785715,0.2588488692896264
2012-03-01,0.003963501619938591,0.003511554064851819,0.1129868887716931,3,True,0.00045194755508677246,1.1790211953989473,-0.11770243786618373,0.0,0.0,0.26767802798686013,0.0,0.0,0.3604862139518203,0.37183575806131947
2012-04-01,0.02272510005402032,0.02272510005402032,0.0,0,False,0.0,1.1765568791560055,-0.11954656095910121,0.0,0.0,0.26767802798686013,0.0,0.0,0.3604862139518203,0.37183575806131947
2012-05-01,0.008446442398286836,0.008446442398286836,0.0,0,False,0.0,1.2032942519540715,-0.09953816846399066,0.0,0.0,0.26767802798686013,0.0,0.0,0.3604862139518203,0.37183575806131947
2012-06-01,0.01491003800732644,0.014665215775852981,0.06120555786836482,3,True,0.0002448222314734593,1.2131607260931498,-0.0921547845912184,0.0,0.0,0.328883585855225,0.0,0.0,0.3465246081533672,0.32459180599140774
2012-07-01,0.014465063669166231,0.012508036926592131,0.48925668564352504,4,True,0.0019570267425741,1.2227958177132079,-0.08494455132273449,0.0,0.0,0.0,0.4892566856435251,0.0,0.2890489787616751,0.2216943355947997
2012-08-01,0.008636123288870942,0.006679096546296842,0.48925668564352515,4,True,0.0019570267425741005,1.2356330687627324,-0.07533804437468705,0.0,0.0,0.0,0.0,0.330365258866429,0.36904360708660355,0.30059113404696747
2012-09-01,-0.007944560730253427,-0.007944560730253427,0.0,0,False,0.0,1.244442714046539,-0.06874551780476712,0.0,0.0,0.0,0.0,0.330365258866429,0.36904360708660355,0.30059113404696747
2012-10-01,0.005342432972127062,0.0034774429859893916,0.46624749653441766,4,True,0.0018649899861376707,1.2322537284475412,-0.07786690792128748,0.0,0.0,0.0,0.46624749653441755,0.24756826359603248,0.0,0.28618423986954983
2012-11-01,0.0016210183224565856,0.0016210183224565856,0.0,0,False,0.0,1.2388369613964254,-0.07294047368547696,0.0,0.0,0.0,0.46624749653441755,0.24756826359603248,0.0,0.28618423986954983
2012-12-01,0.031844660339779535,0.031844660339779535,0.0,0,False,0.0,1.2381120012342703,-0.07348298351160198,0.0,0.0,0.0,0.46624749653441755,0.24756826359603248,0.0,0.28618423986954983
2013-01-01,0.03177854174203803,0.02991355175590036,0.46624749653441766,4,True,0.0018649899861376707,1.251442269887711,-0.06350753643616591,0.0,0.2990093877275161,0.0,0.0,0.3101908677579737,0.0,0.39079974451451027
2013-02-01,-0.0011870303140285718,-0.0011870303140285718,0.0,0,False,0.0,1.2888031841913423,-0.035549223440757505,0.0,0.2990093877275161,0.0,0.0,0.3101908677579737,0.0,0.39079974451451027
2013-03-01,0.017835313959909276,0.015644424970280728,0.5477222474071365,4,True,0.002190888989628546,1.2844530627649693,-0.03880455213582512,0.0,0.0,0.0,0.5477222474071364,0.20160411253796098,0.0,0.2506736400549026
2013-04-01,0.026315457775695834,0.026315457775695834,0.0,0,False,0.0,1.307361686406149,-0.021661329546332375,0.0,0.0,0.0,0.5477222474071364,0.20160411253796098,0.0,0.2506736400549026
2013-05-01,-0.00958511359384867,-0.011776002583477215,0.5477222474071364,4,True,0.0021908889896285456,1.3388258483849322,-0.007171143069484298,0.0,0.28749467649710414,0.0,0.0,0.350156205350313,0.0,0.3623491181525828
2013-06-01,-0.020561076465138294,-0.020561076465138294,0.0,0,False,0.0,1.3194875535293287,-0.05744939607095412,0.0,0.28749467649710414,0.0,0.0,0.350156205350313,0.0,0.3623491181525828
2013-07-01,0.043333509486404395,0.043016369793142877,0.07928492331537981,3,True,0.0003171396932615193,1.291947611195096,-0.07712202519873246,0.0,0.32144239885610604,0.0,0.0,0.39549340630669094,0.0,0.283064194837203
2013-08-01,-0.040029436177176386,-0.040029436177176386,0.0,0,False,0.0,1.3479322352607561,-0.037130483722888075,0.0,0.32144239885610604,0.0,0.0,0.39549340630669094,0.0,0.283064194837203
2013-09-01,0.03566223597624729,0.03407642473751863,0.3964528096821649,4,True,0.0015858112387286596,1.286643929881449,-0.08091060813144302,0.0,0.26300674810313635,0.0,0.39645280968216495,0.34054044221469876,0.0,0.0
2013-10-01,0.033653090813179576,0.032067279574450915,0.3964528096821649,4,True,0.0015858112387286596,1.32830560292995,-0.051150391759923974,0.0,0.3118560399857487,0.0,0.0,0.4516185150516273,0.0,0.23652544496262398
2013-11-01,-0.0029707419754349713,-0.0029707419754349713,0.0,0,False,0.0,1.3730071920130065,-0.01921866972577113,0.0,0.3118560399857487,0.0,0.0,0.4516185150516273,0.0,0.23652544496262398
2013-12-01,0.010653978564725209,0.008766158438093124,0.47195503165802116,4,True,0.0018878201266320847,1.375661280237252,-0.01732277275277394,0.0,0.24790137740364745,0.0,0.4719550316580213,0.2801435909383314,0.0,0.0
2014-01-01,-0.02472834999348606,-0.02494298446230377,0.053658617204427383,3,True,0.00021463446881770954,1.3689713893336717,-0.022101567895269403,0.0,0.23067551394693422,0.0,0.5256136488624485,0.24371083719061715,0.0,0.0
2014-02-01,0.03902742805317368,0.038655598374428925,0.09295741968618819,3,True,0.0003718296787447528,1.35053763389001,-0.03526936722738916,0.0,0.17717878338462262,0.0,0.6185710685486367,0.20425014806674058,0.0,0.0
2014-03-01,0.009928391453070319,0.009928391453070319,0.0,0,False,0.0,1.4110773105452519,0.0,0.0,0.17717878338462262,0.0,0.6185710685486367,0.20425014806674058,0.0,0.0
2014-04-01,0.003169250358524926,0.003169250358524926,0.0,0,False,0.0,1.4250870384548906,0.0,0.0,0.17717878338462262,0.0,0.6185710685486367,0.20425014806674058,0.0,0.0
2014-05-01,0.013775826331823952,0.013775826331823952,0.0,0,False,0.0,1.4296034960624426,-0.00016186085918190596,0.0,0.17717878338462262,0.0,0.6185710685486367,0.20425014806674058,0.0,0.0
2014-06-01,0.01859425237088823,0.016119968096693683,0.6185710685486367,4,True,0.002474284274194547,1.4513511421498637,0.0,0.0,0.3314363366202732,0.0,0.0,0.3305620984182041,0.0,0.3380015649615226
2014-07-01,-0.023553701409782687,-0.023553701409782687,0.0,0,False,0.0,1.474680103269757,0.0,0.0,0.3314363366202732,0.0,0.0,0.3305620984182041,0.0,0.3380015649615226
2014-08-01,0.032983453510993105,0.03165707528040194,0.3315945576477918,4,True,0.0013263782305911673,1.4380360155096796,-0.029836307397569373,0.0,0.0,0.0,0.0,0.37024943820164247,0.2919072178643535,0.3378433439340041
2014-09-01,-0.025681715250856895,-0.025681715250856895,0.0,0,False,0.0,1.4930437107644614,0.0,0.0,0.0,0.0,0.0,0.37024943820164247,0.2919072178643535,0.3378433439340041
2014-10-01,0.05329171542558788,0.05329171542558788,0.0,0,False,0.0,1.4546997873275263,-0.02797198547765134,0.0,0.0,0.0,0.0,0.37024943820164247,0.2919072178643535,0.3378433439340041
2014-11-01,0.017646896558075408,0.017349850025781304,0.07426163307352579,3,True,0.00029704653229410314,1.5271648724812505,0.0,0.0,0.0,0.0,0.0,0.3166995616766978,0.36616885093787926,0.31713158738542296
2014-12-01,0.03140184288175291,0.03140184288175291,0.0,0,False,0.0,1.5536529486624118,-0.005170594651925486,0.0,0.0,0.0,0.0,0.3166995616766978,0.36616885093787926,0.31713158738542296
2015-01-01,0.04034253497350149,0.04034253497350149,0.0,0,False,0.0,1.5467236679749563,-0.034627778615654914,0.0,0.0,0.0,0.0,0.3166995616766978,0.36616885093787926,0.31713158738542296
2015-02-01,-0.020835268548561738,-0.020835268548561738,0.0,0,False,0.0,1.6067926289496854,-0.005699884223128615,0.0,0.0,0.0,0.0,0.3166995616766978,0.36616885093787926,0.31713158738542296
2015-03-01,0.007938116203811962,0.007731329442143673,0.051696690417072366,3,True,0.00020678676166828946,1.5773163067607148,-0.023940141265089254,0.0,0.0,0.0,0.0,0.35887122065806754,0.3144721605208069,0.3266566188211256
2015-04-01,-0.02643124555660485,-0.02643124555660485,0.0,0,False,0.0,1.58950846960222,-0.016395503141622525,0.0,0.0,0.0,0.0,0.35887122065806754,0.3144721605208069,0.3266566188211256
2015-05-01,-0.0040582523444673835,-0.004386848423533188,0.08214901976645106,3,True,0.00032859607906580426,1.5469872798818771,-0.042708060904315115,0.0,0.0,0.0,0.0,0.44102024042451865,0.30206760611019134,0.25691215346529017
2015-06-01,-0.03040959840829334,-0.03040959840829334,0.0,0,False,0.0,1.5407092151264354,-0.046592993160489815,0.0,0.0,0.0,0.0,0.44102024042451865,0.30206760611019134,0.25691215346529017
2015-07-01,0.03820354668570433,0.03820354668570433,0.0,0,False,0.0,1.4938568666304841,-0.07558571735813202,0.0,0.0,0.0,0.0,0.44102024042451865,0.30206760611019134,0.25691215346529017
2015-08-01,-0.06651841962060465,-0.06681348167029284,0.07376551242204843,3,True,0.00029506204968819373,1.5458512262208568,-0.043411062814038615,0.0,0.0,0.0,0.0,0.41313432374149,0.25618801037117145,0.3306776658873385
2015-09-01,0.016339762342628683,0.013364514384113369,0.7438119896288286,3,True,0.0029752479585153143,1.4383057778190986,-0.10996131321383185,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-01,0.045749188434820495,0.04334135645468497,0.6019579950338814,3,True,0.0024078319801355257,1.4582875659127752,-0.09759637335973348,0.0,0.0,0.0,0.0,0.28547175480768144,0.3980420049661186,0.3164862402261999
2015-11-01,-0.00016439704503680343,-0.00016439704503680343,0.0,0,False,0.0,1.5120155412816587,-0.06434893920598206,0.0,0.0,0.0,0.0,0.28547175480768144,0.3980420049661186,0.3164862402261999
2015-12-01,-0.01747503788374673,-0.01747503788374673,0.0,0,False,0.0,1.5117669703946228,-0.06450275747556178,0.0,0.0,0.0,0.0,0.28547175480768144,0.3980420049661186,0.3164862402261999
2016-01-01,0.0,-0.004,1.0,4,True,0.004,1.4927731393031058,-0.07625633918428953,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0,False,0.0,1.4868020467458933,-0.0799513138275525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.007534425221510273,0.0035344252215102727,1.0,3,True,0.004,1.48085483855891,-0.08363150857224211,0.0,0.0,0.43656716095283926,0.0,0.0,0.5634328390471608,0.0
2016-04-01,-0.00882150379640606,-0.011101265517668204,0.569940430315536,4,True,0.002279761721262144,1.4886107962375184,-0.07883204068892125,0.0,0.0,0.0,0.0,0.29690564246331097,0.43005956968446396,0.2730347878522251
2016-05-01,-0.0033619295456104622,-0.004549552115463706,0.2969056424633109,4,True,0.0011876225698532437,1.472360516936425,-0.08888788380107537,0.0,0.0,0.2587280926684583,0.0,0.0,0.4326924271248249,0.30857948020671677
2016-06-01,0.08373557049998803,0.08373557049998803,0.0,0,False,0.0,1.4656678147307234,-0.0930293980563025,0.0,0.0,0.2587280926684583,0.0,0.0,0.4326924271248249,0.30857948020671677
2016-07-01,0.013694325351543269,0.013694325351543269,0.0,0,False,0.0,1.5883963453606713,-0.01708369727582948,0.0,0.0,0.2587280926684583,0.0,0.0,0.4326924271248249,0.30857948020671677
2016-08-01,-0.023142091202021188,-0.023432969339923084,0.0727195344754738,3,True,0.0002908781379018952,1.6096800047440447,-0.003938611132472736,0.0,0.0,0.26802207204008177,0.0,0.0,0.35997289264935106,0.37200503531056706
2016-09-01,-0.019160611915380224,-0.0205022381054113,0.33540654750776944,4,True,0.0013416261900310777,1.5703190318184246,-0.028294970933130492,0.0,0.0,0.0,0.0,0.33540654750776955,0.30063572747300726,0.36395772501922324
2016-10-01,-0.03149276667116422,-0.03311964969838439,0.40672075680504405,4,True,0.0016268830272201762,1.5537823268732547,-0.03852779562277897,0.0,0.0,0.3353977335606263,0.0,0.40672957075218724,0.0,0.2578726956871864
2016-11-01,-0.046684570796369285,-0.04971021542686435,0.7564111576237668,5,True,0.0030256446304950673,1.497855476461431,-0.07313503192565252,0.0,0.0,0.2435888423762332,0.49301783895391565,0.0,0.2633933186698511,0.0
2016-12-01,0.018993979242948975,0.01768145572647478,0.32813087911854877,4,True,0.0013125235164741951,1.4260545463814271,-0.1175650639361705,0.0,0.0,0.2640050818839332,0.42828027850521805,0.30771463961084883,0.0,0.0
2017-01-01,0.004501874574926911,0.0034458542473911787,0.2640050818839331,4,True,0.0010560203275357324,1.4441419361199517,-0.10637268377934073,0.0,0.0,0.0,0.4385734907045331,0.37265113886545753,0.0,0.1887753704300093
2017-02-01,0.02887792249921571,0.027746504470818868,0.28285450709921095,4,True,0.0011314180283968438,1.4474718224581928,-0.10431216789974707,0.0,0.282854507099211,0.0,0.38456038997611686,0.3325851029246722,0.0,0.0
2017-03-01,-0.0022032110048945614,-0.0027470150341794702,0.13595100732122722,3,True,0.0005438040292849089,1.4884619295605466,-0.07894770857250866,0.0,0.22031672546796352,0.0,0.520511397297344,0.25917187723469237,0.0,0.0
2017-04-01,0.016442741279490716,0.01604442094341968,0.09958008401775913,3,True,0.0003983203360710365,1.4867211254464845,-0.08002490885982583,0.0,0.27691712027563004,0.0,0.42093131327958494,0.3021515664447851,0.0,0.0
2017-05-01,0.02180146044467201,0.02180146044467201,0.0,0,False,0.0,1.5105649677609736,-0.06527046659694591,0.0,0.27691712027563004,0.0,0.42093131327958494,0.3021515664447851,0.0,0.0
2017-06-01,-0.002133291852262226,-0.002133291852262226,0.0,0,False,0.0,1.543497490154722,-0.04489199764799223,0.0,0.27691712027563004,0.0,0.42093131327958494,0.3021515664447851,0.0,0.0
2017-07-01,0.018472119014604396,0.017995484966354173,0.11915851206255564,3,True,0.00047663404825022253,1.5402151083796052,-0.046923117957669125,0.0,0.20029585886944953,0.0,0.5400898253421406,0.25961431578840993,0.0,0.0
2017-08-01,3.380869681796712e-05,3.380869681796712e-05,0.0,0,False,0.0,1.56791846547456,-0.02978042856414498,0.0,0.20029585886944953,0.0,0.5400898253421406,0.25961431578840993,0.0,0.0
2017-09-01,0.01363202675843551,0.013410744494421046,0.0553205660036163,3,True,0.0002212822640144652,1.5676245104767512,-0.029962326346635204,0.0,0.25561642487306585,0.0,0.4859070358495682,0.258476539277366,0.0,0.0
2017-10-01,0.010317923140632878,0.010317923140632878,0.0,0,False,0.0,1.5879262051797314,-0.01739974610545847,0.0,0.25561642487306585,0.0,0.4859070358495682,0.258476539277366,0.0,0.0
2017-11-01,0.005955541520425289,0.005955541520425289,0.0,0,False,0.0,1.604310305717773,-0.007261352207807992,0.0,0.25561642487306585,0.0,0.4859070358495682,0.258476539277366,0.0,0.0
2017-12-01,0.01508447012474026,0.013140841981341987,0.4859070358495682,4,True,0.0019436281433982728,1.6107280892278786,-0.0036387228033341046,0.0,0.3506669909070421,0.0,0.0,0.38711900863886917,0.0,0.26221400045408866
2018-01-01,0.0406871263089537,0.03963827030713735,0.2622140004540886,4,True,0.0010488560018163543,1.6124226608111696,-0.01431228649150329,0.0,0.3579663368227713,0.2546309079374286,0.0,0.3874027552398,0.0,0.0
2018-02-01,-0.049725985788364964,-0.049725985788364964,0.0,0,False,0.0,1.676267496054892,-0.01258018368633862,0.0,0.3579663368227713,0.2546309079374286,0.0,0.3874027552398,0.0,0.0
2018-03-01,-0.0014481116499068282,-0.002234240094654665,0.1965321111869592,3,True,0.0007861284447478368,1.5916612078015016,-0.0624182470042518,0.0,0.28353599818980507,0.45116301912438783,0.0,0.26530098268580704,0.0,0.0
2018-04-01,0.0024510317960977175,0.0024510317960977175,0.0,0,False,0.0,1.5961845485035941,-0.059753734176975604,0.0,0.28353599818980507,0.45116301912438783,0.0,0.26530098268580704,0.0,0.0
2018-05-01,0.0022088007196869224,0.0022088007196869224,0.0,0,False,0.0,1.6000968475844164,-0.05744916068328121,0.0,0.28353599818980507,0.45116301912438783,0.0,0.26530098268580704,0.0,0.0
2018-06-01,-0.028901830985493298,-0.029163953422597415,0.06553060927602915,3,True,0.0002621224371041166,1.6032107949496022,-0.055614863148682026,0.0,0.34906660746583423,0.41108097971806357,0.0,0.23985241281610217,0.0,0.0
