date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_vt.us,w_xlk.us
2012-01-01,0.0665767581113998,0.0665767581113998,0.0,0,False,0.0,1.5789877045717666,-0.08825274214384227,0.0,0.0,0.0,0.2,0.0,0.8
2012-02-01,0.06257756989952803,0.06257756989952803,0.0,0,False,0.0,1.6880045250406195,-0.02530368507716263,0.0,0.0,0.0,0.2,0.0,0.8
2012-03-01,-0.007405165456012908,-0.010605165456012908,0.8,3,True,0.0032,1.7916629584013934,0.0,0.0,0.0,0.8,0.0,0.0,0.2
2012-04-01,-0.03106623078181008,-0.03426623078181008,0.8,3,True,0.0032,1.8485591538676238,-0.012457749007334096,0.0,0.0,0.0,0.2,0.0,0.8
2012-05-01,0.00533577772157785,0.00533577772157785,0.0,0,False,0.0,1.8571739846396278,-0.007855510904914764,0.0,0.0,0.0,0.2,0.0,0.8
2012-06-01,-0.0014926055555854133,-0.0014926055555854133,0.0,0,False,0.0,1.6896782582922445,-0.09733552904913878,0.0,0.0,0.0,0.2,0.0,0.8
2012-07-01,0.06294819078473775,0.06294819078473775,0.0,0,False,0.0,1.7935127566981817,-0.04186478359208723,0.0,0.0,0.0,0.2,0.0,0.8
2012-08-01,0.04635426792336346,0.04635426792336346,0.0,0,False,0.0,1.8189224128853139,-0.028290368612999606,0.0,0.0,0.0,0.2,0.0,0.8
2012-09-01,-0.03849649143577341,-0.03849649143577341,0.0,0,False,0.0,1.8948848617147562,-0.008996964356682513,0.0,0.0,0.0,0.2,0.0,0.8
2012-10-01,-0.0766984394669918,-0.0766984394669918,0.0,0,False,0.0,1.925148851689627,-0.021676926019459697,0.0,0.0,0.0,0.2,0.0,0.8
2012-11-01,0.052980648564783156,0.052980648564783156,0.0,0,False,0.0,1.8500489601519245,-0.05984122520094204,0.0,0.0,0.0,0.2,0.0,0.8
2012-12-01,0.015466091363706937,0.015466091363706937,0.0,0,False,0.0,1.837580652309744,-0.06617737590679107,0.0,0.0,0.0,0.2,0.0,0.8
2013-01-01,0.02251303615146316,0.02251303615146316,0.0,0,False,0.0,1.7868065502048365,-0.09197978365634174,0.0,0.0,0.0,0.2,0.0,0.8
2013-02-01,0.026834359489483275,0.024434359489483276,0.6000000000000001,2,True,0.0024000000000000002,1.8523057181099758,-0.058694384851005976,0.0,0.0,0.0,0.8,0.0,0.2
2013-03-01,-0.005964375967542446,-0.005964375967542446,0.0,0,False,0.0,1.8506590575032222,-0.05953118563406634,0.0,0.0,0.0,0.8,0.0,0.2
2013-04-01,0.06916897638370947,0.06916897638370947,0.0,0,False,0.0,1.9029326225426002,-0.03296678008570475,0.0,0.0,0.0,0.8,0.0,0.2
2013-05-01,-0.00808580412847968,-0.00808580412847968,0.0,0,False,0.0,1.930893403198478,-0.018757657057038246,0.0,0.0,0.0,0.8,0.0,0.2
2013-06-01,0.02574375330453176,0.02574375330453176,0.0,0,False,0.0,1.9954314643207105,-0.020532819797637547,0.0,0.0,0.0,0.8,0.0,0.2
2013-07-01,-0.00995923012076936,-0.00995923012076936,0.0,0,False,0.0,1.973520673525587,-0.03128783737645935,0.0,0.0,0.0,0.8,0.0,0.2
2013-08-01,0.021846380171165115,0.021846380171165115,0.0,0,False,0.0,2.0814448087714537,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2013-09-01,0.0023877186043419485,0.0023877186043419485,0.0,0,False,0.0,2.0111800972734497,-0.035720983124746586,0.0,0.0,0.0,0.8,0.0,0.2
2013-10-01,0.061311856410301596,0.061311856410301596,0.0,0,False,0.0,2.082306084630192,-0.015081381730386312,0.0,0.0,0.0,0.8,0.0,0.2
2013-11-01,-0.002784229453485665,-0.002784229453485665,0.0,0,False,0.0,2.167530872009323,-0.005489243556766721,0.0,0.0,0.0,0.8,0.0,0.2
2013-12-01,0.03848788988121723,0.03848788988121723,0.0,0,False,0.0,2.227121530598749,-7.399436541932758e-06,0.0,0.0,0.0,0.8,0.0,0.2
2014-01-01,-0.001094909722485893,-0.001094909722485893,0.0,0,False,0.0,2.193267363319891,-0.03827183147083457,0.0,0.0,0.0,0.8,0.0,0.2
2014-02-01,0.008721345606001886,0.008721345606001886,0.0,0,False,0.0,2.1207748527151584,-0.07005915052820677,0.0,0.0,0.0,0.8,0.0,0.2
2014-03-01,-0.006225186852038101,-0.006225186852038101,0.0,0,False,0.0,2.2164573715638682,-0.028103219777776967,0.0,0.0,0.0,0.8,0.0,0.2
2014-04-01,0.017727488773034674,0.017727488773034674,0.0,0,False,0.0,2.251158648794429,-0.012887019347906037,0.0,0.0,0.0,0.8,0.0,0.2
2014-05-01,0.038991096614847544,0.038991096614847544,0.0,0,False,0.0,2.247883040273172,-0.014323344456577902,0.0,0.0,0.0,0.8,0.0,0.2
2014-06-01,0.021808968088145697,0.021808968088145697,0.0,0,False,0.0,2.3065630680163896,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2014-07-01,-0.004885734916258544,-0.004885734916258544,0.0,0,False,0.0,2.370609124066954,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2014-08-01,0.016619515269295525,0.016619515269295525,0.0,0,False,0.0,2.327687340577541,-0.029851736699423315,0.0,0.0,0.0,0.8,0.0,0.2
2014-09-01,-0.05972097803089009,-0.06212097803089009,0.6000000000000001,2,True,0.0024000000000000002,2.424577790175012,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-10-01,0.10699488607445812,0.10699488607445812,0.0,0,False,0.0,2.3645408544666067,-0.029231607572393847,0.0,0.0,0.0,0.2,0.0,0.8
2014-11-01,-0.026987355410712514,-0.026987355410712514,0.0,0,False,0.0,2.4430747642622617,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-12-01,-0.00280090190840272,-0.00280090190840272,0.0,0,False,0.0,2.524121801240432,-0.010303855862992095,0.0,0.0,0.0,0.2,0.0,0.8
2015-01-01,0.06489543006295517,0.06489543006295517,0.0,0,False,0.0,2.4453413496401453,-0.04426020255119312,0.0,0.0,0.0,0.2,0.0,0.8
2015-02-01,-0.014465501899435941,-0.014465501899435941,0.0,0,False,0.0,2.36259758278763,-0.07659986383545991,0.0,0.0,0.0,0.2,0.0,0.8
2015-03-01,0.01014015407306661,0.01014015407306661,0.0,0,False,0.0,2.54026375644886,-0.007160628755467413,0.0,0.0,0.0,0.2,0.0,0.8
2015-04-01,0.022972444348226297,0.022972444348226297,0.0,0,False,0.0,2.4579810139953238,-0.03964029107473355,0.0,0.0,0.0,0.2,0.0,0.8
2015-05-01,-0.019775727751992968,-0.019775727751992968,0.0,0,False,0.0,2.551641092551626,-0.005956135585272748,0.0,0.0,0.0,0.2,0.0,0.8
2015-06-01,0.002803597474454689,0.002803597474454689,0.0,0,False,0.0,2.571789688227623,-0.006502346247043489,0.0,0.0,0.0,0.2,0.0,0.8
2015-07-01,0.007909836788293469,0.007909836788293469,0.0,0,False,0.0,2.4878756313486683,-0.03891884554624858,0.0,0.0,0.0,0.2,0.0,0.8
2015-08-01,-0.044912241540243515,-0.044912241540243515,0.0,0,False,0.0,2.5377162188735927,-0.022036638823841992,0.0,0.0,0.0,0.2,0.0,0.8
2015-09-01,0.028380223545240037,0.028380223545240037,0.0,0,False,0.0,2.3186964063437503,-0.10644062002270516,0.0,0.0,0.0,0.2,0.0,0.8
2015-10-01,0.02493158626829568,0.02493158626829568,0.0,0,False,0.0,2.3585390014932153,-0.09108642163733693,0.0,0.0,0.0,0.2,0.0,0.8
2015-11-01,0.004922370696663525,0.004922370696663525,0.0,0,False,0.0,2.5942695700626413,-0.008550767728345399,0.0,0.0,0.0,0.2,0.0,0.8
2015-12-01,-0.08588899923355214,-0.08588899923355214,0.0,0,False,0.0,2.634853469975355,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2016-01-01,0.015283000873352439,0.015283000873352439,0.0,0,False,0.0,2.5369671963878626,-0.03995784686997894,0.0,0.0,0.0,0.2,0.0,0.8
2016-02-01,0.07535794285639952,0.07535794285639952,0.0,0,False,0.0,2.4435371334190874,-0.07531376276330493,0.0,0.0,0.0,0.2,0.0,0.8
2016-03-01,0.0,-0.004,1.0,3,True,0.004,2.492567056147783,-0.0567598009102408,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,-0.028685621166275977,-0.03268562116627598,1.0,3,True,0.004,2.5346357827792034,-0.0408401031892095,0.0,0.0,0.0,0.2,0.0,0.8
2016-05-01,0.013544189433462028,0.013544189433462028,0.0,0,False,0.0,2.4206402403231584,-0.08397843236530123,0.0,0.0,0.0,0.2,0.0,0.8
2016-06-01,0.04114887440252582,0.04114887440252582,0.0,0,False,0.0,2.5190524458832226,-0.046737168128743956,0.0,0.0,0.0,0.2,0.0,0.8
2016-07-01,0.04445467611930401,0.04445467611930401,0.0,0,False,0.0,2.5025878359424656,-0.05296772546526607,0.0,0.0,0.0,0.2,0.0,0.8
2016-08-01,0.0005283131193478457,0.0005283131193478457,0.0,0,False,0.0,2.6604344027618128,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2016-09-01,-0.0035779779287749003,-0.0035779779287749003,0.0,0,False,0.0,2.6893210476118936,-0.004908968564130367,0.0,0.0,0.0,0.2,0.0,0.8
2016-10-01,-0.004582113406117872,-0.004582113406117872,0.0,0,False,0.0,2.7275678855652785,-0.002904776076172788,0.0,0.0,0.0,0.2,0.0,0.8
2016-11-01,0.05044732492511113,0.05044732492511113,0.0,0,False,0.0,2.6791254073199715,-0.02061350624162539,0.0,0.0,0.0,0.2,0.0,0.8
2016-12-01,0.00936574734305431,0.00936574734305431,0.0,0,False,0.0,2.677948253517778,-0.02722364288041368,0.0,0.0,0.0,0.2,0.0,0.8
2017-01-01,0.04678968030826476,0.04678968030826476,0.0,0,False,0.0,2.738636794654418,-0.03225176589641332,0.0,0.0,0.0,0.2,0.0,0.8
2017-02-01,0.026664111248453096,0.026664111248453096,0.0,0,False,0.0,2.84358421093615,-0.005591585714208813,0.0,0.0,0.0,0.2,0.0,0.8
2017-03-01,-0.007869531729296409,-0.007869531729296409,0.0,0,False,0.0,2.992335074205375,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-04-01,0.0505237521528028,0.0505237521528028,0.0,0,False,0.0,3.0042993088567944,-0.0020303965796604206,0.0,0.0,0.0,0.2,0.0,0.8
2017-05-01,-0.0012749493103184854,-0.0012749493103184854,0.0,0,False,0.0,3.078553544772754,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-06-01,0.02432933372353916,0.02432933372353916,0.0,0,False,0.0,3.1751821196933863,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-07-01,0.018095036419663302,0.018095036419663302,0.0,0,False,0.0,3.0966613229620816,-0.03552126043114634,0.0,0.0,0.0,0.2,0.0,0.8
2017-08-01,0.01497559221178424,0.01497559221178424,0.0,0,False,0.0,3.2342755731074493,-0.00384685167436305,0.0,0.0,0.0,0.2,0.0,0.8
2017-09-01,0.03186712438598014,0.03186712438598014,0.0,0,False,0.0,3.295685142905184,-0.00032327106315921394,0.0,0.0,0.0,0.2,0.0,0.8
2017-10-01,0.02938652877774608,0.02938652877774608,0.0,0,False,0.0,3.3317976953798443,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-11-01,0.033467541904114474,0.033467541904114474,0.0,0,False,0.0,3.52225118963016,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-12-01,0.03231732107513872,0.03231732107513872,0.0,0,False,0.0,3.5660752799158337,-0.013648086489749356,0.0,0.0,0.0,0.2,0.0,0.8
2018-01-01,0.006020009403364312,0.006020009403364312,0.0,0,False,0.0,3.4419234565134906,-0.060524766267036734,0.0,0.0,0.0,0.2,0.0,0.8
2018-02-01,0.03261621398860433,0.03261621398860433,0.0,0,False,0.0,3.676306576280057,-0.011276034266885393,0.0,0.0,0.0,0.2,0.0,0.8
2018-03-01,-0.037496744687365954,-0.037496744687365954,0.0,0,False,0.0,3.576890474824249,-0.038013489386467314,0.0,0.0,0.0,0.2,0.0,0.8
2018-04-01,0.031186005288069342,0.031186005288069342,0.0,0,False,0.0,3.5085608587099792,-0.06767046823835232,0.0,0.0,0.0,0.2,0.0,0.8
2018-05-01,0.03749027610581837,0.03749027610581837,0.0,0,False,0.0,3.5490339084377656,-0.05691556871651626,0.0,0.0,0.0,0.2,0.0,0.8
2018-06-01,0.008915325953770648,0.008915325953770648,0.0,0,False,0.0,3.7781564663368132,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2018-07-01,0.005543156348473178,0.005543156348473178,0.0,0,False,0.0,3.7164739471386543,-0.03312893732556632,0.0,0.0,0.0,0.2,0.0,0.8
2018-08-01,0.019540635160513454,0.019540635160513454,0.0,0,False,0.0,3.8329204554931913,-0.031217946303242483,0.0,0.0,0.0,0.2,0.0,0.8
2018-09-01,-0.053689390059533264,-0.053689390059533264,0.0,0,False,0.0,4.0317431994809985,-0.002491070639858317,0.0,0.0,0.0,0.2,0.0,0.8
2018-10-01,-0.016602194063123334,-0.016602194063123334,0.0,0,False,0.0,4.053816632655402,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2018-11-01,-0.0729957128418448,-0.0729957128418448,0.0,0,False,0.0,3.7636879402563577,-0.07398222216062467,0.0,0.0,0.0,0.2,0.0,0.8
2018-12-01,0.01758559978226195,0.01758559978226195,0.0,0,False,0.0,3.6773511279720466,-0.09522453138666731,0.0,0.0,0.0,0.2,0.0,0.8
2019-01-01,0.08482103204081692,0.08482103204081692,0.0,0,False,0.0,3.365698768672501,-0.17190347762186098,0.0,0.0,0.0,0.2,0.0,0.8
2019-02-01,0.04506161549698744,0.04506161549698744,0.0,0,False,0.0,3.623259071250762,-0.1085333409795246,0.0,0.0,0.0,0.2,0.0,0.8
2019-03-01,0.047720241770700826,0.047720241770700826,0.0,0,False,0.0,3.8545180875619227,-0.051634372789511995,0.0,0.0,0.0,0.2,0.0,0.8
2019-04-01,-0.018781635853710333,-0.018781635853710333,0.0,0,False,0.0,4.0417787251414,-0.005560765667790624,0.0,0.0,0.0,0.2,0.0,0.8
2019-05-01,0.012259067199276963,0.012259067199276963,0.0,0,False,0.0,4.209315469036019,-0.004153718368136605,0.0,0.0,0.0,0.2,0.0,0.8
2019-06-01,0.06700297510369309,0.06700297510369309,0.0,0,False,0.0,3.8778274982738794,-0.08319797438957566,0.0,0.0,0.0,0.2,0.0,0.8
2019-07-01,-0.05577847708355526,-0.05577847708355526,0.0,0,False,0.0,4.26979838912344,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-08-01,0.054049632566656625,0.054049632566656625,0.0,0,False,0.0,4.3141187775849685,-0.027501238473534473,0.0,0.0,0.0,0.2,0.0,0.8
2019-09-01,0.017016964772737134,0.017016964772737134,0.0,0,False,0.0,4.271825062905035,-0.0370351867181431,0.0,0.0,0.0,0.2,0.0,0.8
2019-10-01,0.044663449083374766,0.043863449083374764,0.2,2,True,0.0008,4.299218536586339,-0.030860085706230556,0.0,0.0,0.2,0.0,0.0,0.8
2019-11-01,0.032634640486609315,0.03183464048660931,0.2,2,True,0.0008,4.540429217824411,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-12-01,0.052589698990263486,0.052589698990263486,0.0,0,False,0.0,4.6665042791654745,-0.003094057632238023,0.0,0.0,0.0,0.2,0.0,0.8
2020-01-01,0.05892381851257427,0.05892381851257427,0.0,0,False,0.0,4.5853300784267494,-0.05794748140168082,0.0,0.0,0.0,0.2,0.0,0.8
2020-02-01,-0.2865833155647829,-0.2865833155647829,0.0,0,False,0.0,4.731604184143307,-0.027895579501680978,0.0,0.0,0.0,0.2,0.0,0.8
2020-03-01,0.19358076487745418,0.19278076487745419,0.2,2,True,0.0008,4.375609885527849,-0.13811851550594867,0.0,0.0,0.2,0.0,0.0,0.8
2020-04-01,0.061380279746481615,0.061380279746481615,0.0,0,False,0.0,3.792683861153079,-0.2529397999399321,0.0,0.0,0.2,0.0,0.0,0.8
2020-05-01,0.05677106328700637,0.05677106328700637,0.0,0,False,0.0,4.334118014387508,-0.14629133630771884,0.0,0.0,0.2,0.0,0.0,0.8
2020-06-01,0.07057676617166861,0.07057676617166861,0.0,0,False,0.0,4.709004578457639,-0.07244842142028685,0.0,0.0,0.2,0.0,0.0,0.8
2020-07-01,0.07049729415918443,0.07049729415918443,0.0,0,False,0.0,4.995413654818162,-0.01603327327771009,0.0,0.0,0.2,0.0,0.0,0.8
2020-08-01,0.00983822193878452,0.00983822193878452,0.0,0,False,0.0,5.330535980277731,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-09-01,0.03125388945290357,0.03125388945290357,0.0,0,False,0.0,5.91961563848135,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-10-01,0.0038785965208667506,0.0038785965208667506,0.0,0,False,0.0,5.584269498989035,-0.0613934976939825,0.0,0.0,0.2,0.0,0.0,0.8
2020-11-01,0.03308489048745625,0.032284890487456246,0.2,2,True,0.0008,5.303705417150989,-0.10855083341611804,0.0,0.0,0.0,0.2,0.0,0.8
2020-12-01,0.00977492453938238,0.00977492453938238,0.0,0,False,0.0,5.851687522084541,-0.016445757375091574,0.0,0.0,0.0,0.2,0.0,0.8
2021-01-01,0.076205658449907,0.076205658449907,0.0,0,False,0.0,5.796027818562755,-0.04868403000117083,0.0,0.0,0.0,0.2,0.0,0.8
2021-02-01,-0.028756695020656985,-0.028756695020656985,0.0,0,False,0.0,5.879309275625541,-0.03501484438151903,0.0,0.0,0.0,0.2,0.0,0.8
2021-03-01,0.07561925422954527,0.07561925422954527,0.0,0,False,0.0,6.018978126729639,-0.02295625267681578,0.0,0.0,0.0,0.2,0.0,0.8
2021-04-01,-0.046694479172713924,-0.046694479172713924,0.0,0,False,0.0,6.089012358530879,-0.011587793307257788,0.0,0.0,0.0,0.2,0.0,0.8
2021-05-01,0.04900801869574805,0.04900801869574805,0.0,0,False,0.0,6.292071623595292,-0.020996995485706438,0.0,0.0,0.0,0.2,0.0,0.8
2021-06-01,0.059144450456282145,0.059144450456282145,0.0,0,False,0.0,6.229372245370027,-0.03075258686097404,0.0,0.0,0.0,0.2,0.0,0.8
2021-07-01,0.02614264792513308,0.02614264792513308,0.0,0,False,0.0,6.643800324926086,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2021-08-01,0.011559682111494319,0.011559682111494319,0.0,0,False,0.0,6.866207489332232,-0.00655620399079615,0.0,0.0,0.0,0.2,0.0,0.8
2021-09-01,-0.00874562106273964,-0.00874562106273964,0.0,0,False,0.0,7.105304537467986,-0.004166056060590506,0.0,0.0,0.0,0.2,0.0,0.8
2021-10-01,0.05451149026012221,0.05371149026012221,0.2,2,True,0.0008,6.801838603230854,-0.04669789639889521,0.0,0.2,0.0,0.0,0.0,0.8
2021-11-01,0.021421113532348164,0.021421113532348164,0.0,0,False,0.0,7.17043916239893,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2021-12-01,-0.036651717481687746,-0.036651717481687746,0.0,0,False,0.0,7.203254722093624,-0.03731258206283061,0.0,0.2,0.0,0.0,0.0,0.8
2022-01-01,-0.005838545433697951,-0.005838545433697951,0.0,0,False,0.0,7.24336187084535,-0.05808042754736842,0.0,0.2,0.0,0.0,0.0,0.8
2022-02-01,-0.049221723489349146,-0.049221723489349146,0.0,0,False,0.0,6.982913292229079,-0.09194890163307667,0.0,0.2,0.0,0.0,0.0,0.8
2022-03-01,0.12631690663436776,0.12391690663436776,0.6000000000000001,2,True,0.0024000000000000002,6.729802720135784,-0.12486314864991577,0.0,0.8,0.0,0.0,0.0,0.2
2022-04-01,-0.014967416529707813,-0.014967416529707813,0.0,0,False,0.0,6.9928388285553265,-0.09065819476249881,0.0,0.8,0.0,0.0,0.0,0.2
2022-05-01,0.021800975262236524,0.021800975262236524,0.0,0,False,0.0,7.1153402650206585,-0.07472822982112381,0.0,0.8,0.0,0.0,0.0,0.2
2022-06-01,-0.11576947650397176,-0.11576947650397176,0.0,0,False,0.0,7.395901984928629,-0.03824426284910665,0.0,0.8,0.0,0.0,0.0,0.2
2022-07-01,0.0,-0.004,1.0,3,True,0.004,6.8304029305499245,-0.11405054624332023,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0,False,0.0,6.521114463957021,-0.1541673520624408,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0,False,0.0,6.521114463957021,-0.1541673520624408,1.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0,False,0.0,6.521114463957021,-0.1541673520624408,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0,False,0.0,6.521114463957021,-0.1541673520624408,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0,False,0.0,6.521114463957021,-0.1541673520624408,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.02547770700636942,0.02147770700636942,1.0,2,True,0.004,6.521114463957021,-0.1541673520624408,0.0,0.0,0.0,0.0,1.0,0.0
