date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vwo.us
2017-03-01,-0.012554774882575236,-0.015154774882575236,0.65,5,True,0.0026,1.7931562535277255,-0.07687340892940231,0.0,0.1,0.15000000000000002,0.0,0.2,0.0,0.5,0.05,0.0,0.0
2017-04-01,0.006760004117504693,0.004360004117504692,0.6,5,True,0.0024000000000000002,1.7711188866362582,-0.08821836525134608,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.15000000000000002,0.0,0.5
2017-05-01,0.026444413346955888,0.024444413346955886,0.5,2,True,0.002,1.7752546131490148,-0.08608927075118167,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.15000000000000002,0.5,0.0
2017-06-01,-0.0058333220661237195,-0.0058333220661237195,0.0,0,False,0.0,1.8222001799352174,-0.061921437664708034,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.15000000000000002,0.5,0.0
2017-07-01,0.02691940379813971,0.026519403798139708,0.1,3,True,0.0004,1.817446001756804,-0.0643689144456897,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.15000000000000002,0.5,0.0
2017-08-01,0.025478581847964466,0.022878581847964465,0.65,6,True,0.0026,1.8607733938911184,-0.042063737346793695,0.0,0.05,0.15000000000000002,0.0,0.25,0.0,0.0,0.05,0.0,0.5
2017-09-01,-0.018373476684127678,-0.019173476684127676,0.2,3,True,0.0008,1.906656714499002,-0.018442754369751624,0.0,0.05,0.30000000000000004,0.0,0.05,0.0,0.0,0.1,0.0,0.5
2017-10-01,0.022937275932199977,0.019937275932199978,0.75,5,True,0.003,1.8759794244419392,-0.03423559012399646,0.0,0.15000000000000002,0.05,0.0,0.2,0.0,0.0,0.1,0.5,0.0
2017-11-01,0.0021654810888591357,0.00016548108885913564,0.5,2,True,0.002,1.9094257497884688,-0.017017239943838747,0.0,0.15000000000000002,0.05,0.0,0.2,0.0,0.0,0.1,0.0,0.5
2017-12-01,0.019569249274881607,0.017569249274881606,0.5,2,True,0.002,1.9097334539899362,-0.01882381443988468,0.0,0.15000000000000002,0.05,0.0,0.2,0.0,0.5,0.1,0.0,0.0
2018-01-01,0.04266015994099753,0.040260159940997534,0.6,5,True,0.0024000000000000002,1.916488734806683,-0.015353109850029467,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2018-02-01,-0.03984695557274246,-0.03984695557274246,0.0,0,False,0.0,1.993450659276836,-0.019624334641178187,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2018-03-01,-0.007999004776808793,-0.007999004776808793,0.0,0,False,0.0,1.914017719420177,-0.05868932022332929,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2018-04-01,-0.013525327217743327,-0.015925327217743326,0.6,4,True,0.0024000000000000002,1.9195134340984037,-0.055986537032175154,0.0,0.15000000000000002,0.15000000000000002,0.0,0.05,0.0,0.0,0.65,0.0,0.0
2018-05-01,0.02803943516579354,0.02523943516579354,0.7000000000000001,6,True,0.0028000000000000004,1.8837176442573111,-0.07359084598218268,0.0,0.25,0.05,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2018-06-01,-0.010980106012365003,-0.010980106012365003,0.0,0,False,0.0,1.9365360230141249,-0.04761485657110265,0.0,0.25,0.05,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2018-07-01,0.014487705116092436,0.014087705116092437,0.1,2,True,0.0004,1.9233611850127355,-0.05409421963509364,0.0,0.15000000000000002,0.05,0.0,0.15000000000000002,0.0,0.5,0.15000000000000002,0.0,0.0
2018-08-01,0.024688841989308503,0.024688841989308503,0.0,0,False,0.0,1.9504457841830605,-0.04077405953531121,0.0,0.15000000000000002,0.05,0.0,0.15000000000000002,0.0,0.5,0.15000000000000002,0.0,0.0
2018-09-01,0.011403578273982945,0.011403578273982945,0.0,0,False,0.0,2.0047195921944914,-0.014082292476443548,0.0,0.15000000000000002,0.05,0.0,0.15000000000000002,0.0,0.5,0.15000000000000002,0.0,0.0
2018-10-01,-0.05903946409193794,-0.05943946409193794,0.1,3,True,0.0004,2.0267695367538754,-0.0032381670059021816,0.0,0.2,0.05,0.0,0.2,0.0,0.5,0.05,0.0,0.0
2018-11-01,0.0004043795692033783,-0.0025956204307966218,0.75,6,True,0.003,1.9013888190176629,-0.06490019209881204,0.5,0.05,0.25,0.0,0.1,0.0,0.0,0.1,0.0,0.0
2018-12-01,-0.04595734949501139,-0.04795734949501139,0.5,2,True,0.002,1.893236478341419,-0.06890949946617064,0.0,0.05,0.25,0.0,0.1,0.0,0.5,0.1,0.0,0.0
2019-01-01,0.01758870785789901,0.01558870785789901,0.5,2,True,0.002,1.8000280984347092,-0.11474922318484448,0.5,0.05,0.25,0.0,0.1,0.0,0.0,0.1,0.0,0.0
2019-02-01,-0.00019443441737947978,-0.00219443441737948,0.5,2,True,0.002,1.824368840479977,-0.10277848738212658,0.0,0.05,0.25,0.0,0.1,0.0,0.0,0.1,0.0,0.5
2019-03-01,0.022057591027122216,0.019257591027122215,0.7,5,True,0.0028,1.8189068808503075,-0.1054646698974454,0.0,0.05,0.1,0.0,0.30000000000000004,0.0,0.5,0.05,0.0,0.0
2019-04-01,0.003711638189968242,0.001111638189968242,0.65,6,True,0.0026,1.8541941132236661,-0.08811046865062211,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.15000000000000002,0.0,0.5
2019-05-01,-0.0347751948157272,-0.036775194815727205,0.5,2,True,0.002,1.8573540584841097,-0.08655641291175142,0.0,0.1,0.05,0.0,0.2,0.0,0.5,0.15000000000000002,0.0,0.0
2019-06-01,0.013346124745779953,0.010546124745779952,0.7,6,True,0.0028,1.7934006230149344,-0.11800860439604943,0.0,0.05,0.15000000000000002,0.0,0.05,0.0,0.0,0.75,0.0,0.0
2019-07-01,0.003863773196219434,0.001063773196219434,0.7,4,True,0.0028,1.807172740159618,-0.11123550045877073,0.0,0.05,0.15000000000000002,0.0,0.25,0.0,0.5,0.05,0.0,0.0
2019-08-01,0.07001815161404043,0.06741815161404043,0.65,5,True,0.0026,1.809438442115025,-0.11012123206607183,0.0,0.05,0.2,0.0,0.1,0.0,0.0,0.65,0.0,0.0
2019-09-01,-0.022523499930334052,-0.022523499930334052,0.0,0,False,0.0,1.9299896004682908,-0.050834376115880486,0.0,0.05,0.2,0.0,0.1,0.0,0.0,0.65,0.0,0.0
2019-10-01,-0.00048823589542573015,-0.00048823589542573015,0.0,0,False,0.0,1.886519479836598,-0.07221290797930979,0.0,0.05,0.2,0.0,0.1,0.0,0.0,0.65,0.0,0.0
2019-11-01,-0.009905457548504172,-0.012305457548504171,0.6,4,True,0.0024000000000000002,1.8810729771171801,-0.07489148881228869,0.0,0.05,0.2,0.0,0.2,0.0,0.0,0.05,0.0,0.5
2019-12-01,0.042260876907397604,0.039660876907397606,0.65,5,True,0.0026,1.866807102247237,-0.08190742196441392,0.0,0.05,0.05,0.0,0.30000000000000004,0.0,0.5,0.1,0.0,0.0
2020-01-01,-0.0434927267488248,-0.0462927267488248,0.7000000000000001,6,True,0.0028000000000000004,1.9218466421869482,-0.054839069237282545,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2020-02-01,0.031125742719103983,0.028725742719103983,0.6,4,True,0.0024000000000000002,1.8318853374049229,-0.09908188689709896,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.65,0.0,0.0
2020-03-01,0.015741304475080847,0.015741304475080847,0.0,0,False,0.0,1.8778570292801133,-0.0764730865237,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.65,0.0,0.0
2020-04-01,0.03634055114700399,0.03634055114700399,0.0,0,False,0.0,1.907416948538682,-0.061935568187738155,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.65,0.0,0.0
2020-05-01,4.732894082513234e-05,4.732894082513234e-05,0.0,0,False,0.0,1.976733531715715,-0.02784578972427898,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.65,0.0,0.0
2020-06-01,0.019649638344535647,0.017649638344535645,0.5,2,True,0.002,1.9728734342432246,-0.02974417913779759,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.15000000000000002,0.0,0.0
2020-07-01,0.0746087175111058,0.0726087175111058,0.5,2,True,0.002,2.007616404358195,-0.012657645149862229,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.15000000000000002,0.0,0.5
2020-08-01,0.026660516169669912,0.026060516169669912,0.15000000000000002,3,True,0.0006000000000000001,2.147643039152883,-0.007163340028485621,0.0,0.05,0.30000000000000004,0.0,0.1,0.0,0.0,0.05,0.0,0.5
2020-09-01,-0.03846116799432872,-0.04106116799432872,0.65,5,True,0.0026,2.1978480697737828,-0.004187524584885471,0.0,0.1,0.15000000000000002,0.0,0.2,0.0,0.5,0.05,0.0,0.0
2020-10-01,0.0023862233951458247,0.0003862233951458247,0.5,2,True,0.002,2.1090896334043303,-0.047475466915742004,0.0,0.1,0.15000000000000002,0.0,0.2,0.0,0.0,0.05,0.0,0.5
2020-11-01,0.06996956268173703,0.06996956268173703,0.0,0,False,0.0,2.0882675642954327,-0.05687930226805327,0.0,0.1,0.15000000000000002,0.0,0.2,0.0,0.0,0.05,0.0,0.5
2020-12-01,0.033983487647407475,0.031583487647407475,0.6,5,True,0.0024000000000000002,2.229020213973565,-0.002982276169142928,0.0,0.15000000000000002,0.05,0.0,0.2,0.0,0.0,0.1,0.5,0.0
2021-01-01,0.02964328226215554,0.02724328226215554,0.6,5,True,0.0024000000000000002,2.2313558731330065,-0.03277322370881264,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2021-02-01,0.02313542147644436,0.02273542147644436,0.1,3,True,0.0004,2.291069789069868,-0.016386963029271784,0.0,0.2,0.05,0.0,0.2,0.0,0.0,0.05,0.0,0.5
2021-03-01,-0.0035584562831986015,-0.0035584562831986015,0.0,0,False,0.0,2.3440746542719486,-0.027181758279494317,0.0,0.2,0.05,0.0,0.2,0.0,0.0,0.05,0.0,0.5
2021-04-01,0.04750722940722183,0.04550722940722183,0.5,2,True,0.002,2.3310619003559894,-0.03258220248522581,0.0,0.2,0.05,0.0,0.2,0.0,0.5,0.05,0.0,0.0
2021-05-01,0.01452200817631777,0.01452200817631777,0.0,0,False,0.0,2.4310128978498424,-0.006294217405934055,0.0,0.2,0.05,0.0,0.2,0.0,0.5,0.05,0.0,0.0
2021-06-01,-0.006492898123715097,-0.008892898123715097,0.6,4,True,0.0024000000000000002,2.4603969284202822,-0.0026565934191029594,0.0,0.2,0.15000000000000002,0.0,0.1,0.0,0.0,0.05,0.5,0.0
2021-07-01,0.01620556959102644,0.01380556959102644,0.6,5,True,0.0024000000000000002,2.4385552094477805,-0.01870851700351306,0.0,0.2,0.05,0.0,0.15000000000000002,0.0,0.5,0.1,0.0,0.0
2021-08-01,0.01805393331394306,0.01805393331394306,0.0,0,False,0.0,2.4845535026579135,-0.0042211925494164415,0.0,0.2,0.05,0.0,0.15000000000000002,0.0,0.5,0.1,0.0,0.0
2021-09-01,-0.012833306928202233,-0.012833306928202233,0.0,0,False,0.0,2.529409465909823,-0.0027610708289482755,0.0,0.2,0.05,0.0,0.15000000000000002,0.0,0.5,0.1,0.0,0.0
2021-10-01,0.052573972529295236,0.05217397252929524,0.10000000000000003,3,True,0.0004000000000000002,2.495949998375549,-0.01771620907773508,0.0,0.30000000000000004,0.05,0.0,0.1,0.0,0.5,0.05,0.0,0.0
2021-11-01,-0.033299663959346276,-0.033699663959346274,0.10000000000000002,2,True,0.0004000000000000001,2.626121136222629,0.0,0.0,0.2,0.05,0.0,0.2,0.0,0.5,0.05,0.0,0.0
2021-12-01,0.0045533759548582985,0.0017533759548582985,0.7,6,True,0.0028,2.5315639027522443,-0.0491085672268331,0.5,0.05,0.1,0.0,0.15000000000000002,0.0,0.0,0.2,0.0,0.0
2022-01-01,-0.025255840196380663,-0.02785584019638066,0.65,5,True,0.0026,2.495289557128051,-0.06273372772386754,0.0,0.15000000000000002,0.1,0.0,0.2,0.0,0.5,0.05,0.0,0.0
2022-02-01,0.036248081147983106,0.03364808114798311,0.65,4,True,0.0026,2.419637566568732,-0.09114969210734014,0.5,0.30000000000000004,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.0
2022-03-01,0.01543853549254991,0.01543853549254991,0.0,0,False,0.0,2.5073447854304227,-0.05820561239547806,0.5,0.30000000000000004,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.0
2022-04-01,-0.05091064699054275,-0.05331064699054275,0.6000000000000001,4,True,0.0024000000000000002,2.5399439860518105,-0.04596088866860282,0.0,0.2,0.1,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2022-05-01,0.004274205819670979,0.002274205819670979,0.5,2,True,0.002,2.399967137735749,-0.09853818513962065,0.5,0.2,0.1,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.0
2022-06-01,-0.027245672469130826,-0.027245672469130826,0.0,0,False,0.0,2.405404641060393,-0.09649578150072446,0.5,0.2,0.1,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.0
2022-07-01,-0.004094940704870603,-0.004494940704870603,0.1,3,True,0.0004,2.338931826944713,-0.12146391656782873,0.5,0.2,0.15000000000000002,0.0,0.05,0.0,0.0,0.1,0.0,0.0
2022-08-01,-0.04098999241616852,-0.043789992416168516,0.7,6,True,0.0028,2.322831848489198,-0.1275112976213102,0.0,0.1,0.05,0.0,0.2,0.0,0.5,0.15000000000000002,0.0,0.0
2022-09-01,-0.018592752242312043,-0.02119275224231204,0.65,6,True,0.0026,2.221827179265138,-0.16545008894742652,0.5,0.2,0.1,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.0
2022-10-01,0.0016317726462448281,0.0012317726462448282,0.1,2,True,0.0004,2.156175906325661,-0.19010964145602904,0.5,0.2,0.2,0.0,0.05,0.0,0.0,0.05,0.0,0.0
2022-11-01,0.05168993293459752,0.04928993293459752,0.6,4,True,0.0024000000000000002,2.1536492244700876,-0.19105869912239726,0.0,0.2,0.1,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2022-12-01,-0.02475897576730661,-0.027358975767306608,0.65,5,True,0.0026,2.25908228330563,-0.151456541630425,0.0,0.05,0.2,0.0,0.15000000000000002,0.0,0.0,0.1,0.5,0.0
2023-01-01,0.07901660655272699,0.07901660655272699,0.0,0,False,0.0,2.193269815096255,-0.17617664137663935,0.0,0.05,0.2,0.0,0.15000000000000002,0.0,0.0,0.1,0.5,0.0
2023-02-01,-0.043978568073393176,-0.043978568073393176,0.0,0,False,0.0,2.3665745531396873,-0.11108091517935137,0.0,0.05,0.2,0.0,0.15000000000000002,0.0,0.0,0.1,0.5,0.0
2023-03-01,0.021136499670507278,0.01873649967050728,0.6,5,True,0.0024000000000000002,2.2570660026703444,-0.15221388533408386,0.5,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.0
2023-04-01,0.0020061525356655898,-0.00039384746433441045,0.6,5,True,0.0024000000000000002,2.294780985920946,-0.13804760084045853,0.0,0.05,0.2,0.0,0.15000000000000002,0.0,0.5,0.1,0.0,0.0
2023-05-01,-0.010436349150128164,-0.012436349150128164,0.5,2,True,0.002,2.2892784111279445,-0.14011444624901026,0.0,0.05,0.2,0.0,0.15000000000000002,0.0,0.0,0.1,0.5,0.0
2023-06-01,0.03014077622473176,0.02814077622473176,0.5,2,True,0.002,2.260855928922908,-0.15079033509287243,0.0,0.05,0.2,0.0,0.15000000000000002,0.0,0.5,0.1,0.0,0.0
2023-07-01,0.027006774287058388,0.02620677428705839,0.2,3,True,0.0008,2.3281536483035183,-0.1255123538676607,0.0,0.05,0.05,0.0,0.35000000000000003,0.0,0.5,0.05,0.0,0.0
2023-08-01,-0.006572723947396298,-0.007372723947396298,0.2,3,True,0.0008,2.387205451338343,-0.10333165618328599,0.0,0.2,0.1,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2023-09-01,-0.04353102586014723,-0.04353102586014723,0.0,0,False,0.0,2.371515008900977,-0.10922520967956217,0.0,0.2,0.1,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2023-10-01,0.0038203836283322405,0.0018203836283322405,0.5,2,True,0.002,2.2765861381387977,-0.14488184462859566,0.5,0.2,0.1,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.0
2023-11-01,0.016302348889552024,0.016302348889552024,0.0,0,False,0.0,2.2807130034083323,-0.1433317352970701,0.5,0.2,0.1,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.0
2023-12-01,0.024794248164868846,0.022194248164868847,0.65,5,True,0.0026,2.311867458152316,-0.13162967868433106,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.15000000000000002,0.0,0.0
2024-01-01,0.02343894722268739,0.02343894722268739,0.0,0,False,0.0,2.3817675473321462,-0.10537421032387628,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.15000000000000002,0.0,0.0
2024-02-01,0.028172609812791457,0.028172609812791457,0.0,0,False,0.0,2.437593671170775,-0.08440512365560215,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.15000000000000002,0.0,0.0
2024-03-01,0.028274238962961263,0.027874238962961262,0.1,2,True,0.0004,2.5052645397321784,-0.05898698228717747,0.0,0.05,0.15000000000000002,0.0,0.25,0.0,0.5,0.05,0.0,0.0
2024-04-01,-0.029188614952770732,-0.029188614952770732,0.0,0,False,0.0,2.5760989879939986,-0.03238055535710804,0.0,0.05,0.15000000000000002,0.0,0.25,0.0,0.5,0.05,0.0,0.0
2024-05-01,0.033080301317704654,0.031080301317704652,0.5,2,True,0.002,2.4959044141001137,-0.06250277869410781,0.0,0.05,0.15000000000000002,0.0,0.25,0.0,0.0,0.05,0.0,0.5
2024-06-01,0.026229009719460288,0.024229009719460286,0.5,2,True,0.002,2.561651027199417,-0.037807415064530114,0.0,0.05,0.15000000000000002,0.0,0.25,0.0,0.5,0.05,0.0,0.0
2024-07-01,-0.00029820194343411696,-0.0006982019434341169,0.1,2,True,0.0004,2.62253348252964,-0.014939098322944044,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2024-08-01,0.022993076077257486,0.020593076077257487,0.6,4,True,0.0024000000000000002,2.6154592344973513,-0.03312298112727341,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.65,0.0,0.0
2024-09-01,0.023610241173761017,0.023610241173761017,0.0,0,False,0.0,2.6598999781166213,-0.016694228141817313,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.65,0.0,0.0
2024-10-01,-0.023942080399685806,-0.025942080399685805,0.5,2,True,0.002,2.717255456381839,-0.010502178764827952,0.0,0.05,0.15000000000000002,0.0,0.15000000000000002,0.0,0.0,0.15000000000000002,0.0,0.5
2024-11-01,0.030259179874895337,0.027859179874895338,0.6,5,True,0.0024000000000000002,2.6458334308799905,-0.03651075239977997,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2024-12-01,-0.02220424296080738,-0.02220424296080738,0.0,0,False,0.0,2.7285364331937774,-0.006394172669706988,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2025-01-01,0.029546652672297603,0.029546652672297603,0.0,0,False,0.0,2.6300314400052858,-0.04700989527929578,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2025-02-01,-0.008511017396761971,-0.008511017396761971,0.0,0,False,0.0,2.713234325941187,-0.01686138611129906,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2025-03-01,0.013685853125196431,0.011085853125196431,0.65,6,True,0.0026,2.714618109985779,-0.027326457312720653,0.0,0.05,0.25,0.0,0.05,0.0,0.0,0.15000000000000002,0.5,0.0
2025-04-01,-0.0018670338237025252,-0.003867033823702525,0.5,2,True,0.002,2.7391261420501545,-0.01854499583028968,0.0,0.05,0.25,0.0,0.05,0.0,0.0,0.15000000000000002,0.0,0.5
2025-05-01,0.0450665595867546,0.0430665595867546,0.5,2,True,0.002,2.7285440766937668,-0.022336650708478012,0.0,0.05,0.25,0.0,0.05,0.0,0.0,0.15000000000000002,0.5,0.0
2025-06-01,0.015124895594048705,0.014524895594048706,0.15000000000000002,4,True,0.0006000000000000001,2.816848269626637,-0.002663407292476494,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.0,0.05,0.5,0.0
2025-07-01,0.0016681357015617126,-0.0003318642984382874,0.5,2,True,0.002,2.8520216596577996,0.0,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2025-08-01,0.031154726245376504,0.029154726245376503,0.5,2,True,0.002,2.8510656603722815,-0.023613500318973912,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2025-09-01,0.0570165710260945,0.055016571026094495,0.5,2,True,0.002,2.9366394310349064,-0.0022466115127507402,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2025-10-01,0.018766203087860443,0.018766203087860443,0.0,0,False,0.0,3.097868388649073,0.0,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.0,0.05,0.0,0.5
2025-11-01,0.008336703315241086,0.006336703315241086,0.5,2,True,0.002,3.1483591484039155,-0.015490555016012597,0.0,0.1,0.2,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2025-12-01,0.020414577689441202,0.018014577689441202,0.6,5,True,0.0024000000000000002,3.160653055891152,-0.01164618165629605,0.0,0.05,0.30000000000000004,0.0,0.1,0.0,0.0,0.05,0.5,0.0
2026-01-01,0.05217983761648473,0.05217983761648473,0.0,0,False,0.0,3.092646064482402,-0.05327711339376362,0.0,0.05,0.30000000000000004,0.0,0.1,0.0,0.0,0.05,0.5,0.0
2026-02-01,0.06852936102869955,0.06852936102869955,0.0,0,False,0.0,3.2939589781504415,-0.04273704667713918,0.0,0.05,0.30000000000000004,0.0,0.1,0.0,0.0,0.05,0.5,0.0
2026-03-01,-0.0419620392625973,-0.042362039262597295,0.10000000000000003,3,True,0.0004000000000000002,3.532126154554125,0.0,0.0,0.15000000000000002,0.25,0.0,0.05,0.0,0.0,0.05,0.5,0.0
2026-04-01,0.023613883626162104,0.021013883626162105,0.65,4,True,0.0026,3.373762724629126,-0.0448351567853299,0.5,0.30000000000000004,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.0
2026-05-01,0.026015616047443728,0.02361561604744373,0.6000000000000001,5,True,0.0024000000000000002,3.4451421321148215,-0.024626533321056798,0.0,0.25,0.05,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2026-06-01,-0.045378485029265475,-0.045378485029265475,0.0,0,False,0.0,3.5347696270527944,-0.0015712769677430627,0.0,0.25,0.05,0.0,0.15000000000000002,0.0,0.5,0.05,0.0,0.0
2026-07-01,0.0,-0.0006,0.15,3,True,0.0006,3.3723425161678056,-0.04800912824539527,0.0,0.1,0.05,0.0,0.2,0.0,0.5,0.15000000000000002,0.0,0.0
