date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_ief.us,w_lqd.us,w_shy.us,w_tlt.us
2011-03-01,0.0035417706375519367,0.0035417706375519367,0.0,0,False,0.0,1.2443988008393299,0.0,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.0,0.0,0.3333333333333333,0.0
2011-04-01,0.0303780152193949,0.0303780152193949,0.0,0,False,0.0,1.2488061759735467,0.0,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.0,0.0,0.3333333333333333,0.0
2011-05-01,-0.019609568060331206,-0.02094290139366454,0.33333333333333326,4,True,0.001333333333333333,1.2936101175541703,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2011-06-01,-0.018092358665218335,-0.018092358665218335,0.0,0,False,0.0,1.2665519912679115,-0.020916755302917367,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2011-07-01,0.04314741613833732,0.04181408280500399,0.33333333333333326,4,True,0.001333333333333333,1.2419788956025812,-0.03991250628837717,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0
2011-08-01,0.02348129673676687,0.021259074514544646,0.5555555555555555,5,True,0.002222222222222222,1.2926880378998535,-0.001639426034994118,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
2011-09-01,-0.03360844111586725,-0.03494177444920058,0.3333333333333333,2,True,0.0013333333333333333,1.321277973266775,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2011-10-01,-0.001972258284008796,-0.005083369395119907,0.7777777777777779,5,True,0.0031111111111111114,1.2584228537696867,-0.06716065957267225,0.0,0.0,0.11111111111111112,0.0,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2011-11-01,-0.01305558980016159,-0.014833367577939367,0.44444444444444453,5,True,0.0017777777777777783,1.249807709706844,-0.07354686376563857,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2011-12-01,1.2322093056992174e-05,-0.0008765667958318968,0.22222222222222224,2,True,0.0008888888888888889,1.2323942967127923,-0.0864550183206041,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2012-01-01,0.013284470577315285,0.011506692799537508,0.44444444444444453,5,True,0.0017777777777777783,1.2283407325515516,-0.08945983034163851,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2012-02-01,-0.0009257905452678674,-0.002259123878601201,0.33333333333333337,4,True,0.0013333333333333335,1.240789268008511,-0.08023202303492094,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2012-03-01,-0.01375849644373587,-0.015091829777069202,0.33333333333333326,4,True,0.001333333333333333,1.2379877029594724,-0.08230875748445898,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2012-04-01,0.01939727179747693,0.01939727179747693,0.0,0,False,0.0,1.2166794916749983,-0.09810403464487583,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2012-05-01,0.038084089237138415,0.03541742257047175,0.6666666666666667,4,True,0.002666666666666667,1.2369723417868597,-0.08306142090257662,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2012-06-01,-0.00032391997034083176,-0.00032391997034083176,0.0,0,False,0.0,1.2840813068353427,-0.048140650231255244,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2012-07-01,0.017668374013727638,0.016335040680394305,0.33333333333333337,4,True,0.0013333333333333335,1.2773322353485335,-0.05314357859940477,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2012-08-01,0.0010094430538224578,-0.00032389027951087567,0.33333333333333337,4,True,0.0013333333333333335,1.29643652830617,-0.038982014393424635,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2012-09-01,0.0010231957185517677,-0.0016434709481148993,0.6666666666666667,4,True,0.002666666666666667,1.3000282462532577,-0.03631955813659038,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2012-10-01,0.004838293024830484,0.004838293024830484,0.0,0,False,0.0,1.2978881404432498,-0.03790596836926552,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2012-11-01,0.011381759599028356,0.010048426265695024,0.33333333333333326,4,True,0.001333333333333333,1.302428813308727,-0.03454007409275939,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2012-12-01,-0.005932911358813168,-0.007266244692146501,0.33333333333333326,4,True,0.001333333333333333,1.3160005543846762,-0.024479660809724635,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2013-01-01,-0.0015482750874455443,-0.003770497309667766,0.5555555555555555,5,True,0.002222222222222222,1.292216559816315,-0.042110178039617474,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.0
2013-02-01,-0.0019505580356039063,-0.004617224702270573,0.6666666666666667,5,True,0.002666666666666667,1.2839157768842073,-0.04826335370090029,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.0
2013-03-01,0.00402832835190603,2.8328351906029697e-05,1.0,5,True,0.004,1.276285778949973,-0.05391929217906111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-04-01,0.022579298725329218,0.021245965391995886,0.33333333333333337,4,True,0.0013333333333333335,1.2797185077022672,-0.05137469088263391,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2013-05-01,-0.03609488791577078,-0.03609488791577078,0.0,0,False,0.0,1.3086136541720093,-0.029955396649665067,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2013-06-01,0.0002934891590056221,-0.003706510840994378,1.0,5,True,0.004,1.2598544775931666,-0.06609943041648325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-01,0.002002651104088926,0.002002651104088926,0.0,0,False,0.0,1.2551833342993677,-0.0695620393608265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-01,0.0003911590500691453,0.0003911590500691453,0.0,0,False,0.0,1.257697028589637,-0.06769869675166573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-01,0.0034253463069895407,0.0034253463069895407,0.0,0,False,0.0,1.2592663025073656,-0.06653543080971414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-10-01,0.001785492084922291,0.001785492084922291,0.0,0,False,0.0,1.2635797256861754,-0.06333799139493279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-01,0.001950898246934063,0.001950898246934063,0.0,0,False,0.0,1.265835837285056,-0.0616655887923212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-12-01,0.000528901660738823,0.000528901660738823,0.0,0,False,0.0,1.269214852431853,-0.05916080413159308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-01-01,0.0030973751319101073,0.0030973751319101073,0.0,0,False,0.0,1.2692220989273817,-0.05915543247445165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-02-01,0.005306927874548623,0.00397359454121529,0.33333333333333337,4,True,0.0013333333333333335,1.2726771895337026,-0.05659425486021641,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112
2014-03-01,-0.0019509396055989758,-0.003284272938932309,0.33333333333333337,4,True,0.0013333333333333335,1.2758398780175102,-0.05424982808000134,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224
2014-04-01,0.009424725718237627,0.008091392384904294,0.33333333333333337,4,True,0.0013333333333333335,1.26995745309324,-0.05861033168181673,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112
2014-05-01,0.0034433665080551507,0.0016655887302773728,0.4444444444444445,5,True,0.0017777777777777779,1.279647473400231,-0.05142734694435491,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0
2014-06-01,0.0027254002692111484,0.0005031780469889262,0.5555555555555556,4,True,0.0022222222222222222,1.2870352619872762,-0.04595095257332804,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2014-07-01,0.003112241043984258,0.001778907710650925,0.33333333333333326,4,True,0.001333333333333333,1.285958174918452,-0.046749371950292606,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2014-08-01,0.011689378499140387,0.009022711832473721,0.6666666666666667,4,True,0.002666666666666667,1.2865204923666633,-0.04633253921721814,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2014-09-01,0.002606628510520354,0.002606628510520354,0.0,0,False,0.0,1.3099349380078877,-0.028975959937842855,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2014-10-01,0.008573377578093153,0.008573377578093153,0.0,0,False,0.0,1.313349451764226,-0.026444860990616048,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2014-11-01,0.009268854189710745,0.009268854189710745,0.0,0,False,0.0,1.3247651031372176,-0.01798270642513733,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2014-12-01,0.013462051935771619,0.013462051935771619,0.0,0,False,0.0,1.337044157713814,-0.0088805313192174,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2015-01-01,0.03967740362999418,0.03967740362999418,0.0,0,False,0.0,1.3376304390114,-0.010412280985272582,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2015-02-01,-0.04391368314196825,-0.04569146091974603,0.44444444444444453,5,True,0.0017777777777777783,1.3915751059076717,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2015-03-01,0.01892327321375921,0.01714549543598143,0.44444444444444453,5,True,0.0017777777777777783,1.3404762300048538,-0.03672017103919667,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2015-04-01,0.010529026195497806,0.010529026195497806,0.0,0,False,0.0,1.363414263625444,-0.02023666718574957,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2015-05-01,-0.0072396999437764654,-0.0072396999437764654,0.0,0,False,0.0,1.377769688122472,-0.009920713389159896,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2015-06-01,-0.02468871518517498,-0.02468871518517498,0.0,0,False,0.0,1.3677950489888346,-0.017088590344770727,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2015-07-01,0.02520245213047767,0.02386911879714434,0.33333333333333337,4,True,0.0013333333333333335,1.3322472453305334,-0.042633602976420715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-08-01,0.00029529012254525533,0.00029529012254525533,0.0,0,False,0.0,1.3540262058233354,-0.026983020840865457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-09-01,-0.00435424354243541,-0.00435424354243541,0.0,0,False,0.0,1.3544260363875824,-0.02669569853785103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-01,0.009265436216737033,0.009265436216737033,0.0,0,False,0.0,1.3485285355649352,-0.030933702507317307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-01,-0.0019957722926018514,-0.0046624389592685184,0.6666666666666667,4,True,0.002666666666666667,1.3635221817242076,-0.020159116144267575,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2015-12-01,0.0030936947554509597,0.0004270280887842927,0.6666666666666667,4,True,0.002666666666666667,1.353552973929676,-0.027323090084451662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-01-01,0.023278014392715374,0.023278014392715374,0.0,0,False,0.0,1.3464897654062709,-0.03239878344330793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-02-01,0.011194833153928885,0.011194833153928885,0.0,0,False,0.0,1.3778333735450434,-0.00987494839789127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-03-01,0.008518785893892754,0.00718545256055942,0.33333333333333337,4,True,0.0013333333333333335,1.391400310958094,-0.01966547075829861,0.0,0.0,0.11111111111111112,0.0,0.6666666666666666,0.11111111111111112,0.0,0.11111111111111112
2016-04-01,0.012914455146900927,0.011581121813567593,0.33333333333333337,4,True,0.0013333333333333335,1.401382347830109,-0.012632458518232359,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2016-05-01,-0.009427366840282645,-0.009427366840282645,0.0,0,False,0.0,1.423074546246097,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2016-06-01,0.04629122535697583,0.04406900313475361,0.5555555555555555,5,True,0.002222222222222222,1.4065261255676604,-0.01819061837855651,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2016-07-01,0.003397107497009351,0.002063774163676018,0.3333333333333333,2,True,0.0013333333333333333,1.4696737621588982,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2016-08-01,-0.0063966972479397,-0.007730030581273033,0.33333333333333326,4,True,0.001333333333333333,1.4727001800452664,-0.012578230353523345,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.22222222222222224,0.0,0.22222222222222224
2016-09-01,-0.003857027827435762,-0.006079250049657984,0.5555555555555555,5,True,0.002222222222222222,1.4600280300501824,-0.021074702984487992,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2016-10-01,-0.021211206628448293,-0.021211206628448293,0.0,0,False,0.0,1.4575749900181143,-0.022719426847700896,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2016-11-01,-0.0005036197153948461,-0.0018369530487281794,0.3333333333333333,2,True,0.0013333333333333333,1.424755854974077,-0.04472412871611098,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2016-12-01,0.0016589639364146258,-0.0023410360635853743,1.0,4,True,0.004,1.4183421665565432,-0.049024403580617215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-01,0.005101362515321093,0.0037680291819877595,0.33333333333333337,4,True,0.0013333333333333335,1.4074197043559042,-0.05634773870421317,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.0
2017-02-01,0.002855241032421173,0.002855241032421173,0.0,0,False,0.0,1.4127133298623913,-0.05279844799569944,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.0
2017-03-01,-0.006378613245519792,-0.007711946578853126,0.33333333333333337,4,True,0.0013333333333333335,1.4148579709729576,-0.051360500646099205,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0
2017-04-01,0.03845367324029983,0.03845367324029983,0.0,0,False,0.0,1.40515176121144,-0.05786835808316626,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0
2017-05-01,0.002395968429603435,0.000618190651825657,0.4444444444444444,5,True,0.0017777777777777779,1.4565909012094036,-0.023379242556392232,0.0,0.0,0.11111111111111112,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.0
2017-06-01,-0.007065450585069047,-0.00839878391840238,0.33333333333333337,4,True,0.0013333333333333335,1.4581340725608514,-0.022344571000456503,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0
2017-07-01,0.004523266441430504,0.002745488663652726,0.4444444444444445,5,True,0.0017777777777777779,1.4534772226868544,-0.025466913895409338,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.11111111111111112
2017-08-01,0.0050477446161022585,0.0032699668383244806,0.4444444444444445,5,True,0.0017777777777777779,1.4548650070273166,-0.024536426829600222,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0
2017-09-01,-0.0023886982960512615,-0.0037220316293845946,0.33333333333333326,4,True,0.001333333333333333,1.4602591823083153,-0.02091971911548607,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2017-10-01,0.00926763858325625,0.007934305249922918,0.33333333333333326,4,True,0.001333333333333333,1.4616666812804582,-0.019976013706414775,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0
