date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_ief.us,w_ijr.us,w_ivv.us,w_lqd.us,w_tlt.us,w_vnq.us,w_vwo.us
2009-08-01,-0.01758229716012492,-0.018248963826791587,0.16666666666666666,2,True,0.0006666666666666666,1.082719500522304,0.0,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
2009-09-01,0.04442415026445068,0.04375748359778401,0.16666666666666666,2,True,0.0006666666666666666,1.062265033531608,-0.026905884283672354,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
2009-10-01,0.00594115340510239,0.005274486738435723,0.16666666666666666,2,True,0.0006666666666666666,1.1087156181652202,-0.051238263304674625,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2009-11-01,0.06077681620940552,0.059443482876072186,0.3333333333333333,4,True,0.0013333333333333333,1.1091745135717268,-0.061434285980446535,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
2009-12-01,0.008426038141039094,0.007759371474372427,0.16666666666666666,2,True,0.0006666666666666666,1.174234481763742,-0.006381582593316781,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2010-01-01,-0.04343683606645074,-0.04410350273311741,0.16666666666666666,2,True,0.0006666666666666666,1.1431349833793876,-0.032901985077038676,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2010-02-01,0.024298856883364302,0.02296552355003097,0.3333333333333333,3,True,0.0013333333333333333,1.091294826854451,-0.07675902138289281,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2010-03-01,0.031127351883513933,0.030460685216847267,0.16666666666666666,2,True,0.0006666666666666666,1.1170668356406304,-0.05495577076063507,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2010-04-01,0.025017066357712517,0.023683733024379185,0.3333333333333333,3,True,0.0013333333333333333,1.150302383886872,-0.026838327762961356,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2010-05-01,-0.08802157779449,-0.08935491112782334,0.3333333333333333,4,True,0.0013333333333333333,1.1642612438387991,-0.02177586933445097,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2010-06-01,-0.0032291172493698443,-0.005229117249369844,0.49999999999999994,5,True,0.0019999999999999996,1.0582446931668479,-0.11085205276497045,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
2010-07-01,-0.0026355863912245945,-0.003968919724557928,0.3333333333333333,4,True,0.0013333333333333333,1.053421060311457,-0.1149049181176437,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2010-08-01,0.023387965810327187,0.022054632476993855,0.3333333333333333,3,True,0.0013333333333333333,1.057655312313229,-0.11134725654866873,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2010-09-01,0.0262911429198995,0.0262911429198995,0.0,0,False,0.0,1.0809485296385928,-0.09177605859881877,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2010-10-01,0.03386864450266887,0.031868644502668866,0.49999999999999994,6,True,0.0019999999999999996,1.1071491661165358,-0.06976201752586131,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
2010-11-01,0.010750783314918428,0.010084116648251762,0.16666666666666666,2,True,0.0006666666666666666,1.1438837097634063,-0.03889728058256847,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2010-12-01,0.04893241573016538,0.04826574906349871,0.16666666666666666,2,True,0.0006666666666666666,1.155410568094095,-0.03005598417701283,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2011-01-01,0.001874704795511624,0.001874704795511624,0.0,0,False,0.0,1.1898287460389574,-0.006908808437493974,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2011-02-01,0.005843457064596769,0.005176790397930102,0.16666666666666666,2,True,0.0006666666666666666,1.1912646174791977,-0.005710357581212411,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2011-03-01,0.016606250164285092,0.015939583497618426,0.16666666666666666,2,True,0.0006666666666666666,1.1974269039765946,-0.012893499113865503,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2011-04-01,0.03654014796983932,0.03587348130317265,0.16666666666666666,2,True,0.0006666666666666666,1.2165001335810102,0.0,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2011-05-01,-0.029749092693832153,-0.029749092693832153,0.0,0,False,0.0,1.2680022021839077,0.0,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2011-06-01,0.0029310851484391316,0.002264418481772465,0.16666666666666666,2,True,0.0006666666666666666,1.2294601002770655,-0.030395926632036052,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
2011-07-01,0.004461015059005295,0.002461015059005295,0.5,4,True,0.002,1.230597625012551,-0.029498826663655664,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
2011-08-01,0.03704833684075037,0.03438167017408371,0.6666666666666667,7,True,0.002666666666666667,1.2327911066438442,-0.027768954564446835,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2011-09-01,0.01990266323598246,0.018569329902649128,0.3333333333333333,3,True,0.0013333333333333333,1.276759348194644,-0.001645932032959041,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2011-10-01,0.0009247425107139304,0.0009247425107139304,0.0,0,False,0.0,1.285838672452329,-0.02170865109552267,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2011-11-01,-0.009883007006706208,-0.011216340340039542,0.3333333333333333,3,True,0.0013333333333333333,1.2853117051451526,-0.022109578185997347,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2011-12-01,0.005727800206006457,0.003727800206006457,0.49999999999999994,6,True,0.0019999999999999996,1.2700637426362869,-0.03371052792442275,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2012-01-01,0.035731995412377406,0.033731995412377404,0.49999999999999994,5,True,0.0019999999999999996,1.2558719428095741,-0.04450792832409989,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2012-02-01,1.0580262307621421e-05,-0.0006560864043590452,0.16666666666666666,2,True,0.0006666666666666666,1.2972798296287609,-0.013003993717460638,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2012-03-01,0.015521197731550824,0.01418786439821749,0.3333333333333333,4,True,0.0013333333333333333,1.295563830449392,-0.014309559639429703,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
2012-04-01,-0.0053132468226581575,-0.006646580155991491,0.3333333333333333,4,True,0.0013333333333333333,1.3081802956413147,-0.004710704809940958,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2012-05-01,-0.02676423387100496,-0.02876423387100496,0.49999999999999994,6,True,0.0019999999999999996,1.2968956487515233,-0.013296286084044429,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2012-06-01,0.0078936240245841,0.0058936240245841005,0.49999999999999994,4,True,0.0019999999999999996,1.2596608598414447,-0.04162524573459081,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2012-07-01,0.013768264217399184,0.01243493088406585,0.3333333333333333,3,True,0.0013333333333333333,1.2610977918991377,-0.04053199956683984,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2012-08-01,0.005170622021500334,0.005170622021500334,0.0,0,False,0.0,1.2767563049426476,-0.028618694907898257,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2012-09-01,0.002032259124189138,0.0013655924575224714,0.16666666666666666,2,True,0.0006666666666666666,1.2840041480598767,-0.02310439333048553,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2012-10-01,-0.0069093698204293515,-0.008242703153762685,0.3333333333333333,4,True,0.0013333333333333333,1.2840414937073712,-0.02307598002744382,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2012-11-01,0.003942259758412688,0.0019422597584126881,0.49999999999999994,6,True,0.0019999999999999996,1.2726192370102458,-0.03176625754915863,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
2012-12-01,0.04104247856800277,0.0403758119013361,0.16666666666666666,2,True,0.0006666666666666666,1.2778831117367786,-0.027761398139491966,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
2013-01-01,0.020249828581920384,0.01958316191525372,0.16666666666666666,2,True,0.0006666666666666666,1.2974790250354,-0.01285244193477475,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2013-02-01,-0.0035408744057179855,-0.0035408744057179855,0.0,0,False,0.0,1.32287025104575,-0.00045714573420496674,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2013-03-01,0.01207351962311522,0.01207351962311522,0.0,0,False,0.0,1.3181861336317366,-0.01023325327849034,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2013-04-01,0.024817968257706158,0.02415130159103949,0.16666666666666666,2,True,0.0006666666666666666,1.3332118789298695,-0.008265067505855095,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2013-05-01,-0.008185071056669952,-0.008851737723336618,0.16666666666666666,2,True,0.0006666666666666666,1.3653886226959333,-0.007860003729146081,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
2013-06-01,-0.015585914379945921,-0.016252581046612587,0.16666666666666666,2,True,0.0006666666666666666,1.3477109050274803,-0.04136418216018756,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2013-07-01,0.01221027172204825,0.01021027172204825,0.49999999999999994,4,True,0.0019999999999999996,1.3231694855982596,-0.05882065861794905,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
2013-08-01,-0.018995787191437054,-0.020329120524770386,0.3333333333333333,3,True,0.0013333333333333333,1.3375399768923348,-0.048598831649668495,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
2013-09-01,0.027167170771525452,0.026500504104858786,0.16666666666666666,2,True,0.0006666666666666666,1.3166790829562447,-0.06343732560611948,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
2013-10-01,0.02142930233798401,0.020762635671317343,0.16666666666666666,2,True,0.0006666666666666666,1.3506468635049533,-0.03927581517755274,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2013-11-01,-0.0031774867846824373,-0.003844153451349104,0.16666666666666666,2,True,0.0006666666666666666,1.3786705566391873,-0.01934237404680783,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2013-12-01,0.006459559174200897,0.00579289250753423,0.16666666666666666,2,True,0.0006666666666666666,1.385847204372549,-0.014237576316407985,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
2014-01-01,-0.03533606200776827,-0.03533606200776827,0.0,0,False,0.0,1.3888680356964294,-0.01289870768996837,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
2014-02-01,0.03973311306682348,0.038399779733490146,0.3333333333333333,4,True,0.0013333333333333333,1.3613260487590984,-0.03247344783797168,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
2014-03-01,0.01247430498189807,0.011807638315231404,0.16666666666666666,2,True,0.0006666666666666666,1.4146302685352696,0.0,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
2014-04-01,0.004360507835361443,0.004360507835361443,0.0,0,False,0.0,1.4313219467429756,0.0,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
2014-05-01,0.01255110947052292,0.011217776137189587,0.3333333333333333,4,True,0.0013333333333333333,1.4356464863235976,-2.7562520163337823e-05,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2014-06-01,0.014536831215733625,0.013203497882400292,0.3333333333333333,4,True,0.0013333333333333333,1.4542812810066024,-9.661582912035005e-05,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2014-07-01,-0.025842803705984962,-0.027176137039318295,0.3333333333333333,4,True,0.0013333333333333333,1.471490087041027,0.0,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2014-08-01,0.024515446594496074,0.022515446594496075,0.49999999999999994,6,True,0.0019999999999999996,1.430595732251191,-0.029520817835795743,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2014-09-01,-0.03976875108220244,-0.04043541774886911,0.16666666666666666,2,True,0.0006666666666666666,1.4721077436654841,-0.0013601418466823167,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2014-10-01,0.012019983529105641,0.010019983529105641,0.49999999999999994,4,True,0.0019999999999999996,1.4097962383739677,-0.045229591442453865,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2014-11-01,0.009390920431147476,0.008057587097814142,0.3333333333333333,3,True,0.0013333333333333333,1.427328921524222,-0.03335575705502103,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2014-12-01,0.023517422524732136,0.023517422524732136,0.0,0,False,0.0,1.4388118767168583,-0.02557904044711856,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2015-01-01,0.02829620637887085,0.02829620637887085,0.0,0,False,0.0,1.451426170581475,-0.017036136033728888,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2015-02-01,-0.026404265559112385,-0.02707093222577905,0.16666666666666666,2,True,0.0006666666666666666,1.4884729439097593,-0.0038593863971138065,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
