date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_ief.us,w_lqd.us,w_qqq.us,w_rsp.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vwo.us,w_xle.us,w_xlp.us,w_xlv.us
2012-07-01,0.012642621042256698,0.010642621042256698,0.49999999999999994,4,True,0.0019999999999999996,1.302438288858011,-0.031417256443784236,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
2012-08-01,0.0014186385931105696,0.0007519719264439032,0.1666666666666666,4,True,0.0006666666666666664,1.3180188751549236,-0.019830460239481984,0.0,0.0,0.0,0.0,0.6666666666666666,0.11111111111111112,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.11111111111111112,0.0
2012-09-01,0.0011295955843818907,-0.0008704044156181098,0.5000000000000001,4,True,0.0020000000000000005,1.321655355340343,-0.017126123316179687,0.0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0
2012-10-01,-0.002985485463507853,-0.0036521521301745197,0.1666666666666666,4,True,0.0006666666666666664,1.3274404368868322,-0.012823938557078307,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2012-11-01,0.014635036039704077,0.013968369373037411,0.1666666666666666,4,True,0.0006666666666666664,1.324287768090349,-0.01516848003635185,0.0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0
2012-12-01,0.00504207902174895,0.0032643012439711725,0.4444444444444444,5,True,0.0017777777777777779,1.3410224817077523,-0.0027233953311225356,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2013-01-01,0.015585895377919651,0.013808117600141874,0.4444444444444444,5,True,0.0017777777777777779,1.3179830831916088,-0.019857077606555085,0.0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.2777777777777778,0.0
2013-02-01,0.022090757191559715,0.019868534969337492,0.5555555555555556,6,True,0.0022222222222222222,1.335793932905146,-0.006611704042076005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.22222222222222224
2013-03-01,0.02199426085980701,0.01932759419314034,0.6666666666666667,6,True,0.002666666666666667,1.3498963416131904,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2013-04-01,0.009044689683979737,0.008378023017313071,0.16666666666666666,2,True,0.0006666666666666666,1.3622246950344796,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
2013-05-01,-0.028245033671606936,-0.029578367004940268,0.33333333333333337,5,True,0.0013333333333333335,1.3797502288792751,-0.0029229587009507174,0.0,0.0,0.0,0.0,0.3333333333333333,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224,0.0
2013-06-01,0.00881362305788121,0.00481362305788121,1.0,8,True,0.004,1.3370403955236283,-0.03378723644143289,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2013-07-01,0.01223262275900764,0.010677067203452083,0.38888888888888895,5,True,0.0015555555555555557,1.3373166815450308,-0.03358757824025538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.055555555555555546
2013-08-01,-0.005957728524932049,-0.006179950747154271,0.055555555555555546,2,True,0.00022222222222222218,1.350612208237855,-0.023979560687570012,0.0,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.055555555555555546
2013-09-01,0.005327057715607708,0.004660391048941042,0.16666666666666663,4,True,0.0006666666666666665,1.3422979446171017,-0.029987866537458996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.020075526700624586,0.018075526700624588,0.49999999999999994,4,True,0.0019999999999999996,1.3485174970043607,-0.025493304577842713,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
2013-11-01,0.009925561463140165,0.009258894796473498,0.16666666666666666,2,True,0.0006666666666666666,1.3713952329967127,-0.008960699735730437,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
2013-12-01,0.0072313805936828155,0.0072313805936828155,0.0,0,False,0.0,1.3894558235006222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
2014-01-01,-0.011436926933698705,-0.011436926933698705,0.0,0,False,0.0,1.3920003065543751,-0.01079191543358049,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
2014-02-01,0.043666390500993114,0.04099972383432645,0.6666666666666666,4,True,0.0026666666666666666,1.3878151288966787,-0.01491707763094341,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2014-03-01,-0.020769170341853996,-0.023435837008520664,0.6666666666666667,6,True,0.002666666666666667,1.4396196209875667,-0.00011216320057516604,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224
2014-04-01,0.016409527995527272,0.016409527995527272,0.0,0,False,0.0,1.4240664801215597,-0.010914597502825307,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224
2014-05-01,0.02944222783932407,0.027886672283768513,0.3888888888888889,5,True,0.0015555555555555555,1.4462258999906477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778
2014-06-01,0.006611150251441199,0.0037222613625523104,0.7222222222222221,6,True,0.0028888888888888888,1.4761082312170468,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778
2014-07-01,0.001033158093659484,-0.0007446196841182939,0.4444444444444445,5,True,0.0017777777777777779,1.485342079878204,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2014-08-01,0.030253294369232832,0.027142183258121722,0.7777777777777778,6,True,0.003111111111111111,1.4874178367749247,-0.013072782119995074,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.0
2014-09-01,-0.02518426183724401,-0.0260731507261329,0.22222222222222224,2,True,0.0008888888888888889,1.5316793109095188,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0
2014-10-01,0.021286078521058495,0.019286078521058493,0.5,6,True,0.002,1.4815841398075713,-0.03270604410801936,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
2014-11-01,0.016752110067839943,0.016085443401173277,0.16666666666666666,2,True,0.0006666666666666666,1.5097016737882076,-0.014348719712261926,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2014-12-01,0.01581283247816586,0.015146165811499194,0.16666666666666666,2,True,0.0006666666666666666,1.5337617106700832,-0.0029653794612786166,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
2015-01-01,0.027706690502408468,0.026595579391297357,0.27777777777777773,5,True,0.001111111111111111,1.515261405420353,-0.02367688122580691,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0
2015-02-01,-0.025697032653611205,-0.02636369932027787,0.1666666666666666,4,True,0.0006666666666666664,1.5663751087030915,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2015-03-01,0.022037164909186537,0.022037164909186537,0.0,0,False,0.0,1.5390221340254322,-0.017462595342380482,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2015-04-01,-0.008580001143984809,-0.009246667810651475,0.16666666666666666,2,True,0.0006666666666666666,1.5699854022054347,-0.003021989335318054,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
