date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_vt.us,w_xlk.us
2016-09-01,0.010323382707017159,0.010323382707017159,0.0,0,False,0.0,2.734597449118565,-0.004909230689783661,0.0,0.0,0.0,0.2,0.0,0.8
2016-10-01,0.009866104851041557,0.009866104851041557,0.0,0,False,0.0,2.7734551311841287,-0.0029072940735390684,0.0,0.0,0.0,0.2,0.0,0.8
2016-11-01,0.028652854126149974,0.028652854126149974,0.0,0,False,0.0,2.724226320520501,-0.02060568316310074,0.0,0.0,0.0,0.2,0.0,0.8
2016-12-01,0.027321540357997123,0.027321540357997123,0.0,0,False,0.0,2.7229587296006375,-0.027169638314835765,0.0,0.0,0.0,0.2,0.0,0.8
2017-01-01,0.0370865275960878,0.0370865275960878,0.0,0,False,0.0,2.770336643770906,-0.0371861735955219,0.0,0.0,0.0,0.2,0.0,0.8
2017-02-01,0.00464013553755116,0.00464013553755116,0.0,0,False,0.0,2.8765068952997828,-0.00559226318681505,0.0,0.0,0.0,0.2,0.0,0.8
2017-03-01,0.02301569430353636,0.02301569430353636,0.0,0,False,0.0,3.027000550629034,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-04-01,0.037127909880859546,0.037127909880859546,0.0,0,False,0.0,3.0391303955537974,-0.0020256825492883657,0.0,0.0,0.0,0.2,0.0,0.8
2017-05-01,-0.0003378525673681577,-0.0003378525673681577,0.0,0,False,0.0,3.1142146815110343,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-06-01,0.024791484357301833,0.024791484357301833,0.0,0,False,0.0,3.2119689428127343,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-07-01,0.0005391071377368385,0.0005391071377368385,0.0,0,False,0.0,3.1325454979053196,-0.03551296869193832,0.0,0.0,0.0,0.2,0.0,0.8
2017-08-01,0.00925301359779911,0.00925301359779911,0.0,0,False,0.0,3.271650672527887,-0.0038446942172100096,0.0,0.0,0.0,0.2,0.0,0.8
2017-09-01,0.0441616658141391,0.0441616658141391,0.0,0,False,0.0,3.333749294404794,-0.00032285096732798113,0.0,0.0,0.0,0.2,0.0,0.8
2017-10-01,0.05466590919033414,0.05466590919033414,0.0,0,False,0.0,3.370401427476733,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-11-01,0.004569969784948436,0.004569969784948436,0.0,0,False,0.0,3.563155142918951,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-12-01,0.06199815893142531,0.06199815893142531,0.0,0,False,0.0,3.607875052371072,-0.013606262170118733,0.0,0.0,0.0,0.2,0.0,0.8
2018-01-01,0.010865384513725717,0.010865384513725717,0.0,0,False,0.0,3.482256384217601,-0.060507421639531045,0.0,0.0,0.0,0.2,0.0,0.8
2018-02-01,-0.03642546426977549,-0.03642546426977549,0.0,0,False,0.0,3.719400830005472,-0.011276420546124544,0.0,0.0,0.0,0.2,0.0,0.8
2018-03-01,-0.023800382385277777,-0.023800382385277777,0.0,0,False,0.0,3.6189719498332384,-0.03797330168982449,0.0,0.0,0.0,0.2,0.0,0.8
2018-04-01,0.06713115972783568,0.06713115972783568,0.0,0,False,0.0,3.5495356676426604,-0.06772386676059183,0.0,0.0,0.0,0.2,0.0,0.8
2018-05-01,-0.00187812606287987,-0.00187812606287987,0.0,0,False,0.0,3.5907495457758185,-0.05689915092746467,0.0,0.0,0.0,0.2,0.0,0.8
2018-06-01,0.06648651580230758,0.06648651580230758,0.0,0,False,0.0,3.8228264726724532,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2018-07-01,0.011694535908598792,0.011694535908598792,0.0,0,False,0.0,3.7603749854505857,-0.033137056789206754,0.0,0.0,0.0,0.2,0.0,0.8
2018-08-01,0.003510512070983296,0.003510512070983296,0.0,0,False,0.0,3.878468372175179,-0.0311850572569915,0.0,0.0,0.0,0.2,0.0,0.8
2018-09-01,-0.07204342191494123,-0.07204342191494123,0.0,0,False,0.0,4.079556441209165,-0.0024915279724622152,0.0,0.0,0.0,0.2,0.0,0.8
2018-10-01,-0.04735817375908671,-0.04735817375908671,0.0,0,False,0.0,4.101841174073609,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2018-11-01,-0.06595427053646682,-0.06595427053646682,0.0,0,False,0.0,3.808260813223088,-0.07398324898447184,0.0,0.0,0.0,0.2,0.0,0.8
2018-12-01,0.07952559887093696,0.07952559887093696,0.0,0,False,0.0,3.7215242000833273,-0.09507412501241763,0.0,0.0,0.0,0.2,0.0,0.8
2019-01-01,0.0715996844063322,0.0715996844063322,0.0,0,False,0.0,3.406216166850605,-0.1717444306515281,0.0,0.0,0.0,0.2,0.0,0.8
2019-02-01,0.025929910150752813,0.025929910150752813,0.0,0,False,0.0,3.6668428908377857,-0.10837043291050419,0.0,0.0,0.0,0.2,0.0,0.8
2019-03-01,0.07354805696001598,0.07354805696001598,0.0,0,False,0.0,3.900858667342363,-0.05146715352041942,0.0,0.0,0.0,0.2,0.0,0.8
2019-04-01,-0.06667431483421943,-0.06667431483421943,0.0,0,False,0.0,4.090316123478982,-0.005398675915594842,0.0,0.0,0.0,0.2,0.0,0.8
2019-05-01,0.054650064890647165,0.054650064890647165,0.0,0,False,0.0,4.260020560506124,-0.004136914206743447,0.0,0.0,0.0,0.2,0.0,0.8
2019-06-01,0.06231892490389197,0.06231892490389197,0.0,0,False,0.0,3.9249448701468843,-0.08311288991325383,0.0,0.0,0.0,0.2,0.0,0.8
2019-07-01,-0.04845833287315629,-0.04845833287315629,0.0,0,False,0.0,4.321729053679417,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-08-01,0.03510731736323165,0.03510731736323165,0.0,0,False,0.0,4.366851372719162,-0.027481208203683716,0.0,0.0,0.0,0.2,0.0,0.8
2019-09-01,0.024944158529733376,0.024944158529733376,0.0,0,False,0.0,4.3240567179989196,-0.0370117835202316,0.0,0.0,0.0,0.2,0.0,0.8
2019-10-01,0.04074411973024139,0.03994411973024139,0.2,2,True,0.0008,4.351793736708608,-0.030834616124039482,0.0,0.0,0.2,0.0,0.0,0.8
2019-11-01,0.04665382947851389,0.04585382947851389,0.2,2,True,0.0008,4.589997171184171,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-12-01,0.028101969027854383,0.028101969027854383,0.0,0,False,0.0,4.706267969264679,-0.0030943862773797903,0.0,0.0,0.0,0.2,0.0,0.8
2020-01-01,-0.030431188174984827,-0.030431188174984827,0.0,0,False,0.0,4.626511145172159,-0.05752266231338343,0.0,0.0,0.0,0.2,0.0,0.8
2020-02-01,-0.1659721920407569,-0.1659721920407569,0.0,0,False,0.0,4.774139472078529,-0.02744895274174719,0.0,0.0,0.0,0.2,0.0,0.8
2020-03-01,0.13668986585731943,0.13588986585731944,0.2,2,True,0.0008,4.4146333069527275,-0.13817027860587427,0.0,0.0,0.2,0.0,0.0,0.8
2020-04-01,0.06179929318570497,0.06179929318570497,0.0,0,False,0.0,3.8066664359852886,-0.2568582607305778,0.0,0.0,0.2,0.0,0.0,0.8
2020-05-01,0.06800695043069079,0.06800695043069079,0.0,0,False,0.0,4.350631721630548,-0.1506647406850068,0.0,0.0,0.2,0.0,0.0,0.8
2020-06-01,0.04508497812710619,0.04508497812710619,0.0,0,False,0.0,4.727573443129818,-0.07707775027520147,0.0,0.0,0.2,0.0,0.0,0.8
2020-07-01,0.09399627334986355,0.09399627334986355,0.0,0,False,0.0,5.01404193464301,-0.021153046440755996,0.0,0.0,0.2,0.0,0.0,0.8
2020-08-01,-0.04302967686618435,-0.04302967686618435,0.0,0,False,0.0,5.350615175405835,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-09-01,0.017985627754945055,0.017985627754945055,0.0,0,False,0.0,5.9452870616644935,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-10-01,0.056092020705603575,0.05529202070560357,0.2,2,True,0.0008,5.611415969829641,-0.060692292514777924,0.0,0.0,0.0,0.2,0.0,0.8
2020-11-01,0.06394644283596054,0.06394644283596054,0.0,0,False,0.0,5.295543276451519,-0.11356694252636734,0.0,0.0,0.0,0.2,0.0,0.8
2020-12-01,0.027620698244125077,0.027620698244125077,0.0,0,False,0.0,5.96659377115139,-0.0012382709090149602,0.0,0.0,0.0,0.2,0.0,0.8
2021-01-01,-0.024633740780568018,-0.024633740780568018,0.0,0,False,0.0,5.901015754391956,-0.05016545927615379,0.0,0.0,0.0,0.2,0.0,0.8
2021-02-01,0.0023292816905027716,0.0023292816905027716,0.0,0,False,0.0,5.985194827641848,-0.03661589514910302,0.0,0.0,0.0,0.2,0.0,0.8
2021-03-01,0.10127557876846215,0.10127557876846215,0.0,0,False,0.0,6.127597963297501,-0.022902036351937438,0.0,0.0,0.0,0.2,0.0,0.8
2021-04-01,-0.026340001693825468,-0.026340001693825468,0.0,0,False,0.0,6.198071057312305,-0.011664498075717455,0.0,0.0,0.0,0.2,0.0,0.8
2021-05-01,0.044155242239910526,0.044155242239910526,0.0,0,False,0.0,6.404720360010921,-0.021011867435133058,0.0,0.0,0.0,0.2,0.0,0.8
2021-06-01,0.05748248687204507,0.05748248687204507,0.0,0,False,0.0,6.3398262543589645,-0.030931201260125718,0.0,0.0,0.0,0.2,0.0,0.8
2021-07-01,0.019382003310690222,0.019382003310690222,0.0,0,False,0.0,6.761145970080779,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2021-08-01,-0.012476949703653161,-0.012476949703653161,0.0,0,False,0.0,6.9873392691172596,-0.006555749184631754,0.0,0.0,0.0,0.2,0.0,0.8
2021-09-01,0.02511974330977922,0.02511974330977922,0.0,0,False,0.0,7.230603578361471,-0.00416097175478336,0.0,0.0,0.0,0.2,0.0,0.8
2021-10-01,0.019952686779748485,0.019152686779748487,0.2,2,True,0.0008,6.921700124043104,-0.04670487731345352,0.0,0.2,0.0,0.0,0.0,0.8
2021-11-01,0.06191016802593703,0.06191016802593703,0.0,0,False,0.0,7.324422873988227,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2021-12-01,-0.10184669059082996,-0.10184669059082996,0.0,0,False,0.0,7.358906243583568,-0.037557757491889165,0.0,0.2,0.0,0.0,0.0,0.8
2022-01-01,0.02664151111517654,0.02664151111517654,0.0,0,False,0.0,7.394926349403249,-0.05857334516851587,0.0,0.2,0.0,0.0,0.0,0.8
2022-02-01,0.0530420500200898,0.0530420500200898,0.0,0,False,0.0,7.142933299670517,-0.09065385045574081,0.0,0.2,0.0,0.0,0.0,0.8
2022-03-01,-0.022605644326910302,-0.0250056443269103,0.6000000000000001,2,True,0.0024000000000000002,6.875012005440996,-0.12476213441518469,0.0,0.8,0.0,0.0,0.0,0.2
2022-04-01,0.025568813822281797,0.025568813822281797,0.0,0,False,0.0,7.067798042391982,-0.10021910243764076,0.0,0.8,0.0,0.0,0.0,0.2
2022-05-01,-0.02112223491792009,-0.02112223491792009,0.0,0,False,0.0,7.185364806238826,-0.08525201825341111,0.0,0.8,0.0,0.0,0.0,0.2
2022-06-01,-0.0608368746425533,-0.0608368746425533,0.0,0,False,0.0,7.473036559435214,-0.048629360568248514,0.0,0.8,0.0,0.0,0.0,0.2
2022-07-01,0.0,-0.004,1.0,3,True,0.004,6.893346020672876,-0.1224280840387707,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0,False,0.0,6.667685307091101,-0.15115629587976087,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0,False,0.0,6.667685307091101,-0.15115629587976087,1.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0,False,0.0,6.667685307091101,-0.15115629587976087,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0,False,0.0,6.667685307091101,-0.15115629587976087,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0,False,0.0,6.667685307091101,-0.15115629587976087,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,-0.019454407129659845,-0.023454407129659845,1.0,2,True,0.004,6.667685307091101,-0.15115629587976087,0.0,0.0,0.0,0.0,1.0,0.0
