date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_ief.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vwo.us
2014-11-01,0.019580194909506243,0.015580194909506243,1.0,2,True,0.004,1.7753927695248184,-0.10652337848426607,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-12-01,0.05021767019755008,0.046217670197550076,1.0,2,True,0.004,1.7957030260299938,-0.09630212509411118,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-01,0.08190861761200585,0.08190861761200585,0.0,0,False,0.0,1.8557311493631299,-0.06609262680603645,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-01,-0.0753488463503793,-0.0753488463503793,0.0,0,False,0.0,2.014735420608544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-03-01,-0.02534034008662689,-0.02934034008662689,1.0,2,True,0.004,1.897718659243947,-0.05808046067371586,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-04-01,-0.06001183090962592,-0.06401183090962592,1.0,2,True,0.004,1.8348623785228966,-0.08927874114176104,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-05-01,-0.04184487276935123,-0.04584487276935123,1.0,2,True,0.004,1.7178499320096647,-0.14735706016882655,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-06-01,-0.01441621627695322,-0.01841621627695322,1.0,2,True,0.004,1.63938285328721,-0.18630365232173274,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-07-01,0.02301271450617781,0.01901271450617781,1.0,2,True,0.004,1.6092861588914396,-0.20124193855421468,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,-0.009857340192178765,-0.013857340192178765,1.0,2,True,0.004,1.6415189544624191,-0.18524341326832683,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-09-01,0.012341228653527825,0.008341228653527825,1.0,2,True,0.004,1.6123612455539023,-0.19971564054455648,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,-0.012818724094779466,-0.016818724094779466,1.0,2,True,0.004,1.62573072529994,-0.19307979168356826,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-01,0.0013423044010805185,-0.0026576955989194816,1.0,2,True,0.004,1.612465073014854,-0.19966410650197708,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-12-01,-0.04015929668169149,-0.04015929668169149,0.0,0,False,0.0,1.6081709740110355,-0.20179545286135236,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-01-01,0.0,-0.004,1.0,2,True,0.004,1.565594688568293,-0.2229278978500262,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0,False,0.0,1.5593323098140197,-0.2260361862586261,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.018898899841460093,0.014898899841460093,1.0,2,True,0.004,1.553094980574764,-0.22913204151359134,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-01,0.004394132272850015,0.0003941322728500153,1.0,2,True,0.004,1.576116979988693,-0.2177052312344654,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-05-01,-0.011909843904602146,-0.015909843904602147,1.0,2,True,0.004,1.5874644606742083,-0.21207298763094162,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-06-01,0.08015201745935152,0.07615201745935152,1.0,2,True,0.004,1.5560346396176352,-0.2276729620668304,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-01,-0.003814491354747762,-0.003814491354747762,0.0,0,False,0.0,1.6807539552196233,-0.16576939183808193,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-01,0.017293265090264853,0.013293265090264853,1.0,2,True,0.004,1.6676453628528278,-0.1722757510516586,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-09-01,0.021463979913732167,0.021463979913732167,0.0,0,False,0.0,1.696484396189193,-0.15796169619295441,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-01,-0.010780643372157561,-0.010780643372157561,0.0,0,False,0.0,1.7215335622399235,-0.14552871576559656,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-01,-0.044293373515085666,-0.044293373515085666,0.0,0,False,0.0,1.702974322852215,-0.1547404659526771,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-12-01,0.031719970414977094,0.027719970414977094,1.0,2,True,0.004,1.6210336697031866,-0.1954111427625772,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-01-01,0.010519411848447291,0.010519411848447291,0.0,0,False,0.0,1.6595958989247117,-0.17627104683381378,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-02-01,0.036680492205904525,0.03268049220590452,1.0,2,True,0.004,1.6703456562007446,-0.1709354791130726,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-01,-0.014265519184663678,-0.018265519184663678,1.0,2,True,0.004,1.7246882979960863,-0.14396288447882155,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-04-01,0.011700791506706443,0.007700791506706443,1.0,2,True,0.004,1.702844080301085,-0.15480511094268312,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-01,0.03816908764196114,0.03416908764196114,1.0,2,True,0.004,1.709014118521554,-0.15174265511977147,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-01,-0.0022111758168986695,-0.0022111758168986695,0.0,0,False,0.0,1.7742456281927517,-0.11936544618010103,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-07-01,0.036542465769032306,0.036542465769032306,0.0,0,False,0.0,1.7736606826824044,-0.11965577984096976,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-01,0.03299401671391289,0.028994016713912888,1.0,2,True,0.004,1.8311207189953425,-0.09113588798560024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-01,-0.011119504297252836,-0.011119504297252836,0.0,0,False,0.0,1.8915367466030666,-0.0611488102831218,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-01,0.021229234177232215,0.017229234177232215,1.0,2,True,0.004,1.8686702818415881,-0.0724984220125724,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-01,-0.015379688500773203,-0.019379688500773203,1.0,2,True,0.004,1.8931045285395316,-0.060370652555596704,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-01,0.021458274628344043,0.017458274628344043,1.0,2,True,0.004,1.856533213908825,-0.0785225717885748,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-01,0.057103845485464655,0.05310384548546465,1.0,2,True,0.004,1.877767074131159,-0.06798329203743003,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-02-01,-0.044693432782542564,-0.044693432782542564,0.0,0,False,0.0,1.977054815810077,-0.03162261181623682,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-03-01,-0.01658386207812057,-0.01658386207812057,0.0,0,False,0.0,1.888693449292266,-0.07490272152316257,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-01,-0.026410710697163053,-0.030410710697163054,1.0,2,True,0.004,1.8851136787292249,-0.07665612200574579,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-01,0.03253567100334842,0.02853567100334842,1.0,2,True,0.004,1.8206732400589993,-0.10821956839775704,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-06-01,-0.0017585329745379852,-0.0017585329745379852,0.0,0,False,0.0,1.8799100656021595,-0.07920489366792227,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-07-01,0.033012142962489444,0.033012142962489444,0.0,0,False,0.0,1.8725525520337223,-0.08280866313144652,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-01,0.03191354352567921,0.03191354352567921,0.0,0,False,0.0,1.9343695245862342,-0.05253021159478488,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-01,0.011103125708597839,0.011103125708597839,0.0,0,False,0.0,1.9994775719991371,-0.02063976505821885,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-01,-0.06237884189960696,-0.06237884189960696,0.0,0,False,0.0,2.0216780228325657,-0.009765805255658289,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-01,0.0,-0.004,1.0,2,True,0.004,1.8879858167180852,-0.07524932566306763,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,-0.09906622942488941,-0.10306622942488941,1.0,2,True,0.004,1.8879858167180852,-0.07524932566306763,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-01,0.0,-0.004,1.0,2,True,0.004,1.6924293068878142,-0.17103448079250538,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.004720422496869325,0.0007204224968693253,1.0,2,True,0.004,1.6789169513016222,-0.17765294149785782,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-03-01,0.023775454045129374,0.019775454045129374,1.0,2,True,0.004,1.6800947800543262,-0.17707603147889917,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-04-01,0.000702634225339116,-0.003297365774660884,1.0,2,True,0.004,1.7131596371038127,-0.16088059792076004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-05-01,-0.05906779406012086,-0.06306779406012086,1.0,2,True,0.004,1.7075059082515183,-0.1636498398940741,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-06-01,0.0004847664431861798,-0.0035152335568138203,1.0,2,True,0.004,1.610635660251949,-0.21109766835102062,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-07-01,-0.0027265774802434084,-0.0067265774802434085,1.0,2,True,0.004,1.5985508934963384,-0.21701688453765577,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-08-01,0.09037789037967459,0.08637789037967458,1.0,2,True,0.004,1.5878155513465915,-0.22227514167301565,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-09-01,-0.02529719292791277,-0.02529719292791277,0.0,0,False,0.0,1.7289676171577602,-0.15313772184333052,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-10-01,-0.016821253200151154,-0.016821253200151154,0.0,0,False,0.0,1.685229589780407,-0.17456096027723134,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-11-01,-0.010120157366886984,-0.014120157366886984,1.0,2,True,0.004,1.6502543884857226,-0.19169209584823488,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-01,0.04758349527095618,0.043583495270956174,1.0,2,True,0.004,1.6331330297790378,-0.200078275378489,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-01,-0.07074326445795709,-0.07474326445795709,1.0,2,True,0.004,1.688144291979214,-0.17313331564136036,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-01,0.05934386949600401,0.055343869496004006,1.0,2,True,0.004,1.551418713097377,-0.24010260648586135,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-01,0.0865853847464717,0.0865853847464717,0.0,0,False,0.0,1.6487800716783083,-0.19241422810673492,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-01,0.006765234252473551,0.006765234252473551,0.0,0,False,0.0,1.7915403285468892,-0.12248910333158058,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-01,-0.032515489467162206,-0.032515489467162206,0.0,0,False,0.0,1.8036605185422627,-0.11655253655652031,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-01,0.020754863100979293,0.016754863100979293,1.0,2,True,0.004,1.7380335594934677,-0.14869715019591268,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-07-01,0.07975228048938643,0.07575228048938643,1.0,2,True,0.004,1.7670097832533194,-0.1345043621863925,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-08-01,0.04012642262995114,0.04012642262995114,0.0,0,False,0.0,1.893346857619608,-0.0726234446077485,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-09-01,-0.040320229360027215,-0.04432022936002722,1.0,2,True,0.004,1.961442813438288,-0.03926949644493494,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-10-01,0.017200324060507866,0.013200324060507865,1.0,2,True,0.004,1.8748275613665817,-0.08169434521864483,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-11-01,0.0942210021254859,0.0942210021254859,0.0,0,False,0.0,1.8830083517657763,-0.07768732812599788,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-01,0.03993423473356206,0.035934234733562054,1.0,2,True,0.004,2.052185576537087,-0.00829152412442502,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-01,0.052646090089860875,0.04864609008986087,1.0,2,True,0.004,2.0756027215162307,-0.028465856386899913,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-01,0.01774424274172426,0.01774424274172426,0.0,0,False,0.0,2.1761355890264,-0.02572457722771271,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-01,-0.02489621627400085,-0.02489621627400085,0.0,0,False,0.0,2.214749467156991,-0.04529191969019086,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-01,0.04391059858150026,0.039910598581500256,1.0,2,True,0.004,2.150972143088202,-0.07278429638197592,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-05-01,0.003513523775772409,0.003513523775772409,0.0,0,False,0.0,2.2406310335114092,-0.03413519930440556,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-06-01,-0.01170155512000759,-0.01570155512000759,1.0,2,True,0.004,2.239509529744705,-0.03461864392152736,0.0,0.0,0.0,0.0,0.0,1.0,0.0
