date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_qqq.us,w_rsp.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us,w_xlk.us,w_xlp.us,w_xlv.us
2008-03-01,0.0022696025787016794,0.0022696025787016794,0.0,0,False,0.0,1.0470684507488115,-0.02039664871464808,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,-0.008935037066656604,-0.008935037066656604,0.0,0,False,0.0,1.0494448800047083,-0.018173338422466045,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0006432608646328086,0.0003099275312994753,0.08333333333333331,4,True,0.00033333333333333327,1.039721361752086,-0.027270347371347148,0.5,0.027777777777777773,0.027777777777777773,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777773,0.0,0.0,0.0
2008-06-01,-0.000609572781848644,-0.002609572781848644,0.5,5,True,0.002,1.0385447628718596,-0.02837113519984502,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-01,-0.04837317733913583,-0.052373177339135824,1.0,5,True,0.004,1.0316925273797253,-0.03478186493493607,0.0,0.4,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,0.008957855712950491,0.006957855712950491,0.5,3,True,0.002,0.9797087848321394,-0.08341617186639994,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,-0.0011866510295563404,-0.0011866510295563404,0.0,0,False,0.0,0.9873912781426158,-0.07622867979003389,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,0.0035629827454024543,0.0015629827454024543,0.5,2,True,0.002,0.9842471500873013,-0.07917022423027908,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.00433785883441784,0.00433785883441784,0.0,0,False,0.0,0.9887519939442356,-0.07495563812932826,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.009926842387887547,0.007926842387887547,0.5,2,True,0.002,0.9910549783951826,-0.07280104041941515,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,-0.009419865218189383,-0.009419865218189383,0.0,0,False,0.0,1.0081854689681555,-0.05677430791453886,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,-0.003599276982280075,-0.003599276982280075,0.0,0,False,0.0,0.9960779287517479,-0.06810173064734393,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,0.011720106021196885,0.011720106021196885,0.0,0,False,0.0,0.9888400309188727,-0.0748732735854154,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,-0.017547698190896688,-0.017547698190896688,0.0,0,False,0.0,1.0004293409192453,-0.06403069026879393,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.04495026733582286,0.042950267335822856,0.5,2,True,0.002,0.9809083605659098,-0.08229388763743517,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2009-06-01,-0.01677735015546707,-0.018777350155467068,0.5,5,True,0.002,1.0229504526980806,-0.042960667045917056,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.05555555555555556,0.0,0.0,0.0,0.0
2009-07-01,0.05201197810687508,0.05134531144020841,0.16666666666666669,4,True,0.0006666666666666668,1.0051175293916306,-0.059644572880077185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2009-08-01,-0.008720790167964398,-0.009387456834631065,0.16666666666666669,4,True,0.0006666666666666668,1.046991989553713,-0.020468183333906542,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.05555555555555556,0.0,0.0,0.0,0.0
2009-09-01,0.0376404791074983,0.03675159021860941,0.22222222222222224,5,True,0.0008888888888888889,1.036247556079863,-0.03052032751905398,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.16666666666666666,0.0,0.0,0.11111111111111112,0.5,0.0,0.0,0.0,0.0,0.0
2009-10-01,0.042278383975664975,0.0395006061978872,0.6944444444444444,7,True,0.002777777777777778,1.0722655983131146,-0.04011001050292329,0.0,0.0,0.1388888888888889,0.1388888888888889,0.5,0.0,0.0,0.1388888888888889,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.09106648442610663,0.08977759553721773,0.3222222222222222,6,True,0.001288888888888889,1.1098634017299618,-0.010545218188467986,0.0,0.0,0.1388888888888889,0.0,0.4,0.08333333333333333,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.1,0.0,0.0
2009-12-01,-0.026665185045975644,-0.0272207406015312,0.1388888888888889,2,True,0.0005555555555555556,1.2087021251172796,0.0,0.0,0.1388888888888889,0.1388888888888889,0.0,0.4,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.1,0.0,0.0
2010-01-01,-0.03614690344161833,-0.037035792330507224,0.2222222222222222,4,True,0.0008888888888888889,1.1291103263305096,-0.07292478728377383,0.0,0.1388888888888889,0.1388888888888889,0.0,0.4,0.0,0.0,0.0,0.1388888888888889,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2010-02-01,0.015274400588343404,0.014052178366121182,0.3055555555555556,6,True,0.0012222222222222224,1.086000151936126,-0.10832112824789675,0.0,0.0,0.11111111111111112,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.1,0.0,0.0
2010-03-01,0.04153354179092475,0.03915576401314697,0.5944444444444444,8,True,0.0023777777777777777,1.0999664436868524,-0.09685386717187727,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.4,0.0,0.1388888888888889
2010-04-01,0.029491178041365435,0.029491178041365435,0.0,0,False,0.0,1.1456519459443353,-0.059343009520748224,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.4,0.0,0.1388888888888889
2010-05-01,-0.01720732519607842,-0.019362880751633976,0.538888888888889,5,True,0.0021555555555555555,1.164819812060248,-0.043604907457261866,0.0,0.0,0.1388888888888889,0.0,0.4,0.0,0.0,0.0,0.1388888888888889,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.1,0.0,0.0
2010-06-01,-0.00920476289100389,-0.010538096224337224,0.33333333333333337,6,True,0.0013333333333333335,1.1407856713432876,-0.0633385469414035,0.0,0.0,0.08333333333333333,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.1,0.0,0.0
2010-07-01,0.00773798670869239,0.00673798670869239,0.24999999999999997,4,True,0.0009999999999999998,1.1291547247193885,-0.07288833323242538,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2010-08-01,-0.007156395847755324,-0.010089729181088657,0.7333333333333334,7,True,0.002933333333333334,1.1380999403442207,-0.06554371199852449,0.0,0.0,0.11111111111111112,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.4,0.0,0.0
2010-09-01,0.035273105775425195,0.03233977244209186,0.7333333333333334,7,True,0.002933333333333334,1.1233358985135686,-0.07766597932840136,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2010-10-01,0.01115120607788412,0.00915120607788412,0.49999999999999994,4,True,0.0019999999999999996,1.1606335255942035,-0.04704212906926508,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2010-11-01,0.006032485455533682,0.006032485455533682,0.0,0,False,0.0,1.1735759892190059,-0.03641549946697464,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2010-12-01,0.018413173293920882,0.017524284405031995,0.22222222222222218,5,True,0.0008888888888888887,1.1796060976877731,-0.0314643764801249,0.0,0.0,0.1388888888888889,0.0,0.4,0.08333333333333333,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.1,0.0,0.0
2011-01-01,-0.010848349343173944,-0.011737238232062833,0.2222222222222222,4,True,0.0008888888888888889,1.186617665697628,-0.025707409465807074,0.0,0.0,0.1388888888888889,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.0,0.1388888888888889,0.1,0.0,0.0
2011-02-01,0.011637630841876013,0.010037630841876012,0.4,3,True,0.0016,1.170825171601661,-0.03867410499760626,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.0,0.1388888888888889,0.4,0.0,0.0
2011-03-01,0.005178964141409275,0.0035789641414092754,0.4,3,True,0.0016,1.1825556814447706,-0.029042570634251974,0.0,0.0,0.1388888888888889,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.0,0.1388888888888889,0.1,0.0,0.0
2011-04-01,0.0324754439019595,0.0308754439019595,0.4,2,True,0.0016,1.1867782067623305,-0.02557559449765201,0.0,0.4,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.1388888888888889,0.0,0.0,0.1388888888888889,0.1,0.0,0.0
2011-05-01,-0.012899270384211695,-0.015388159273100584,0.6222222222222222,8,True,0.002488888888888889,1.234803675926155,0.0,0.0,0.1,0.16666666666666666,0.0,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
2011-06-01,-0.025767208477945523,-0.02683387514461219,0.26666666666666666,4,True,0.0010666666666666667,1.2145095313989045,-0.016435118329259035,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2011-07-01,0.05427444129036324,0.05338555240147435,0.22222222222222218,5,True,0.0008888888888888887,1.182163264428359,-0.04263059182935569,0.0,0.0,0.1388888888888889,0.0,0.4,0.08333333333333333,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1,0.0,0.0
2011-08-01,0.08478371191682216,0.08389482302793327,0.22222222222222218,5,True,0.0008888888888888887,1.245216671105761,-0.006533587074615599,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2011-09-01,-0.03194508741894918,-0.03294508741894918,0.24999999999999997,4,True,0.0009999999999999998,1.3494399718601933,-0.02053361355917771,0.0,0.0,0.08333333333333333,0.0,0.4,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2011-10-01,0.021342677593571627,0.020342677593571626,0.24999999999999997,4,True,0.0009999999999999998,1.2915221392026113,-0.06257221582868522,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2011-11-01,0.0022572486703589497,0.0009239153370256162,0.33333333333333337,4,True,0.0013333333333333335,1.3160105696872217,-0.044797735291174035,0.0,0.0,0.11111111111111112,0.0,0.4,0.16666666666666666,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2011-12-01,0.008705942449941237,0.006217053561052347,0.6222222222222222,8,True,0.002488888888888889,1.3156983353097569,-0.045024364918127,0.0,0.0,0.05555555555555556,0.0,0.0,0.3333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.4,0.05555555555555556,0.0
2012-01-01,0.03202092915047453,0.03146537359491898,0.13888888888888887,5,True,0.0005555555555555554,1.294628578717975,-0.06031746337562427,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.4,0.08333333333333333,0.0
2012-02-01,-0.005177169166074499,-0.007110502499407832,0.48333333333333334,5,True,0.0019333333333333333,1.3327598596698875,-0.03264056870587084,0.0,0.0,0.08333333333333333,0.0,0.4,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012-03-01,0.024686372322145093,0.02175303898881176,0.7333333333333334,8,True,0.0029333333333333334,1.3219707472717952,-0.04047164911984147,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.0
2012-04-01,-0.0026678791778873175,-0.003734545844553984,0.26666666666666666,4,True,0.0010666666666666667,1.3439881805202292,-0.024490696849087223,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.16666666666666666
2012-05-01,-0.025653443586562626,-0.02760899914211818,0.48888888888888893,7,True,0.0019555555555555554,1.336354383947222,-0.030031548832210708,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1,0.05555555555555556,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.4,0.05555555555555556,0.0
2012-06-01,0.02981342829023729,0.029146761623570622,0.16666666666666669,4,True,0.0006666666666666668,1.3012042439522111,-0.055544636721806206,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2012-07-01,0.01176032502364808,0.010760325023648081,0.24999999999999997,4,True,0.0009999999999999998,1.3335417770297473,-0.03207302825432978,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.4,0.08333333333333333,0.0
2012-08-01,0.020786617800207748,0.020453284466874413,0.0833333333333333,4,True,0.0003333333333333332,1.3474261452861043,-0.02199531284078593,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1,0.05555555555555556,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.4,0.05555555555555556,0.0
2012-09-01,0.010795563963827097,0.009795563963827096,0.25000000000000006,4,True,0.0010000000000000002,1.376780949100279,-0.0006886639967366159,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.1388888888888889,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.4,0.1388888888888889,0.0
2012-10-01,-0.02293024384228362,-0.023263577175616956,0.0833333333333333,4,True,0.0003333333333333332,1.3897890143472935,-0.004848147219827514,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.0
2012-11-01,0.0013622790971691747,0.0010289457638358414,0.0833333333333333,4,True,0.0003333333333333332,1.3574681730878637,-0.027991332790222256,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.1388888888888889,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.4,0.1388888888888889,0.0
2012-12-01,0.021252992111445823,0.020364103222556933,0.2222222222222222,5,True,0.0008888888888888889,1.3614897669613553,-0.025111689511264523,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.0
2013-01-01,0.009508779972137258,0.00861989108324837,0.2222222222222222,5,True,0.0008888888888888889,1.3469958701739908,-0.03548997577849644,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.4,0.1388888888888889,0.0
2013-02-01,0.008235239159045121,0.00592412804793401,0.5777777777777778,8,True,0.002311111111111111,1.3554555776969874,-0.029432442204278098,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.1,0.11111111111111112,0.11111111111111112
2013-03-01,0.021371349304172504,0.020038015970839172,0.33333333333333337,6,True,0.0013333333333333335,1.364795921110719,-0.022744333464158717,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.1,0.08333333333333333,0.0
2013-04-01,0.018010875304693974,0.01767754197136064,0.08333333333333333,2,True,0.0003333333333333333,1.3934987969858628,-0.0021917749013876664,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.08333333333333333
2013-05-01,0.0009427635483325626,0.00027609688166589587,0.16666666666666669,5,True,0.0006666666666666668,1.4176511987689129,-0.004577631282272621,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4,0.11111111111111112,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.1,0.11111111111111112,0.0
2013-06-01,-0.010748292963234474,-0.012748292963234474,0.5,8,True,0.002,1.41271554546657,-0.02232748662472972,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08333333333333333
2013-07-01,0.033303239218045094,0.032525461440267314,0.19444444444444448,5,True,0.0007777777777777778,1.3936514075562858,-0.03552085997288301,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.027777777777777773,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.027777777777777773,0.027777777777777773
2013-08-01,-0.019264783366833894,-0.019375894477945004,0.027777777777777773,2,True,0.00011111111111111109,1.4399045066005025,-0.003511313720583442,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.027777777777777773,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.027777777777777773,0.027777777777777773
2013-09-01,0.01927329058966971,0.018939957256336376,0.08333333333333331,4,True,0.00033333333333333327,1.4120700279748712,-0.022774218247781586,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2013-10-01,0.028590649690785765,0.027590649690785764,0.24999999999999997,4,True,0.0009999999999999998,1.4373666967001395,-0.008197669745805158,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.4,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.0,0.0
2013-11-01,0.019490278009512793,0.01915694467617946,0.08333333333333333,2,True,0.0003333333333333333,1.4779691237545605,-0.004959434023565579,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.0,0.08333333333333333
2013-12-01,0.013711192125354148,0.013711192125354148,0.0,0,False,0.0,1.5090446028465743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.0,0.08333333333333333
2014-01-01,-0.030654804933807043,-0.030654804933807043,0.0,0,False,0.0,1.5033855782856544,-0.021140385656247984,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.0,0.08333333333333333
2014-02-01,0.049541732756175086,0.048208399422841754,0.3333333333333333,4,True,0.0013333333333333333,1.4809489628735775,-0.03574894451610411,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08333333333333333
2014-03-01,0.012424141906572058,0.011090808573238724,0.33333333333333337,6,True,0.0013333333333333335,1.559169750999614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.11111111111111112,0.0,0.16666666666666666,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.1,0.0,0.11111111111111112
2014-04-01,0.0005009340476571091,0.0005009340476571091,0.0,0,False,0.0,1.5764363757794786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.11111111111111112,0.0,0.16666666666666666,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.1,0.0,0.11111111111111112
2014-05-01,0.025507846134832896,0.02473006835705512,0.19444444444444445,5,True,0.0007777777777777777,1.575999335049067,-0.002408724694501707,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1388888888888889,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1,0.0,0.1388888888888889
2014-06-01,0.019784062256011998,0.018339617811567552,0.36111111111111105,6,True,0.0014444444444444444,1.615935587223445,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1388888888888889,0.0,0.0,0.0,0.1,0.0,0.1388888888888889
