date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_ief.us,w_ijr.us,w_ivv.us,w_lqd.us,w_tlt.us,w_vnq.us,w_vwo.us
2009-11-01,0.08826968233818484,0.0869363490048515,0.3333333333333333,2,True,0.0013333333333333333,1.1581891650411127,-0.0713431399397011,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2009-12-01,0.0007124889809035188,-0.0006208443524298145,0.3333333333333333,2,True,0.0013333333333333333,1.2570632697313782,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2010-01-01,-0.0505561091520611,-0.051889442485394434,0.3333333333333333,2,True,0.0013333333333333333,1.217741933164991,-0.04280528213778123,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2010-02-01,0.034962009897664105,0.03362867656433077,0.3333333333333333,2,True,0.0013333333333333333,1.1530965541289135,-0.0936191809305319,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2010-03-01,0.046355392900529216,0.046355392900529216,0.0,0,False,0.0,1.1934111272673311,-0.061930285763172166,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2010-04-01,0.050770376934189246,0.049437043600855914,0.3333333333333333,2,True,0.0013333333333333333,1.247067192738387,-0.019754434664181253,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2010-05-01,-0.11155241528325413,-0.11155241528325413,0.0,0,False,0.0,1.2834546218727505,-0.026363528079296206,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2010-06-01,-0.04016905062128091,-0.041502383954614246,0.3333333333333333,2,True,0.0013333333333333333,1.1387617826845275,-0.13612839475907712,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2010-07-01,-0.012355707223797419,-0.015022373890464085,0.6666666666666666,4,True,0.0026666666666666666,1.0901040861823184,-0.17304041887495303,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2010-08-01,0.006996760469279438,0.0043300938026127715,0.6666666666666666,4,True,0.0026666666666666666,1.0847432607154923,-0.17710717363601125,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2010-09-01,0.01796999584214487,0.016636662508811538,0.3333333333333333,2,True,0.0013333333333333333,1.0879675015339454,-0.17466124496693158,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2010-10-01,0.033507743643328126,0.032174410309994794,0.3333333333333333,2,True,0.0013333333333333333,1.1060415819822154,-0.16095013775599876,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2010-11-01,-0.0015577482497180686,-0.0015577482497180686,0.0,0,False,0.0,1.1431025397701364,-0.13283547006795704,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2010-12-01,0.041431570104511,0.040098236771177666,0.3333333333333333,2,True,0.0013333333333333333,1.139800111291175,-0.13534071237121403,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2011-01-01,0.0059240743417873585,0.004590741008454025,0.3333333333333333,2,True,0.0013333333333333333,1.1778541786990786,-0.10647266569325575,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2011-02-01,0.022975592440345194,0.02164225910701186,0.3333333333333333,2,True,0.0013333333333333333,1.18167442912014,-0.10357460051944511,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2011-03-01,0.028404291022113094,0.028404291022113094,0.0,0,False,0.0,1.208824099200781,-0.08297869588780693,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2011-04-01,0.04103798357483564,0.039704650241502305,0.3333333333333333,2,True,0.0013333333333333333,1.2415023441880786,-0.05818878075113654,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2011-05-01,-0.02919617746952219,-0.02919617746952219,0.0,0,False,0.0,1.306180416719384,-0.009123602071017145,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2011-06-01,0.003879766404489504,0.002546433071156171,0.3333333333333333,2,True,0.0013333333333333333,1.2663542148770097,-0.03933600069499876,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2011-07-01,-0.01033451197606979,-0.011667845309403124,0.3333333333333333,2,True,0.0013333333333333333,1.2695723502515186,-0.036894703652779914,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2011-08-01,0.020465745220403564,0.017799078553736896,0.6666666666666666,4,True,0.0026666666666666666,1.2531014010877746,-0.04938966573377124,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2011-09-01,0.022463084409101865,0.019796417742435197,0.6666666666666666,4,True,0.0026666666666666666,1.275337062950841,-0.032521557583918614,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2011-10-01,0.012027322124392798,0.010693988791059464,0.3333333333333333,2,True,0.0013333333333333333,1.2802727312183544,-0.03090616758848619,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2011-11-01,-0.013136286821021671,-0.013136286821021671,0.0,0,False,0.0,1.2939434224521085,-0.020558229812114304,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2011-12-01,-0.009604000071096038,-0.010937333404429372,0.3333333333333333,2,True,0.0013333333333333333,1.2752432161105702,-0.03471322521935194,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2012-01-01,0.02631347287256787,0.0236468062059012,0.6666666666666666,4,True,0.0026666666666666666,1.2459922001638124,-0.05685458498946738,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2012-02-01,-0.01902406275790558,-0.020357396091238912,0.3333333333333333,2,True,0.0013333333333333333,1.2736680145620574,-0.035905563436238186,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2012-03-01,0.01965282082649263,0.01565282082649263,0.9999999999999999,6,True,0.003999999999999999,1.2444399236230106,-0.05802957027596689,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2012-04-01,0.00010262219726897559,-0.0012307111360643577,0.3333333333333333,2,True,0.0013333333333333333,1.2593572430299294,-0.04673800568909925,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2012-05-01,-0.014850965513251158,-0.01618429884658449,0.3333333333333333,2,True,0.0013333333333333333,1.2561300895083332,-0.049180777840504675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2012-06-01,0.02386946566992465,0.022536132336591318,0.3333333333333333,2,True,0.0013333333333333333,1.235825377742396,-0.06455029283637403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2012-07-01,0.01813881308996349,0.01813881308996349,0.0,0,False,0.0,1.2542013563267327,-0.050640719449100646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2012-08-01,0.00041654789060023133,0.00041654789060023133,0.0,0,False,0.0,1.2769510803063222,-0.03342046890396544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2012-09-01,-0.007345197077403665,-0.008678530410736999,0.3333333333333333,2,True,0.0013333333333333333,1.27593559316576,-0.03418913506455412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2012-10-01,-0.006338107904673891,-0.007671441238007224,0.3333333333333333,2,True,0.0013333333333333333,1.2631883435250943,-0.04383807993837263,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2012-11-01,-0.001129421674478159,-0.0037960883411448255,0.6666666666666666,4,True,0.0026666666666666666,1.2518349671812394,-0.052431941795764714,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2012-12-01,0.034988449071435536,0.033655115738102204,0.3333333333333333,2,True,0.0013333333333333333,1.250885967688742,-0.053150280578365905,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2013-01-01,0.018886773991740696,0.016220107325074028,0.6666666666666666,4,True,0.0026666666666666666,1.266940390410745,-0.040997993285630585,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2013-02-01,-0.00337250861722993,-0.004705841950563263,0.3333333333333333,2,True,0.0013333333333333333,1.2857099217522974,-0.026790522785932303,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2013-03-01,0.028490785490466054,0.027157452157132722,0.3333333333333333,2,True,0.0013333333333333333,1.2796653554899806,-0.03136591656069421,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2013-04-01,0.01889037725216125,0.01889037725216125,0.0,0,False,0.0,1.3161240266328267,-0.003768770670670718,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2013-05-01,-0.009878594125369438,-0.011211927458702772,0.3333333333333333,2,True,0.0013333333333333333,1.339198124531879,-0.014039617219483325,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2013-06-01,-0.009697974961810574,-0.011031308295143908,0.3333333333333333,2,True,0.0013333333333333333,1.3195061281345921,-0.056924332037597836,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2013-07-01,0.037098680431383535,0.0357653470980502,0.3333333333333333,2,True,0.0013333333333333333,1.3032273548726143,-0.06855907524970528,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2013-08-01,-0.027772616920114786,-0.02910595025344812,0.3333333333333333,2,True,0.0013333333333333333,1.3497732695470837,-0.03529184091362603,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2013-09-01,0.056192806800468155,0.056192806800468155,0.0,0,False,0.0,1.3032474314622524,-0.06854472613621532,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2013-10-01,0.027500437044189436,0.027500437044189436,0.0,0,False,0.0,1.3764805625916172,-0.01620363988871043,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2013-11-01,0.021522952799392835,0.021522952799392835,0.0,0,False,0.0,1.414334379645718,-0.013314034726651824,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2013-12-01,0.014458171405037357,0.014458171405037357,0.0,0,False,0.0,1.4549740530671795,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2014-01-01,-0.05275197691613627,-0.05275197691613627,0.0,0,False,0.0,1.4518155486165594,-0.026360781863239313,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2014-02-01,0.053228246208685936,0.051894912875352604,0.3333333333333333,2,True,0.0013333333333333333,1.4097981875854053,-0.054539120758649196,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2014-03-01,0.02316826799981804,0.021834934666484708,0.3333333333333333,2,True,0.0013333333333333333,1.488989247042483,-0.0014307756340339317,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2014-04-01,-0.0028487800035100746,-0.004182113336843408,0.3333333333333333,2,True,0.0013333333333333333,1.519426626590097,-0.0021319367808984024,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2014-05-01,0.016834743101112954,0.014168076434446288,0.6666666666666666,4,True,0.0026666666666666666,1.511057852761067,-0.008432766292454041,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2014-06-01,0.018597548890848893,0.01726421555751556,0.3333333333333333,2,True,0.0013333333333333333,1.537207961195728,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2014-07-01,-0.032809922407837935,-0.03414325574117127,0.3333333333333333,2,True,0.0013333333333333333,1.5616235883501741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2014-08-01,0.03646161967653853,0.035128286343205195,0.3333333333333333,2,True,0.0013333333333333333,1.5083729904667067,-0.03413826738847081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2014-09-01,-0.059076140957382894,-0.059076140957382894,0.0,0,False,0.0,1.5625025126145387,-0.0010071795323077781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2014-10-01,0.01721014962075958,0.014543482954092914,0.6666666666666666,4,True,0.0026666666666666666,1.4662753715492358,-0.07214687696435251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
2014-11-01,0.01743385093966513,0.0161005176063318,0.3333333333333333,2,True,0.0013333333333333333,1.4921819641615701,-0.055753289969046826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2014-12-01,0.030116186794387097,0.030116186794387097,0.0,0,False,0.0,1.51617218017682,-0.040572378331329984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-01-01,0.038405034742800215,0.038405034742800215,0.0,0,False,0.0,1.530038073066878,-0.03179809740746464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-02-01,-0.042554798966856135,-0.04388813230018947,0.3333333333333333,2,True,0.0013333333333333333,1.586135061107168,-0.007532037525162405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2015-03-01,0.009481634721317687,0.008148301387984353,0.3333333333333333,2,True,0.0013333333333333333,1.5272049095396298,-0.044405497351302836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-04-01,-0.041896707597013874,-0.043230040930347206,0.3333333333333333,2,True,0.0013333333333333333,1.5375768885873393,-0.03791559799485933,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-05-01,-0.01659179971669803,-0.02059179971669803,0.9999999999999999,6,True,0.003999999999999999,1.4672648493611564,-0.0819108718018392,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
2015-06-01,-0.00826080662677205,-0.009594139960105384,0.3333333333333333,2,True,0.0013333333333333333,1.4409963911360728,-0.09834743124199563,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2015-07-01,0.005015237589568492,0.0036819042562351587,0.3333333333333333,2,True,0.0013333333333333333,1.4271871418008895,-0.10698808101202828,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2015-08-01,-0.05239712398580705,-0.05239712398580705,0.0,0,False,0.0,1.4371116819200274,-0.10077815075321084,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2015-09-01,0.012341228653527825,0.009674561986861159,0.6666666666666666,3,True,0.0026666666666666666,1.3581796665065022,-0.15016707004033136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,-0.007238717907319447,-0.009905384573986114,0.6666666666666666,3,True,0.0026666666666666666,1.3712747622639012,-0.14197327663431025,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2015-11-01,-0.0008086617810245667,-0.0034753284476912332,0.6666666666666666,4,True,0.0026666666666666666,1.3667787330530268,-0.14478650802901205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-12-01,-0.041520295052427714,-0.042853628385761046,0.3333333333333333,2,True,0.0013333333333333333,1.3602156331710735,-0.14889313584847041,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2016-01-01,-0.010298314988189783,-0.011631648321523117,0.3333333333333333,2,True,0.0013333333333333333,1.3252464557359023,-0.17077386286189378,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2016-02-01,0.03854681864570231,0.03588015197903564,0.6666666666666666,4,True,0.0026666666666666666,1.3063569191584283,-0.1825933228428448,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2016-03-01,0.01903844951591952,0.01770511618258619,0.3333333333333333,2,True,0.0013333333333333333,1.35490387197791,-0.15221678270414996,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2016-04-01,0.017300983125936826,0.01463431645927016,0.6666666666666666,4,True,0.0026666666666666666,1.377017276567636,-0.13838010124196254,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
