date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_ief.us,w_lqd.us,w_qqq.us,w_spy.us,w_tlt.us,w_vnq.us,w_vwo.us,w_xle.us
2009-04-01,0.011072705833966412,0.009072705833966412,0.49999999999999994,5,True,0.0019999999999999996,1.0254267797577141,-0.0440256554688766,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
2009-05-01,0.041470551203475495,0.04013721787014216,0.3333333333333333,4,True,0.0013333333333333333,1.0353986541391174,-0.03472917885670834,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
2009-06-01,-0.017383502503840426,-0.01871683583717376,0.3333333333333333,3,True,0.0013333333333333333,1.0768994240988812,0.0,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
2009-07-01,0.06716293763037534,0.065829604297042,0.3333333333333333,4,True,0.0013333333333333333,1.0567682347433223,-0.019096323772819224,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2009-08-01,-0.01715995340733739,-0.017826620074004058,0.16666666666666666,2,True,0.0006666666666666666,1.1207398612432737,0.0,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2009-09-01,0.0442763084640434,0.04360964179737673,0.16666666666666666,2,True,0.0006666666666666666,1.1000398296451224,-0.01983205254803988,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
2009-10-01,0.01979670534990829,0.019130038683241625,0.16666666666666666,2,True,0.0006666666666666666,1.1479797021102467,-0.04481614503159248,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
2009-11-01,0.0677398600201973,0.06640652668686396,0.3333333333333333,4,True,0.0013333333333333333,1.1622702245359644,-0.04749087638150884,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2009-12-01,0.018346295220655895,0.017012961887322563,0.3333333333333333,4,True,0.0013333333333333333,1.237695113752953,-0.0010888299231747167,1.1102230246251565e-16,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
2010-01-01,-0.04458857082069413,-0.0452552374873608,0.16666666666666666,2,True,0.0006666666666666666,1.2056380854759439,-0.039803183097988915,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2010-02-01,0.023578377281431823,0.02224504394809849,0.3333333333333333,3,True,0.0013333333333333333,1.1495776693986333,-0.08445093744492149,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2010-03-01,0.038635819406215036,0.0373024860728817,0.3333333333333333,4,True,0.0013333333333333333,1.1751139349414876,-0.06411329119336528,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2010-04-01,0.03164579124842681,0.030979124581760147,0.16666666666666666,2,True,0.0006666666666666666,1.2197017477638041,-0.028602571633017382,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2010-05-01,-0.09131411961754334,-0.09198078628421,0.16666666666666666,2,True,0.0006666666666666666,1.24346215164336,-0.019938494072001323,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2010-06-01,0.009831323164513496,0.00716465649784683,0.6666666666666666,6,True,0.0026666666666666666,1.1261521203954599,-0.11239892459924483,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2010-07-01,-0.0026355863912245945,-0.003302253057891261,0.16666666666666666,2,True,0.0006666666666666666,1.1364655366995877,-0.10427018316475278,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
2010-08-01,0.023387965810327187,0.022054632476993855,0.3333333333333333,3,True,0.0013333333333333333,1.1410335880277929,-0.10066977501565044,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2010-09-01,0.0262911429198995,0.0262911429198995,0.0,0,False,0.0,1.1661630825162579,-0.08086342210090725,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2010-10-01,0.027933024951046395,0.026599691617713063,0.3333333333333333,4,True,0.0013333333333333333,1.1952270789962218,-0.057956006607163046,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
2010-11-01,0.008882989211033733,0.008216322544367067,0.16666666666666666,2,True,0.0006666666666666666,1.2277943112247791,-0.03228744032258091,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
2010-12-01,0.04337578004630619,0.04270911337963952,0.16666666666666666,2,True,0.0006666666666666666,1.2378749943148608,-0.027789331278381235,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2011-01-01,0.015361120364071407,0.014694453697404741,0.16666666666666666,2,True,0.0006666666666666666,1.2654276182441462,-0.008550613679534025,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2011-02-01,0.010797274063460444,0.010130607396793778,0.16666666666666666,2,True,0.0006666666666666666,1.2831534205793054,0.0,1.1102230246251565e-16,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2011-03-01,0.017347467734922316,0.01668080106825565,0.16666666666666666,2,True,0.0006666666666666666,1.2961433077402826,-0.013460971506705777,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2011-04-01,0.03472011051102856,0.03472011051102856,0.0,0,False,0.0,1.3186281119511423,0.0,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2011-05-01,-0.033376653429919,-0.03404332009658567,0.16666666666666666,2,True,0.0006666666666666666,1.3731163035879888,0.0,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2011-06-01,-0.0004244468332695135,-0.0004244468332695135,0.0,0,False,0.0,1.3264014190864253,-0.0340210689942988,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2011-07-01,0.019542754291568265,0.016876087624901597,0.6666666666666667,5,True,0.002666666666666667,1.322302863051905,-0.037005926157388846,1.1102230246251565e-16,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
2011-08-01,0.027698718505957468,0.0250320518392908,0.6666666666666666,6,True,0.0026666666666666666,1.3445492515288895,-0.02080453926914483,1.1102230246251565e-16,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2011-09-01,0.01990266323598246,0.017902663235982462,0.49999999999999994,5,True,0.0019999999999999996,1.3790279596788557,-0.004073183530253877,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
2011-10-01,0.0009247425107139304,0.0009247425107139304,0.0,0,False,0.0,1.3888345391443142,-0.02170865109552267,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
2011-11-01,-0.00851420364897624,-0.009847536982309574,0.3333333333333333,3,True,0.0013333333333333333,1.388265361678365,-0.022109578185997125,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2011-12-01,0.0003098400185825843,-0.001023493314750749,0.3333333333333333,4,True,0.0013333333333333333,1.3746101271533222,-0.031728289001859755,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
2012-01-01,0.02383994925465034,0.021839949254650343,0.49999999999999994,6,True,0.0019999999999999996,1.3422179605975961,-0.05454524481667111,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
2012-02-01,0.009393303270501455,0.008059969937168121,0.3333333333333333,4,True,0.0013333333333333333,1.3696393120150168,-0.035229717940834515,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2012-03-01,0.018507325436202388,0.017173992102869056,0.3333333333333333,4,True,0.0013333333333333333,1.3806614097780496,-0.02746578164429203,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2012-04-01,0.0017923883878875517,0.0011257217212208852,0.16666666666666666,2,True,0.0006666666666666666,1.3988196817780332,-0.014675143229162302,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
2012-05-01,-0.028031302592967364,-0.029364635926300696,0.3333333333333333,4,True,0.0013333333333333333,1.3985255017364557,-0.01488236286662381,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2012-06-01,0.0078936240245841,0.0058936240245841005,0.49999999999999994,4,True,0.0019999999999999996,1.3566043641928727,-0.04441150045589326,1.1102230246251565e-16,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2012-07-01,0.013454740453256488,0.011454740453256488,0.49999999999999994,4,True,0.0019999999999999996,1.3581518825469476,-0.043321432650555436,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2012-08-01,0.005577764186913414,0.004911097520246747,0.16666666666666666,2,True,0.0006666666666666666,1.3727568309536764,-0.033033745906890455,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2012-09-01,0.0005801612315743752,-8.650543509229147e-05,0.16666666666666666,2,True,0.0006666666666666666,1.3802917034450803,-0.0277262018001746,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2012-10-01,-0.01735418984923289,-0.01935418984923289,0.49999999999999994,6,True,0.0019999999999999996,1.377411423315864,-0.029755063448855812,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2012-11-01,-0.00028519357189815686,-0.0029518602385648234,0.6666666666666666,7,True,0.0026666666666666666,1.349898210471205,-0.04913529726927979,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2012-12-01,0.018431900956140557,0.01776523428947389,0.16666666666666666,2,True,0.0006666666666666666,1.3513283535315697,-0.04812790830809177,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2013-01-01,0.0034797598916611054,0.002813093224994439,0.16666666666666666,2,True,0.0006666666666666666,1.3598116175586887,-0.042152319730552223,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
2013-02-01,-0.002146204138911311,-0.003479537472244644,0.3333333333333333,4,True,0.0013333333333333333,1.3618155615422112,-0.040740746927951155,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2013-03-01,0.01421498015887488,0.01421498015887488,0.0,0,False,0.0,1.3588928273475958,-0.04279951310718311,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2013-04-01,0.01745977808144124,0.016793111414774575,0.16666666666666666,2,True,0.0006666666666666666,1.377290655618429,-0.0298401318931506,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2013-05-01,-0.0012889352355373966,-0.001955601902204063,0.16666666666666666,2,True,0.0006666666666666666,1.4004036195892897,-0.01355942165522328,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
2013-06-01,-0.02032954896889351,-0.020996215635560176,0.16666666666666666,2,True,0.0006666666666666666,1.3923193671488197,-0.036670731770426235,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2013-07-01,0.024836470091085396,0.023503136757752063,0.3333333333333333,3,True,0.0013333333333333333,1.3612873265662566,-0.058141432854824426,1.1102230246251565e-16,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2013-08-01,-0.015782285454004747,-0.016448952120671413,0.16666666666666669,2,True,0.0006666666666666668,1.3941668339388684,-0.03539249139474243,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2013-09-01,0.017138744430662767,0.0164720777639961,0.16666666666666666,2,True,0.0006666666666666666,1.3775786963270524,-0.04686962720418353,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2013-10-01,0.026250948371925577,0.02558428170525891,0.16666666666666666,2,True,0.0006666666666666666,1.3993210367329971,-0.03182635956958324,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2013-11-01,-0.0036903686607818002,-0.004357035327448467,0.16666666666666666,2,True,0.0006666666666666666,1.4350971713300087,-0.008763648118844669,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2013-12-01,0.008637402665344036,0.00797073599867737,0.16666666666666666,2,True,0.0006666666666666666,1.4378929782683758,-0.0068325555590407205,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2014-01-01,-0.032889467440679554,-0.032889467440679554,0.0,0,False,0.0,1.4448160038299593,-0.009334103875326849,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2014-02-01,0.038528830089251474,0.03719549675591814,0.3333333333333333,4,True,0.0013333333333333333,1.4173366678212054,-0.028175839404183223,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2014-03-01,0.00973462939912556,0.009067962732458894,0.16666666666666666,2,True,0.0006666666666666666,1.4714592281663477,0.0,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2014-04-01,0.013549885443175832,0.013549885443175832,0.0,0,False,0.0,1.4847928162028514,0.0,1.1102230246251565e-16,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2014-05-01,0.01788817840469429,0.017221511738027624,0.16666666666666666,2,True,0.0006666666666666666,1.5039083143767376,0.0,1.1102230246251565e-16,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
2014-06-01,0.028820629638279617,0.027487296304946285,0.3333333333333333,4,True,0.0013333333333333333,1.5313731830700041,-0.00014228217945078114,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2014-07-01,-0.015190549427443373,-0.01585721609411004,0.16666666666666666,2,True,0.0006666666666666666,1.5723587062242659,0.0,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2014-08-01,0.034163163825061564,0.033496497158394894,0.16666666666666666,2,True,0.0006666666666666666,1.547441397770642,-0.02705823889451653,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2014-09-01,-0.045608638310695594,-0.045608638310695594,0.0,0,False,0.0,1.6069756706486633,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2014-10-01,0.018569578660393955,0.016569578660393956,0.49999999999999994,5,True,0.0019999999999999996,1.5306163311149372,-0.0508885368211941,1.1102230246251565e-16,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
2014-11-01,0.01682390430188918,0.016157237635222515,0.16666666666666666,2,True,0.0006666666666666666,1.5588156753694513,-0.03340256052392765,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2014-12-01,0.015437117224653202,0.015437117224653202,0.0,0,False,0.0,1.5839843470887407,-0.017795857291928785,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2015-01-01,0.0294230657024247,0.0294230657024247,0.0,0,False,0.0,1.5705379021785018,-0.026133789367966287,1.1102230246251565e-16,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2015-02-01,-0.040789628299798465,-0.0421229616331318,0.3333333333333333,4,True,0.0013333333333333333,1.6132310155821117,-0.003926522954937228,1.1102230246251565e-16,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
