date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vt.us,w_vwo.us,w_xlk.us
2012-07-01,0.00836852367475005,0.00636852367475005,0.5,2,True,0.002,1.6512995061020208,-0.00433790029706127,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2012-08-01,0.01612288998136842,0.014122889981368418,0.5,2,True,0.002,1.658464631806267,-0.006556391215268409,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2012-09-01,0.02289826486948339,0.020898264869483388,0.5,2,True,0.002,1.6867249160445992,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2012-10-01,-0.02024014313848237,-0.02224014313848237,0.5,2,True,0.002,1.718453499366369,-0.019370093922654763,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2012-11-01,0.003827465726058254,0.0018274657260582538,0.5,2,True,0.002,1.6803044110532432,-0.04113974722036151,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2012-12-01,0.04013067952948359,0.04013067952948359,0.0,0,False,0.0,1.687479791150152,-0.03704513988120728,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2013-01-01,-0.004115695650751638,-0.006115695650751638,0.5,2,True,0.002,1.677608325023496,-0.0426782599535267,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2013-02-01,-0.010775641887961828,-0.012775641887961828,0.5,2,True,0.002,1.664027667352785,-0.0504280181291239,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2013-03-01,0.025066278775263906,0.023066278775263904,0.5,2,True,0.002,1.642804507715496,-0.06253894522110104,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2013-04-01,0.014740364278829743,0.014740364278829743,0.0,0,False,0.0,1.683983503479152,-0.03904028508106072,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2013-05-01,0.012798597418376103,0.010798597418376103,0.5,2,True,0.002,1.7053884216924549,-0.026825638048223355,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2013-06-01,-0.01918142940763025,-0.02118142940763025,0.5,2,True,0.002,1.7170724849689836,-0.03435825296275319,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2013-07-01,0.05168493549858155,0.05168493549858155,0.0,0,False,0.0,1.680768307150145,-0.054774880682675886,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2013-08-01,-0.02994638144266758,-0.02994638144266758,0.0,0,False,0.0,1.767638708693261,-0.005920981359120447,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2013-09-01,0.04915401041442384,0.04715401041442384,0.5,2,True,0.002,1.7100500659725597,-0.038307498558088016,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2013-10-01,0.03129400562299656,0.03129400562299656,0.0,0,False,0.0,1.7905176729551118,-0.012075336348203791,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2013-11-01,0.025593769482827412,0.02359376948282741,0.5,2,True,0.002,1.8428570427944817,-0.011266884395194632,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2013-12-01,0.022699853665264547,0.022699853665264547,0.0,0,False,0.0,1.8954556838954475,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2014-01-01,-0.04355384154401214,-0.04355384154401214,0.0,0,False,0.0,1.904190716632123,-0.023070450347239646,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2014-02-01,0.02821392987706908,0.02621392987706908,0.5,2,True,0.002,1.862074131087146,-0.044678021789525624,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2014-03-01,0.024223974652041114,0.022223974652041116,0.5,2,True,0.002,1.9206379320248532,-0.01463234034790073,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2014-04-01,-0.0031642714438306907,-0.005164271443830691,0.5,2,True,0.002,1.9593026315932132,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2014-05-01,0.024383828118510475,0.022383828118510474,0.5,2,True,0.002,1.9491966604937876,-0.010172995892719694,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2014-06-01,0.032825800725707975,0.030825800725707973,0.5,2,True,0.002,1.9962009328466925,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2014-07-01,0.0035129589552025833,0.0035129589552025833,0.0,0,False,0.0,2.0576043712230367,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2014-08-01,0.036840578496149544,0.036840578496149544,0.0,0,False,0.0,2.0648326509251893,-0.02561294493093491,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2014-09-01,-0.05662683663752412,-0.05662683663752412,0.0,0,False,0.0,2.1386968648936038,-0.0035732053145610676,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2014-10-01,0.02282139066358162,0.020821390663581622,0.5,2,True,0.002,2.0135540484542727,-0.0690050162583481,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2014-11-01,0.02460660297836792,0.022606602978367918,0.5,2,True,0.002,2.0559313882397743,-0.049411258248770795,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2014-12-01,0.020419352569279313,0.01841935256927931,0.5,2,True,0.002,2.0981032182418153,-0.029912520572846213,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2015-01-01,0.029979819678717122,0.029979819678717122,0.0,0,False,0.0,2.0872506191818525,-0.03493037211407546,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2015-02-01,-0.0017102347653064481,-0.0017102347653064481,0.0,0,False,0.0,2.142995385966537,-0.009155996558460444,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2015-03-01,-0.032477451390276,-0.034477451390276005,0.5,2,True,0.002,2.1492249485891217,-0.00627567081950986,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2015-04-01,-0.010958929122657734,-0.012958929122657734,0.5,2,True,0.002,2.07111422308977,-0.04239126139535887,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2015-05-01,-0.016971094233930707,-0.01897109423393071,0.5,2,True,0.002,2.044320195055773,-0.05477985643358685,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2015-06-01,-0.023502426880324046,-0.025502426880324044,0.5,2,True,0.002,2.0056065926923914,-0.07267963400873823,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2015-07-01,0.01898777930926887,0.01698777930926887,0.5,2,True,0.002,1.95455303045615,-0.09628496527887243,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-08-01,-0.04580135452750137,-0.04780135452750137,0.5,2,True,0.002,1.9937021736846892,-0.07818380926990764,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2015-09-01,0.014755882102023877,0.012755882102023877,0.5,2,True,0.002,1.8947859715027386,-0.12391910408996243,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-10-01,0.04885871392827981,0.04685871392827981,0.5,2,True,0.002,1.9188997194869883,-0.11276977416272227,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2015-11-01,0.0036583599418097633,0.0016583599418097633,0.5,2,True,0.002,2.0069835259888444,-0.07204298956756783,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2015-12-01,-0.040987093957135345,-0.040987093957135345,0.0,0,False,0.0,2.0102971425359453,-0.07051089243525477,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2016-01-01,-0.011982913333498879,-0.01398291333349888,0.5,2,True,0.002,1.9545348698212284,-0.09629336210339601,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-02-01,0.010044876457329278,0.010044876457329278,0.0,0,False,0.0,1.9272516201731218,-0.10890815562337008,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-03-01,0.009449449920730046,0.005449449920730046,1.0,5,True,0.004,1.938824182101548,-0.10355741914193561,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2016-04-01,-0.017541101654291503,-0.021541101654291503,1.0,5,True,0.004,1.9493164240989556,-0.0987061837478379,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2016-05-01,0.010649742180650179,0.008649742180650179,0.5,2,True,0.002,1.9110331238388314,-0.11640700510429058,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2016-06-01,0.036810260223524,0.034810260223524,0.5,2,True,0.002,1.923667318911307,-0.11056540763382894,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2016-07-01,0.029654421239895062,0.029654421239895062,0.0,0,False,0.0,1.994478013503921,-0.0778250888370261,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2016-08-01,0.014062011773401363,0.012062011773401363,0.5,2,True,0.002,2.049515858460734,-0.052377568513408024,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2016-09-01,0.01634563098400722,0.01634563098400722,0.0,0,False,0.0,2.0783361745921822,-0.03905209072510407,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2016-10-01,-0.01282225145274355,-0.01282225145274355,0.0,0,False,0.0,2.108442707686802,-0.02513191246594082,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2016-11-01,-0.0223349593733821,-0.0223349593733821,0.0,0,False,0.0,2.081407725115138,-0.037631916217557904,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2016-12-01,0.040497438818540996,0.038497438818540994,0.5,2,True,0.002,2.030849728998977,-0.061008115534536334,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2017-01-01,0.020016899795823818,0.020016899795823818,0.0,0,False,0.0,2.0943151859066598,-0.031663970505361405,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2017-02-01,0.04449915076891944,0.04249915076891944,0.5,2,True,0.002,2.1319644093575785,-0.014256323463812448,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2017-03-01,-0.005679740747655348,-0.007679740747655348,0.5,2,True,0.002,2.222381345013466,-3.780115712004317e-06,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2017-04-01,0.01877097807823682,0.01677097807823682,0.5,2,True,0.002,2.2127644281265164,-0.004592388801965885,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2017-05-01,0.03476010779258523,0.03276010779258523,0.5,2,True,0.002,2.245291997177109,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2017-06-01,-0.015976025113973523,-0.015976025113973523,0.0,0,False,0.0,2.3233385890248144,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2017-07-01,0.04327402257220721,0.04327402257220721,0.0,0,False,0.0,2.2942646538427836,-0.021116438316461927,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2017-08-01,0.025994310189265436,0.023994310189265435,0.5,2,True,0.002,2.3887596208312734,-0.001538261788762152,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2017-09-01,0.0009293749924815693,0.0009293749924815693,0.0,0,False,0.0,2.4508537793827525,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2017-10-01,0.03818401299568541,0.03618401299568541,0.5,2,True,0.002,2.449479422223865,-0.010038360880133879,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2017-11-01,-0.0014800696994489038,-0.003480069699448904,0.5,2,True,0.002,2.5328485068509705,-0.0006803422807111215,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2017-12-01,0.022181121659416814,0.020181121659416816,0.5,2,True,0.002,2.5240415150936406,-0.023576226910332232,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-01-01,0.056624482908162445,0.05462448290816244,0.5,2,True,0.002,2.468643759324168,-0.045006811702881344,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2018-02-01,-0.035863618251956456,-0.035863618251956456,0.0,0,False,0.0,2.603212576809001,-0.02156067935804007,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2018-03-01,-0.02951353790076553,-0.02951353790076553,0.0,0,False,0.0,2.5098519547256317,-0.05665105363624667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2018-04-01,0.004856518081478724,0.0028565180814787237,0.5,2,True,0.002,2.4833821987756837,-0.0665999338237312,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2018-05-01,0.04857640261925494,0.046576402619254935,0.5,2,True,0.002,2.4854709999411084,-0.06581484035443053,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-06-01,-0.005241322528206638,-0.005241322528206638,0.0,0,False,0.0,2.6062062399327304,-0.020435485918554153,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-07-01,0.02822099450845459,0.02822099450845459,0.0,0,False,0.0,2.579858684543723,-0.030338435998411795,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-08-01,0.04011506362610256,0.04011506362610256,0.0,0,False,0.0,2.6526648623128195,-0.021190328875593134,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-09-01,0.010009882311390083,0.010009882311390083,0.0,0,False,0.0,2.766181865384343,-0.0032327941994095832,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
