date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_ief.us,w_ivv.us,w_lqd.us,w_shy.us,w_tlt.us,w_xlk.us
2010-02-01,0.01938419952365967,0.01809531063477078,0.3222222222222222,7,True,0.001288888888888889,1.0787361353847027,-0.0751336484174554,0.0,0.0,0.05555555555555556,0.05555555555555556,0.0,0.1,0.05555555555555556,0.3333333333333333,0.0,0.4
2010-03-01,0.029535792977187753,0.028646904088298862,0.2222222222222222,5,True,0.0008888888888888889,1.0986691082469444,-0.05804389376608188,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.1,0.11111111111111112,0.16666666666666666,0.0,0.4
2010-04-01,0.020079226464297807,0.020079226464297807,0.0,0,False,0.0,1.1311191715785578,-0.030222473218758927,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.1,0.11111111111111112,0.16666666666666666,0.0,0.4
2010-05-01,-0.06989408929688964,-0.06989408929688964,0.0,0,False,0.0,1.1471830420641373,-0.01644993626467406,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.1,0.11111111111111112,0.16666666666666666,0.0,0.4
2010-06-01,-0.014133422563727523,-0.01568897811928308,0.3888888888888889,6,True,0.0015555555555555555,1.0653419476163233,-0.0866173033794122,0.0,0.0,0.11111111111111112,0.0,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2010-07-01,0.0482577670266013,0.0482577670266013,0.0,0,False,0.0,1.050285019695797,-0.09952652699314823,0.0,0.0,0.11111111111111112,0.0,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2010-08-01,-0.006838706152080973,-0.007283150596525417,0.11111111111111112,2,True,0.00044444444444444447,1.092486463482262,-0.06334465260698563,0.0,0.0,0.11111111111111112,0.11111111111111112,0.16666666666666666,0.1,0.0,0.0,0.11111111111111112,0.4
2010-09-01,0.048552300453869685,0.048552300453869685,0.0,0,False,0.0,1.0845330405746771,-0.07016360766545116,0.0,0.0,0.11111111111111112,0.11111111111111112,0.16666666666666666,0.1,0.0,0.0,0.11111111111111112,0.4
2010-10-01,0.02467387667021925,0.024007210003552583,0.16666666666666663,4,True,0.0006666666666666665,1.1364314882030653,-0.025667899830701058,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1,0.0,0.0,0.16666666666666666,0.4
2010-11-01,0.010069778949666245,0.009403112282999579,0.16666666666666666,2,True,0.0006666666666666666,1.1636953441480837,-0.003609339067467743,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.1,0.0,0.0,0.0,0.4
2010-12-01,0.02903786538118052,0.028371198714513855,0.16666666666666663,4,True,0.0006666666666666665,1.1746298900290586,-0.02328212420228748,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.16666666666666666,0.1,0.0,0.0,0.0,0.4
2011-01-01,0.018187046487257497,0.01752037982059083,0.16666666666666666,2,True,0.0006666666666666666,1.1919383876430818,-0.008889915076398247,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.1,0.0,0.16666666666666666,0.0,0.4
2011-02-01,0.009648582639984554,0.009648582639984554,0.0,0,False,0.0,1.2128071490247536,0.0,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.1,0.0,0.16666666666666666,0.0,0.4
2011-03-01,0.004473338311939331,0.004473338311939331,0.0,0,False,0.0,1.2245090190284829,-0.006668197208953175,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.1,0.0,0.16666666666666666,0.0,0.4
2011-04-01,0.027213466104750964,0.027213466104750964,0.0,0,False,0.0,1.2299866621366178,-0.005036576080178157,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.1,0.0,0.16666666666666666,0.0,0.4
2011-05-01,-0.02401447497602186,-0.024681141642688528,0.16666666666666663,4,True,0.0006666666666666665,1.268915391759412,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.1,0.0,0.0,0.0,0.4
2011-06-01,-0.002228961810231628,-0.002228961810231628,0.0,0,False,0.0,1.237617426134092,-0.02466513199270437,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.1,0.0,0.0,0.0,0.4
2011-07-01,0.012698458940688426,0.01203179227402176,0.16666666666666663,4,True,0.0006666666666666665,1.2340355849394586,-0.027487890088235822,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.16666666666666666,0.1,0.0,0.0,0.0,0.4
2011-08-01,-0.019395854524657433,-0.020506965635768544,0.27777777777777773,5,True,0.001111111111111111,1.2483173729959984,-0.01871145022313725,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.1,0.0,0.0,0.16666666666666666,0.4
2011-09-01,-0.04224879584990689,-0.042915462516573556,0.16666666666666666,2,True,0.0006666666666666666,1.2232891207015464,-0.038385883927867015,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.16666666666666666,0.4
2011-10-01,0.04863674860782373,0.047081193052268176,0.38888888888888895,5,True,0.0015555555555555557,1.1773189519329714,-0.07452252771713608,0.0,0.0,0.05555555555555556,0.0,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2011-11-01,0.0032289061485075293,0.00234001725961864,0.22222222222222227,5,True,0.0008888888888888891,1.2315637628814675,-0.03188127876870828,0.0,0.0,0.0,0.11111111111111112,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2011-12-01,0.005247046173853397,0.004802601729408953,0.11111111111111112,2,True,0.00044444444444444447,1.2349912376358532,-0.02918697858200514,0.0,0.0,0.11111111111111112,0.0,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2012-01-01,0.03357975132708329,0.0326908624381944,0.22222222222222227,5,True,0.0008888888888888891,1.2250665281283146,-0.0369886835092027,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2012-02-01,0.0302359018947879,0.029569235228121233,0.16666666666666669,4,True,0.0006666666666666668,1.2642350572445238,-0.006198733801868972,0.0,0.0,0.0,0.11111111111111112,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2012-03-01,0.01658842472708136,0.015921758060414695,0.16666666666666663,4,True,0.0006666666666666665,1.3015920375110492,-0.0025981430568393638,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.4
2012-04-01,0.001538014849770378,0.001538014849770378,0.0,0,False,0.0,1.3140841426374996,-0.006808746211261152,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.4
2012-05-01,-0.026052214133866197,-0.02738554746719953,0.33333333333333337,4,True,0.0013333333333333335,1.3143504165979736,-0.006607495043186362,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2012-06-01,0.03322579053317032,0.03322579053317032,0.0,0,False,0.0,1.2801086780978266,-0.03248756930129926,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2012-07-01,0.013366581994002685,0.012699915327336019,0.16666666666666669,4,True,0.0006666666666666668,1.3160775778461349,-0.005302098082749951,0.0,0.0,0.0,0.11111111111111112,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2012-08-01,0.02094278501209903,0.020276118345432362,0.16666666666666669,4,True,0.0006666666666666668,1.3318914040604095,-0.002987362927243664,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2012-09-01,0.0089384311002551,0.007605097766921766,0.33333333333333337,4,True,0.0013333333333333335,1.3615390896003152,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.4
2012-10-01,-0.01707848233424015,-0.01707848233424015,0.0,0,False,0.0,1.371877500792421,-0.0070579111006769946,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.4
2012-11-01,0.0013355510331301296,0.0006688843664634631,0.16666666666666663,4,True,0.0006666666666666665,1.3475489498536428,-0.02466651112151752,0.0,0.0,0.0,0.11111111111111112,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2012-12-01,0.01317671438754864,0.012510047720881974,0.16666666666666663,4,True,0.0006666666666666665,1.350005001464522,-0.022888861866724564,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.4
2013-01-01,0.0018140383059034122,0.0007029271947923013,0.27777777777777773,5,True,0.001111111111111111,1.3230832242218993,-0.042374395900726336,0.0,0.11111111111111112,0.0,0.11111111111111112,0.16666666666666666,0.1,0.11111111111111112,0.0,0.0,0.4
2013-02-01,0.001039094609457538,-0.0014942387238757956,0.6333333333333334,7,True,0.0025333333333333336,1.320656428439343,-0.04413087027418294,0.0,0.05555555555555556,0.0,0.05555555555555556,0.0,0.4,0.05555555555555556,0.3333333333333333,0.0,0.1
2013-03-01,0.01613903636004277,0.014139036360042769,0.5,5,True,0.002,1.3193846579842499,-0.0450513565505094,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.1
2013-04-01,0.01863609801016006,0.017969431343493394,0.16666666666666669,4,True,0.0006666666666666668,1.3397844694490388,-0.030286312734789878,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.4,0.05555555555555556,0.0,0.05555555555555556,0.1
2013-05-01,0.0013479522408586762,0.0013479522408586762,0.0,0,False,0.0,1.364752824134182,-0.012214633417121368,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.4,0.05555555555555556,0.0,0.05555555555555556,0.1
2013-06-01,-0.007897901649021977,-0.009897901649021977,0.5,5,True,0.002,1.362119987647616,-0.020044675710970017,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2013-07-01,0.028344614687802472,0.028344614687802472,0.0,0,False,0.0,1.3486593737551065,-0.029728697949674587,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2013-08-01,-0.01656189500199058,-0.01656189500199058,0.0,0,False,0.0,1.3868866040492878,-0.00222673175042587,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2013-09-01,0.01927329058966971,0.01927329058966971,0.0,0,False,0.0,1.3643640957999343,-0.018430188182640972,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2013-10-01,0.021357187789799004,0.021357187789799004,0.0,0,False,0.0,1.3906598814883981,-0.007204874620425961,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2013-11-01,0.013537407489933175,0.013537407489933175,0.0,0,False,0.0,1.4203604657290851,-0.0028642716335423035,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2013-12-01,0.010649939124277764,0.010649939124277764,0.0,0,False,0.0,1.4417788778218457,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2014-01-01,-0.021464153834952607,-0.021464153834952607,0.0,0,False,0.0,1.4367354207046177,-0.016188449248316084,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1
2014-02-01,0.033137971479145,0.03247130481247833,0.16666666666666669,4,True,0.0006666666666666668,1.4212133619335143,-0.026817254309006167,0.0,0.0,0.0,0.05555555555555556,0.0,0.4,0.05555555555555556,0.3333333333333333,0.05555555555555556,0.1
2014-03-01,0.010635674844831935,0.009969008178165269,0.16666666666666669,4,True,0.0006666666666666668,1.4718998949975772,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.4,0.11111111111111112,0.16666666666666666,0.11111111111111112,0.1
2014-04-01,0.003991091440714035,0.003324424774047368,0.16666666666666669,4,True,0.0006666666666666668,1.4855717987620205,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.4,0.05555555555555556,0.3333333333333333,0.05555555555555556,0.1
2014-05-01,0.015116680004369522,0.014227791115480634,0.22222222222222224,5,True,0.0008888888888888889,1.4901750731178232,-0.0001672067771827379,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.4,0.11111111111111112,0.16666666666666666,0.0,0.1
2014-06-01,0.014904220532866505,0.013793109421755394,0.2777777777777778,4,True,0.0011111111111111111,1.5139310651485562,0.0,0.0,0.0,0.0,0.11111111111111112,0.16666666666666666,0.4,0.11111111111111112,0.0,0.11111111111111112,0.1
2014-07-01,-0.007487168316612527,-0.008153834983279193,0.16666666666666663,4,True,0.0006666666666666665,1.533764619043793,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.16666666666666666,0.0,0.16666666666666666,0.1
2014-08-01,0.02652452210226321,0.025191188768929878,0.33333333333333337,4,True,0.0013333333333333335,1.5202513570960368,-0.019602634486669546,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.4,0.05555555555555556,0.0,0.05555555555555556,0.1
2014-09-01,-0.009696310934241316,-0.010896310934241316,0.30000000000000004,2,True,0.0012000000000000001,1.5657340042817662,0.0,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2014-10-01,0.022670910798702017,0.022670910798702017,0.0,0,False,0.0,1.548691497943292,-0.010884675361120477,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2014-11-01,0.01945093261847017,0.01945093261847017,0.0,0,False,0.0,1.581144140182608,0.0,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2014-12-01,0.0020415434383900836,0.0020415434383900836,0.0,0,False,0.0,1.6118988683133888,-0.007056111359620032,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2015-01-01,0.008864212687711289,0.008864212687711289,0.0,0,False,0.0,1.5790316814907923,-0.028580332506245365,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2015-02-01,0.014007346838899079,0.01311845795001019,0.22222222222222227,5,True,0.0008888888888888891,1.5853953787360842,-0.024665388471546867,0.0,0.0,0.11111111111111112,0.0,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2015-03-01,-0.010345644740082954,-0.011234533628971843,0.22222222222222227,5,True,0.0008888888888888891,1.606866596683171,-0.011456303661321221,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2015-04-01,0.024311499429904126,0.024311499429904126,0.0,0,False,0.0,1.5888289768174215,-0.022553040286530823,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2015-05-01,0.0003314921788566752,0.0003314921788566752,0.0,0,False,0.0,1.6274557915815338,-0.0014232274595876726,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2015-06-01,-0.028638676334434926,-0.028638676334434926,0.0,0,False,0.0,1.6279952804478783,-0.001576843738276379,0.0,0.0,0.0,0.05555555555555556,0.3333333333333333,0.1,0.05555555555555556,0.0,0.05555555555555556,0.4
2015-07-01,0.0200826481214188,0.019415981454752134,0.16666666666666669,4,True,0.0006666666666666668,1.580317402770119,-0.030816914447690746,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4
2015-08-01,-0.04072503937013936,-0.04072503937013936,0.0,0,False,0.0,1.6090615741201908,-0.013188579385459365,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4
2015-09-01,0.0064081460040422596,0.0064081460040422596,0.0,0,False,0.0,1.5435324781651678,-0.05337651334088955,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4
2015-10-01,0.05990079408403806,0.05990079408403806,0.0,0,False,0.0,1.553423659647231,-0.047310411827522714,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4
2015-11-01,0.0019893215949685784,0.0006559882616352449,0.33333333333333337,4,True,0.0013333333333333335,1.639704622230285,-0.009496233521297803,0.0,0.0,0.0,0.11111111111111112,0.16666666666666666,0.1,0.11111111111111112,0.0,0.11111111111111112,0.4
2015-12-01,-0.01936059823856412,-0.020693931571897452,0.33333333333333337,4,True,0.0013333333333333335,1.638588198815245,-0.010170636448867731,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4
2016-01-01,-0.0003439061371411922,-0.0003439061371411922,0.0,0,False,0.0,1.6055820092217095,-0.03010883425978761,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4
2016-02-01,0.015642293034293722,0.015642293034293722,0.0,0,False,0.0,1.6050298397150555,-0.030442385784044235,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4
