date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_ief.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vwo.us,w_xle.us
2007-05-01,0.005729530003157264,0.0017295300031572652,0.9999999999999999,5,True,0.003999999999999999,,,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
2007-06-01,0.018162621187457352,0.014695954520790686,0.8666666666666666,7,True,0.0034666666666666665,1.023505967207004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0
2007-07-01,-0.003299798244335778,-0.004366464911002444,0.26666666666666666,5,True,0.0010666666666666665,1.0084507157650875,-0.021177623024826175,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665
2007-08-01,0.016295946264026626,0.015495946264026625,0.2,4,True,0.0008,1.0132050804148665,-0.016562941876057558,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333
2007-09-01,0.07216000924010735,0.06976000924010735,0.6,5,True,0.0024,1.0327626913995271,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998
2007-10-01,-0.004037102645449587,-0.006437102645449586,0.6,4,True,0.0024,1.0861722665687783,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998
2007-11-01,0.0501264660682806,0.0485264660682806,0.4,5,True,0.0016,1.1168821708058838,-0.016467274897748907,0.0,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666
2007-12-01,0.016861638401936975,0.014728305068603642,0.5333333333333333,5,True,0.002133333333333333,1.1166659571763553,-0.01954445588786191,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0
2008-01-01,0.01341318202422436,0.012879848690891026,0.13333333333333333,2,True,0.0005333333333333333,1.121601497612784,-0.025455737599069495,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333
2008-02-01,0.015957701045625328,0.014357701045625327,0.39999999999999997,4,True,0.0015999999999999999,1.1410918272074895,-0.00852085571878447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,-0.002141583784389312,-0.002941583784389312,0.19999999999999996,4,True,0.0007999999999999998,1.158000450500896,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665
2008-04-01,-0.017612341698967193,-0.018412341698967192,0.19999999999999996,4,True,0.0007999999999999998,1.148020448907674,-0.022690604368373446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,-0.004475355569210261,-0.006075355569210261,0.4,4,True,0.0016,1.1388317742894036,-0.0305129197690982,0.0,0.13333333333333333,0.13333333333333333,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
2008-06-01,0.014208857010663654,0.011008857010663654,0.8,5,True,0.0032,1.131876026470703,-0.03643434538771706,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.06666666666666665
2008-07-01,-0.008546549316807095,-0.012546549316807095,1.0,5,True,0.004,1.1470919688094692,-0.02348101914234013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,0.02689488112114713,0.02689488112114713,0.0,0,False,0.0,1.1317305255133847,-0.03655821030039863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,-0.027483664387526474,-0.027483664387526474,0.0,0,False,0.0,1.149479702260857,-0.021448342513169072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,0.005033892071515167,0.0010338920715151668,1.0,2,True,0.004,1.1492722241367626,-0.028063476997338133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
