date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_vt.us,w_xlk.us
2017-11-01,0.012419549101875395,0.012419549101875395,0.0,0,False,0.0,2.629759912019159,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-12-01,0.022903968690489586,0.022903968690489586,0.0,0,False,0.0,2.6624203443726246,-0.013659358204838878,0.0,0.0,0.0,0.2,0.0,0.8
2018-01-01,0.056145120330860235,0.056145120330860235,0.0,0,False,0.0,2.571315736320925,-0.05996967006887288,0.0,0.0,0.0,0.2,0.0,0.8
2018-02-01,-0.02703380372137034,-0.02703380372137034,0.0,0,False,0.0,2.715682567745297,-0.011278030677545625,0.0,0.0,0.0,0.2,0.0,0.8
2018-03-01,-0.04244321372341049,-0.04244321372341049,0.0,0,False,0.0,2.642267338239324,-0.038006946331215485,0.0,0.0,0.0,0.2,0.0,0.8
2018-04-01,0.0361237468601205,0.0361237468601205,0.0,0,False,0.0,2.5915429015892006,-0.06772717385651861,0.0,0.0,0.0,0.2,0.0,0.8
2018-05-01,0.06461713423516145,0.06461713423516145,0.0,0,False,0.0,2.685159141343352,-0.03404998628034195,0.0,0.0,0.0,0.2,0.0,0.8
2018-06-01,-0.00872411208187529,-0.00872411208187529,0.0,0,False,0.0,2.858666430022306,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2018-07-01,0.023429846054419733,0.023429846054419733,0.0,0,False,0.0,2.812054934074989,-0.03309850551437543,0.0,0.0,0.0,0.2,0.0,0.8
2018-08-01,0.048316583726525905,0.048316583726525905,0.0,0,False,0.0,2.877940948276938,-0.031237129550109044,0.0,0.0,0.0,0.2,0.0,0.8
2018-09-01,0.008916638914182328,0.008916638914182328,0.0,0,False,0.0,3.0273884102413358,-0.002488021062719059,0.0,0.0,0.0,0.2,0.0,0.8
2018-10-01,-0.07155959102807341,-0.07155959102807341,0.0,0,False,0.0,3.054382539548439,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2018-11-01,-0.0032939376871638174,-0.0032939376871638174,0.0,0,False,0.0,2.8358121741750653,-0.07396694375063251,0.0,0.0,0.0,0.2,0.0,0.8
2018-12-01,-0.10218755569039462,-0.10218755569039462,0.0,0,False,0.0,2.7710512137104484,-0.09511460320806442,0.0,0.0,0.0,0.2,0.0,0.8
2019-01-01,0.07586120974030557,0.07586120974030557,0.0,0,False,0.0,2.4863736523638673,-0.18807591939822366,0.0,0.0,0.0,0.2,0.0,0.8
2019-02-01,0.06384662922896252,0.06384662922896252,0.0,0,False,0.0,2.6749929654986127,-0.1264823764264874,0.0,0.0,0.0,0.2,0.0,0.8
2019-03-01,0.04857428556589021,0.04857428556589021,0.0,0,False,0.0,2.845782249556885,-0.07071122058922497,0.0,0.0,0.0,0.2,0.0,0.8
2019-04-01,0.04145920430590962,0.04145920430590962,0.0,0,False,0.0,2.9840140892052047,-0.025571682044947863,0.0,0.0,0.0,0.2,0.0,0.8
2019-05-01,-0.09215140503281136,-0.09215140503281136,0.0,0,False,0.0,3.107728938981275,-0.004154791436788985,0.0,0.0,0.0,0.2,0.0,0.8
2019-06-01,0.11764602108400016,0.11764602108400016,0.0,0,False,0.0,2.8632279061602284,-0.08313025649881323,0.0,0.0,0.0,0.2,0.0,0.8
2019-07-01,0.010363612256360134,0.010363612256360134,0.0,0,False,0.0,3.2000752767766514,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-08-01,-0.02070666793954077,-0.02070666793954077,0.0,0,False,0.0,3.233239616136329,-0.02751147070354809,0.0,0.0,0.0,0.2,0.0,0.8
2019-09-01,0.017624618635801028,0.017624618635801028,0.0,0,False,0.0,3.2015398320266764,-0.037046079977156254,0.0,0.0,0.0,0.2,0.0,0.8
2019-10-01,0.053132970671096215,0.05233297067109621,0.2,2,True,0.0008,3.2553593780129835,-0.022175285016110435,0.0,0.0,0.2,0.0,0.0,0.8
2019-11-01,0.014425656454188007,0.014425656454188007,0.0,0,False,0.0,3.428326292368825,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-12-01,0.07181441659129653,0.07101441659129654,0.2,2,True,0.0008,3.5186704056668208,-0.001421507712438208,0.0,0.0,0.0,0.2,0.0,0.8
2020-01-01,0.026938478916333854,0.026938478916333854,0.0,0,False,0.0,3.489993119296068,-0.06083294252505911,0.0,0.0,0.0,0.2,0.0,0.8
2020-02-01,-0.03506634269762978,-0.03506634269762978,0.0,0,False,0.0,3.5413555313498137,-0.047011171609057545,0.0,0.0,0.0,0.2,0.0,0.8
2020-03-01,-0.14127372812702482,-0.14207372812702482,0.2,2,True,0.0008,3.2357639455828235,-0.13813952461305867,0.0,0.0,0.2,0.0,0.0,0.8
2020-04-01,0.14300752008569742,0.14300752008569742,0.0,0,False,0.0,2.7764126012436057,-0.2604898488826247,0.0,0.0,0.2,0.0,0.0,0.8
2020-05-01,0.08653782319453476,0.08653782319453476,0.0,0,False,0.0,3.1734604820821346,-0.15473433609312937,0.0,0.0,0.2,0.0,0.0,0.8
2020-06-01,0.06065173508745203,0.06065173508745203,0.0,0,False,0.0,3.4480848441954026,-0.08158688551754523,0.0,0.0,0.2,0.0,0.0,0.8
2020-07-01,0.08775267940494219,0.08775267940494219,0.0,0,False,0.0,3.6572171727246,-0.025883536597113732,0.0,0.0,0.2,0.0,0.0,0.8
2020-08-01,0.08957406268985608,0.08957406268985608,0.0,0,False,0.0,3.9023691914824585,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-09-01,-0.056048276356808764,-0.056048276356808764,0.0,0,False,0.0,4.251920254079272,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-10-01,-0.046822773954959686,-0.046822773954959686,0.0,0,False,0.0,4.013607452631524,-0.06048522607522078,0.0,0.0,0.2,0.0,0.0,0.8
2020-11-01,0.12185401376268282,0.12105401376268282,0.2,2,True,0.0008,3.8099781525396,-0.10815125672176307,0.0,0.0,0.0,0.2,0.0,0.8
2020-12-01,0.022606146301319054,0.022606146301319054,0.0,0,False,0.0,4.270819891348465,-0.000276326957957429,0.0,0.0,0.0,0.2,0.0,0.8
2021-01-01,0.030549367758276436,0.030549367758276436,0.0,0,False,0.0,4.257443117887486,-0.04256164152973141,0.0,0.0,0.0,0.2,0.0,0.8
2021-02-01,0.023738026214559005,0.023738026214559005,0.0,0,False,0.0,4.387505313405774,-0.015250171173377569,0.0,0.0,0.0,0.2,0.0,0.8
2021-03-01,0.011499189573783975,0.011499189573783975,0.0,0,False,0.0,4.491656029551917,-0.02294828972760754,0.0,0.0,0.0,0.2,0.0,0.8
2021-04-01,0.03147101395857037,0.03147101395857037,0.0,0,False,0.0,4.543306433735965,-0.011712986887795318,0.0,0.0,0.0,0.2,0.0,0.8
2021-05-01,-0.008471035710608631,-0.008471035710608631,0.0,0,False,0.0,4.694285173022526,-0.021072547859279145,0.0,0.0,0.0,0.2,0.0,0.8
2021-06-01,0.0665718645461546,0.0665718645461546,0.0,0,False,0.0,4.654519715686071,-0.029365077264458472,0.0,0.0,0.0,0.2,0.0,0.8
2021-07-01,0.030079988879682995,0.030079988879682995,0.0,0,False,0.0,4.96437977172613,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2021-08-01,0.03817192913584875,0.03817192913584875,0.0,0,False,0.0,5.130304107897568,-0.006558887656185064,0.0,0.0,0.0,0.2,0.0,0.8
2021-09-01,-0.04271717508790352,-0.04271717508790352,0.0,0,False,0.0,5.3261377127495875,-0.00416398799933837,0.0,0.0,0.0,0.2,0.0,0.8
2021-10-01,0.06164784792013509,0.06084784792013509,0.2,2,True,0.0008,5.094541259407351,-0.04746592665138405,0.0,0.2,0.0,0.0,0.0,0.8
2021-11-01,0.004932757178388016,0.004932757178388016,0.0,0,False,0.0,5.4086087641901495,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2021-12-01,0.061473020525387057,0.061473020525387057,0.0,0,False,0.0,5.435288117896803,-0.03701011075238492,0.0,0.2,0.0,0.0,0.0,0.8
2022-01-01,-0.04400531695607035,-0.04400531695607035,0.0,0,False,0.0,5.443352239675516,-0.06187669136346918,0.0,0.2,0.0,0.0,0.0,0.8
2022-02-01,-0.03556130774591408,-0.03556130774591408,0.0,0,False,0.0,5.203815799065061,-0.10315910490389679,0.0,0.2,0.0,0.0,0.0,0.8
2022-03-01,0.05242570008739533,0.05242570008739533,0.0,0,False,0.0,5.018761303981459,-0.13505193997353027,0.0,0.2,0.0,0.0,0.0,0.8
2022-04-01,-0.06206199394564497,-0.06206199394564497,0.0,0,False,0.0,5.281873378914214,-0.08970643238740861,0.0,0.2,0.0,0.0,0.0,0.8
2022-05-01,-0.012636567469499572,-0.012636567469499572,0.0,0,False,0.0,4.879835163202644,-0.15899487901274545,0.0,0.2,0.0,0.0,0.0,0.8
2022-06-01,-0.08520832451216231,-0.08520832451216231,0.0,0,False,0.0,4.818170796922799,-0.16962229696629527,0.0,0.2,0.0,0.0,0.0,0.8
2022-07-01,0.0,-0.004,1.0,3,True,0.004,4.389992045959166,-0.24341588019503857,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0,False,0.0,4.389992045959166,-0.24341588019503857,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0,False,0.0,4.389992045959166,-0.24341588019503857,1.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0,False,0.0,4.389992045959166,-0.24341588019503857,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0,False,0.0,4.389992045959166,-0.24341588019503857,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0,False,0.0,4.389992045959166,-0.24341588019503857,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.08754638218923949,0.08354638218923949,1.0,2,True,0.004,4.389992045959166,-0.24341588019503857,0.0,0.0,0.0,0.0,1.0,0.0
2023-02-01,-0.04030280413690157,-0.04030280413690157,0.0,0,False,0.0,4.755222687552737,-0.18047095897354704,0.0,0.0,0.0,0.0,1.0,0.0
2023-03-01,0.0806544202066588,0.0766544202066588,1.0,2,True,0.004,4.545319583433153,-0.21664627628894484,0.0,0.0,1.0,0.0,0.0,0.0
2023-04-01,-0.0025623691401569283,-0.003362369140156928,0.19999999999999998,2,True,0.0007999999999999999,4.875390150197961,-0.1597609456061384,0.0,0.0,0.8,0.0,0.0,0.2
