date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_ief.us,w_ijr.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vea.us,w_vnq.us,w_vwo.us,w_xle.us
2015-09-01,0.012341228653527825,0.012341228653527825,0.0,0,False,0.0,1.246952387598428,-0.05351300478722998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,-0.010631374731913334,-0.010631374731913334,0.0,0,False,0.0,1.2623413121338432,-0.04183219236171842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0024418092348170717,0.0024418092348170717,0.0,0,False,0.0,1.252717098879405,-0.0491373571579653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,-0.005375195895454987,-0.005375195895454987,0.0,0,False,0.0,1.2557759950600622,-0.04681553197563093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.02694861403423232,0.02694861403423232,0.0,0,False,0.0,1.2437606612271892,-0.05593565342457962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.009314803386136106,0.009314803386136106,0.0,0,False,0.0,1.277278287237562,-0.030494427725239137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.00667594687663553,0.00667594687663553,0.0,0,False,0.0,1.289175883352561,-0.021463673937736072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0003722350131580475,-0.000961098320175286,0.33333333333333337,4,True,0.0013333333333333335,1.2960519765937095,-0.016244442718209018,0.0,0.0,0.0,0.11111111111111112,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.0
2016-05-01,-0.00046400701765340397,-0.0011306736843200709,0.16666666666666674,4,True,0.000666666666666667,1.2986908206645604,-0.014241453975178509,0.0,0.0,0.0,0.055555555555555546,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.0,0.055555555555555546,0.0,0.0
2016-06-01,0.05977732346907097,0.05844399013573764,0.33333333333333337,4,True,0.0013333333333333335,1.2954931964281844,-0.01666857932928767,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2016-07-01,0.005993410501615614,0.005993410501615614,0.0,0,False,0.0,1.3729343122830526,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2016-08-01,-0.020498017259763572,-0.021831350593096904,0.3333333333333334,4,True,0.0013333333333333337,1.3793213207133739,-0.006686670013020701,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0
2016-09-01,-0.017875908761345777,-0.018542575428012444,0.1666666666666666,4,True,0.0006666666666666664,1.3501472698289811,-0.027696258712917032,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2016-10-01,-0.02717918244886275,-0.02851251578219608,0.3333333333333333,2,True,0.0013333333333333333,1.337109423094126,-0.03708541754166683,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2016-11-01,-0.02629969146350782,-0.029633024796841153,0.8333333333333334,6,True,0.0033333333333333335,1.2947034132037387,-0.06762395433010426,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
2016-12-01,0.00033883926218369886,-0.0036611607378163012,1.0,5,True,0.004,1.2556105004481308,-0.0957765760325513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,-0.009480020167610528,-0.012146686834277196,0.6666666666666667,4,True,0.002666666666666667,1.2571358179711831,-0.0946781240581216,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224
2017-02-01,0.016726400665315843,0.015837511776426953,0.22222222222222224,2,True,0.0008888888888888889,1.240793654398028,-0.10644687487366555,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,-0.018765577188102404,-0.01943224385476907,0.16666666666666666,4,True,0.0006666666666666666,1.260706634427001,-0.0921066133221995,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,0.018905882348168576,0.01735032679261302,0.3888888888888889,5,True,0.0015555555555555555,1.2447017712783153,-0.1036324584399888,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.011066483722990461,0.009733150389657127,0.33333333333333337,5,True,0.0013333333333333335,1.2645727999503138,-0.08932240800863522,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,-0.012473301940135604,-0.015139968606802272,0.6666666666666667,6,True,0.002666666666666667,1.2751576617928144,-0.08169975750194358,0.0,0.0,0.22222222222222224,0.0,0.0,0.3333333333333333,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0
2017-07-01,0.019890443460142314,0.01655711012680898,0.8333333333333334,7,True,0.0033333333333333335,1.2644822972275316,-0.08938758322168361,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
2017-08-01,0.006906907148692219,0.006240240482025552,0.1666666666666667,4,True,0.0006666666666666669,1.284477743075443,-0.07498793420480987,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.22222222222222224,0.0
2017-09-01,0.01820047349606635,0.016867140162733017,0.33333333333333337,5,True,0.0013333333333333335,1.2916250455659855,-0.06984082980593564,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
2017-10-01,0.012768386852707673,0.01143505351937434,0.33333333333333337,5,True,0.0013333333333333335,1.3094531541106937,-0.057001981018508285,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.22222222222222224,0.0
2017-11-01,0.021669496644028553,0.020113941088472996,0.3888888888888889,5,True,0.0015555555555555555,1.3223443433814979,-0.04771843703946488,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0,0.0
2017-12-01,0.033796074387809995,0.032018296610032214,0.4444444444444444,5,True,0.0017777777777777779,1.3485971039065336,-0.02881260517355344,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2018-01-01,0.05411847709658116,0.052785143763247826,0.3333333333333333,2,True,0.0013333333333333333,1.354686270991696,-0.024427513213196028,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2018-02-01,-0.03662058464936054,-0.03728725131602721,0.1666666666666666,4,True,0.0006666666666666664,1.4251450985967513,-0.022376676883833158,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
2018-03-01,-0.006775391076333009,-0.009219835520777453,0.6111111111111112,5,True,0.002444444444444445,1.3695993385491603,-0.06048004655209194,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.0,0.0,0.0,0.0,0.11111111111111112,0.0
2018-04-01,0.019779625013394253,0.01866851390228314,0.27777777777777773,5,True,0.001111111111111111,1.3701879253968658,-0.060076286801198475,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,0.022985311380298912,0.022318644713632246,0.16666666666666666,2,True,0.0006666666666666666,1.39480669315962,-0.04318826496051231,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2018-06-01,0.000900221825698439,-0.001099778174301561,0.5,5,True,0.002,1.4240130257985848,-0.0231532579997088,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
2018-07-01,0.0032130345623930918,0.0005463678957264247,0.6666666666666667,4,True,0.002666666666666667,1.4244206695513637,-0.022873621883616635,0.0,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.0,0.055555555555555546,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.055555555555555546
2018-08-01,0.013157720144683428,0.01226883125579454,0.22222222222222227,5,True,0.0008888888888888891,1.423919890065228,-0.02321714739962666,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.0,0.0,0.0,0.11111111111111112,0.0,0.0
2018-09-01,-0.004648884339877675,-0.005315551006544342,0.16666666666666674,4,True,0.000666666666666667,1.4462192153025475,-0.00792022046690799,0.0,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.0,0.055555555555555546,0.8333333333333334,0.0,0.0,0.0,0.055555555555555546,0.0,0.0
2018-10-01,-0.0239831252775943,-0.02487201416648319,0.22222222222222227,5,True,0.0008888888888888891,1.4372575466159805,-0.014067760342429625,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,0.002457164633766551,0.0011238313004332174,0.33333333333333337,4,True,0.0013333333333333335,1.4009172353275627,-0.03899654543234099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,0.008519984942808811,0.008519984942808811,0.0,0,False,0.0,1.4054918270135894,-0.035858459682057364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,-0.0009837727186905454,-0.0049837727186905455,1.0,2,True,0.004,1.4054124579132636,-0.03591290542494319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,-0.003934458475110246,-0.0046011251417769124,0.16666666666666663,4,True,0.0006666666666666665,1.397481456251364,-0.041353426679923144,0.0,0.0,0.0,0.055555555555555546,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.0,0.055555555555555546,0.0,0.0
2019-03-01,0.023361288953998166,0.023139066731775945,0.055555555555555546,2,True,0.00022222222222222218,1.3916737939090078,-0.04533737621899914,0.0,0.0,0.0,0.055555555555555546,0.0,0.8333333333333334,0.0,0.055555555555555546,0.0,0.0,0.0,0.055555555555555546,0.0,0.0,0.0,0.0
2019-04-01,0.0017442201455306124,-0.00047800207669161025,0.5555555555555557,5,True,0.0022222222222222227,1.4210202317881377,-0.025206259640577655,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0
2019-05-01,0.03348134516873317,0.0328146785020665,0.1666666666666667,4,True,0.0006666666666666669,1.422549804701027,-0.024157000757731528,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2019-06-01,0.006093604536350217,0.004093604536350217,0.49999999999999994,4,True,0.0019999999999999996,1.4637872396340674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.025922154600702237,0.021922154600702237,0.9999999999999999,4,True,0.003999999999999999,1.463882519972408,-0.005756367911324944,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2019-08-01,0.030335751333591787,0.026335751333591787,0.9999999999999999,4,True,0.003999999999999999,1.4958221909365084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,-0.011420535466361015,-0.011420535466361015,0.0,0,False,0.0,1.5379135014572594,-0.0015952536722203536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,-0.0008649279577332843,-0.002198261291066618,0.33333333333333337,4,True,0.0013333333333333335,1.5183225728286458,-0.014327851357675336,0.0,0.0,0.0,0.11111111111111112,0.0,0.6666666666666666,0.0,0.11111111111111112,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0
2019-11-01,-0.013636067081805352,-0.014969400415138686,0.33333333333333337,4,True,0.0013333333333333335,1.5149866540756334,-0.016493479573853498,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0
2019-12-01,0.013332365069500031,0.012665698402833365,0.16666666666666669,4,True,0.0006666666666666668,1.5022831687571645,-0.024740390930623968,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0
2020-01-01,0.026592019102994614,0.024814241325216837,0.4444444444444444,5,True,0.0017777777777777779,1.4912888107439444,-0.03187776257994657,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2020-02-01,0.026158344055367752,0.02393612183314553,0.5555555555555555,5,True,0.002222222222222222,1.5302822925423276,-0.006563781430569571,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.0,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0
2020-03-01,0.042161946894993196,0.03949528022832653,0.6666666666666667,4,True,0.002666666666666667,1.5691894996762603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,-0.000988560937720706,-0.000988560937720706,0.0,0,False,0.0,1.6309886518057115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0014884664637695444,0.0014884664637695444,0.0,0,False,0.0,1.6293763201346705,-0.005762473647224264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,-0.0007389755639878315,-0.0007389755639878315,0.0,0,False,0.0,1.6318015921440514,-0.004282584432226733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.020882666957738313,0.020216000291071647,0.16666666666666663,4,True,0.0006666666666666665,1.6295086668217527,-0.005681716340787624,0.0,0.0,0.0,0.055555555555555546,0.0,0.8333333333333334,0.0,0.0,0.055555555555555546,0.0,0.0,0.055555555555555546,0.0,0.0,0.0,0.0
2020-08-01,0.0039012777741426457,0.0032346111074759787,0.16666666666666674,4,True,0.000666666666666667,1.6632780146516968,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.6666666666666666,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0
2020-09-01,-0.020671242311374013,-0.022004575644707345,0.33333333333333337,4,True,0.0013333333333333335,1.6664288745913387,-0.005958887907780652,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0
2020-10-01,-0.02333845298564647,-0.024005119652313136,0.16666666666666669,4,True,0.0006666666666666668,1.630893731716971,-0.027155947968237726,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0
2020-11-01,0.006088185774831177,0.003199296885942288,0.7222222222222222,5,True,0.0028888888888888888,1.5839493604944805,-0.05515872425709545,0.0,0.0,0.0,0.055555555555555546,0.0,0.8333333333333334,0.0,0.0,0.055555555555555546,0.0,0.0,0.0,0.0,0.0,0.055555555555555546,0.0
2020-12-01,0.026577146106455427,0.02368825721756654,0.7222222222222222,5,True,0.0028888888888888888,1.5843986133614711,-0.054890740530743276,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0
2021-01-01,-0.011984727217752046,-0.012651393884418712,0.1666666666666666,4,True,0.0006666666666666664,1.5981088047902556,-0.04671247733411665,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2021-02-01,0.025726854721068972,0.022837965832180084,0.7222222222222223,6,True,0.002888888888888889,1.5733448822066265,-0.06148439920856996,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
2021-03-01,0.008245280013106721,0.006245280013106721,0.5,5,True,0.002,1.6105944532224592,-0.039264666004165005,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2021-04-01,0.016272437379011146,0.01560577071234448,0.16666666666666666,2,True,0.0006666666666666666,1.6227916726398504,-0.03198890540077903,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2021-05-01,0.023602855124408108,0.023602855124408108,0.0,0,False,0.0,1.6357720222853356,-0.024245999961680642,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2021-06-01,-0.01212620817474767,-0.013459541508081005,0.33333333333333337,5,True,0.0013333333333333335,1.672148404460771,-0.0025471324354989777,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224
2021-07-01,-0.016834607414942856,-0.018612385192720633,0.4444444444444445,4,True,0.0017777777777777779,1.6489349242139912,-0.023259567761885425,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224
2021-08-01,0.013521272537343847,0.011299050315121625,0.5555555555555556,4,True,0.0022222222222222222,1.6274429770878607,-0.035990242221716984,0.0,0.22222222222222224,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.0
2021-09-01,-0.013162094477174048,-0.013828761143840714,0.16666666666666669,4,True,0.0006666666666666668,1.6446854485240416,-0.02577672878579007,0.0,0.2777777777777778,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0
2021-10-01,0.03101538002186029,0.028348713355193622,0.6666666666666667,6,True,0.002666666666666667,1.618709842083294,-0.04116328206331077,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
2021-11-01,-0.06128932000276754,-0.06262265333610087,0.3333333333333334,4,True,0.0013333333333333337,1.6666895233233248,-0.012742697415087934,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778
2021-12-01,-0.003616661926381548,-0.00694999525971488,0.8333333333333333,4,True,0.0033333333333333327,1.5593241249304917,-0.07634018940442244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.03845590804909718,0.03578924138243052,0.6666666666666667,4,True,0.002666666666666667,1.5555023728537145,-0.07860398994655571,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224
2022-02-01,-0.0018851065942093737,-0.004551773260876041,0.6666666666666667,4,True,0.002666666666666667,1.6067170724437396,-0.04826715428377093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,-0.018765889372666544,-0.018765889372666544,0.0,0,False,0.0,1.6036882394954475,-0.050061272147156055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,-0.0030060470903129355,-0.0030060470903129355,0.0,0,False,0.0,1.5735936034048288,-0.06788771722485465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,0.003379441569067998,0.003379441569067998,0.0,0,False,0.0,1.5690513034598037,-0.0705783316005395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,-0.0020447208805207673,-0.0020447208805207673,0.0,0,False,0.0,1.5743538206587167,-0.06743740537915743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0010842905995509522,0.0010842905995509522,0.0,0,False,0.0,1.5711347065282883,-0.06934423558877112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,-0.010005240495262968,-0.010005240495262968,0.0,0,False,0.0,1.5728382731212056,-0.06833513429200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,-0.010349075474459735,-0.010349075474459735,0.0,0,False,0.0,1.557101647938474,-0.07765666533439719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,-0.004430641056452078,-0.004430641056452078,0.0,0,False,0.0,1.539659556980447,-0.08798842264713691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.008046546174795832,0.008046546174795832,0.0,0,False,0.0,1.5328378781343301,-0.09202921858571644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,-0.0023332923983790943,-0.0023332923983790943,0.0,0,False,0.0,1.545171928899215,-0.08472318976770044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.006770064007878052,0.006770064007878052,0.0,0,False,0.0,1.5402383085932614,-0.08764560129490662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,-0.02565545993899175,-0.026988793272325083,0.33333333333333337,4,True,0.0013333333333333335,1.548598266102451,-0.08269361174631329,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.11111111111111112,0.11111111111111112
2023-03-01,0.017352503718393475,0.016019170385060143,0.33333333333333337,4,True,0.0013333333333333335,1.5068564409711016,-0.10741922566988071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,-0.005735932783915728,-0.007735932783915728,0.49999999999999994,4,True,0.0019999999999999996,1.5344983290801406,-0.09104565668117726,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2023-05-01,-8.65327472315703e-05,-0.002753199413898237,0.6666666666666666,5,True,0.0026666666666666666,1.5185847696233359,-0.10047199407875262,0.0,0.0,0.0,0.11111111111111112,0.0,0.6666666666666666,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112
2023-06-01,-0.010170322264428378,-0.014170322264428378,1.0,5,True,0.004,1.5123795488620713,-0.10414763337748334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.02494100559554376,0.02294100559554376,0.49999999999999994,4,True,0.0019999999999999996,1.5025576990777694,-0.1099655693450109,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2023-08-01,0.0041952529408698395,0.0030841418297587286,0.27777777777777773,5,True,0.001111111111111111,1.5352452075788012,-0.09060324599722691,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.11111111111111112,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.11111111111111112
2023-09-01,-0.02131889819822221,-0.021985564864888875,0.1666666666666666,4,True,0.0006666666666666664,1.5406581589178185,-0.08739690452618565,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2023-10-01,0.003718393653941554,0.0017183936539415545,0.49999999999999994,4,True,0.0019999999999999996,1.5162316344436264,-0.1018658648972991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
