date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_vt.us,w_xlk.us
2013-01-01,0.018308040318903984,0.018308040318903984,0.0,0,False,0.0,1.1664429371761782,-0.030110769841175333,0.0,0.0,0.0,0.2,0.0,0.8
2013-02-01,0.015360480115676546,0.015360480115676546,0.0,0,False,0.0,1.1787984637554534,-0.019837234994120823,0.0,0.0,0.0,0.2,0.0,0.8
2013-03-01,0.014209203319520337,0.014209203319520337,0.0,0,False,0.0,1.1696728737929525,-0.027425099896369542,0.0,0.0,0.0,0.2,0.0,0.8
2013-04-01,0.03182222033068292,0.03182222033068292,0.0,0,False,0.0,1.1659015199834823,-0.030560954490147285,0.0,0.0,0.0,0.2,0.0,0.8
2013-05-01,0.00688091993549822,0.00688091993549822,0.0,0,False,0.0,1.163207280501702,-0.03280119597437592,0.0,0.0,0.0,0.2,0.0,0.8
2013-06-01,-0.0049931213139229325,-0.0049931213139229325,0.0,0,False,0.0,1.1654036756116695,-0.030974908640091003,0.0,0.0,0.0,0.2,0.0,0.8
2013-07-01,0.025153592503070855,0.025153592503070855,0.0,0,False,0.0,1.135680769508663,-0.055689299374126366,0.0,0.0,0.0,0.2,0.0,0.8
2013-08-01,0.0038407217768664068,0.0038407217768664068,0.0,0,False,0.0,1.1632222627512026,-0.032788738337597434,0.0,0.0,0.0,0.2,0.0,0.8
2013-09-01,0.0012310611944604144,0.0012310611944604144,0.0,0,False,0.0,1.1341390831725602,-0.056971200893706,0.0,0.0,0.0,0.2,0.0,0.8
2013-10-01,0.053349542161167704,0.053349542161167704,0.0,0,False,0.0,1.1395574103097088,-0.052465899375468084,0.0,0.0,0.0,0.2,0.0,0.8
2013-11-01,0.025556562722491228,0.025556562722491228,0.0,0,False,0.0,1.1909524552897772,-0.009731275142265794,0.0,0.0,0.0,0.2,0.0,0.8
2013-12-01,0.01931081857211421,0.01931081857211421,0.0,0,False,0.0,1.2169509039681745,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-01-01,-0.007793225761810851,-0.007793225761810851,0.0,0,False,0.0,1.2365927153424896,-0.009470111349449306,0.0,0.0,0.0,0.2,0.0,0.8
2014-02-01,0.03622077312336338,0.03622077312336338,0.0,0,False,0.0,1.2146893700151682,-0.03241905612910079,0.0,0.0,0.0,0.2,0.0,0.8
2014-03-01,-0.017856533006905352,-0.017856533006905352,0.0,0,False,0.0,1.2557442755657047,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-04-01,0.03463104531701644,0.03463104531701644,0.0,0,False,0.0,1.2729697887447482,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-05-01,0.03898769867007093,0.03898769867007093,0.0,0,False,0.0,1.3055630976565544,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-06-01,0.013560135730681468,0.013560135730681468,0.0,0,False,0.0,1.3381061628121353,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-07-01,0.0004120253124391348,0.0004120253124391348,0.0,0,False,0.0,1.3578152490619635,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-08-01,0.03614012187214475,0.03614012187214475,0.0,0,False,0.0,1.3545491526773237,-0.026483990561865012,0.0,0.0,0.0,0.2,0.0,0.8
2014-09-01,-0.05012227058510381,-0.05012227058510381,0.0,0,False,0.0,1.403666604138305,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-10-01,0.07512889918819808,0.07512889918819808,0.0,0,False,0.0,1.3731149678153776,-0.029232875506632117,0.0,0.0,0.0,0.2,0.0,0.8
2014-11-01,0.0012162157245205751,0.0012162157245205751,0.0,0,False,0.0,1.4610887987285168,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2014-12-01,-0.0007237491392257045,-0.0007237491392257045,0.0,0,False,0.0,1.4940433371540354,-0.010313102494992288,0.0,0.0,0.0,0.2,0.0,0.8
2015-01-01,0.021411334995046705,0.021411334995046705,0.0,0,False,0.0,1.4612713731509428,-0.05522749208026634,0.0,0.0,0.0,0.2,0.0,0.8
