date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_tlt.us,w_vt.us,w_xlk.us
2018-02-01,-0.02703380372137034,-0.02703380372137034,0.0,0,False,0.0,3.0755008779321114,-0.011278030677545736,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-03-01,-0.04244321372341049,-0.04244321372341049,0.0,0,False,0.0,2.992358390853193,-0.038006946331215485,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-04-01,0.011109963837207078,0.011109963837207078,0.0,0,False,0.0,2.9349131462200604,-0.06772717385651861,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2018-05-01,0.06461713423516145,0.06461713423516145,0.0,0,False,0.0,2.9675199251399085,-0.05736965647165382,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-06-01,-0.00872411208187529,-0.00872411208187529,0.0,0,False,0.0,3.159272558488191,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-07-01,0.005257572997391042,0.005257572997391042,0.0,0,False,0.0,3.107759580789953,-0.03309850551437521,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2018-08-01,0.048316583726525905,0.048316583726525905,0.0,0,False,0.0,3.124098853644297,-0.02801495032583068,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-09-01,0.008916638914182328,0.008916638914182328,0.0,0,False,0.0,3.2863289525219517,-0.00248802106271917,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-10-01,-0.07155959102807341,-0.07155959102807341,0.0,0,False,0.0,3.3156319611448124,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-11-01,-0.0032939376871638174,-0.0032939376871638174,0.0,0,False,0.0,3.078366694005682,-0.07396694375063262,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-12-01,-0.0387706883671846,-0.0387706883671846,0.0,0,False,0.0,3.00806655721186,-0.0951146032080642,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2019-01-01,0.07586120974030557,0.07586120974030557,0.0,0,False,0.0,2.8840198502255228,-0.1324302847387635,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-02-01,0.06384662922896252,0.06384662922896252,0.0,0,False,0.0,3.1028050849786846,-0.06661539660499405,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-03-01,0.04857428556589021,0.04857428556589021,0.0,0,False,0.0,3.3009087308090574,-0.007021935904011012,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-04-01,0.04145920430590962,0.04145920430590962,0.0,0,False,0.0,3.4612480141263164,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-05-01,-0.09215140503281136,-0.09215140503281136,0.0,0,False,0.0,3.6047486026974043,-0.004154791436788541,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-06-01,0.11764602108400016,0.11764602108400016,0.0,0,False,0.0,3.3211444744980336,-0.08313025649881356,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-07-01,0.010363612256360134,0.010363612256360134,0.0,0,False,0.0,3.7118639073678383,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-08-01,0.02372715538814537,0.02372715538814537,0.0,0,False,0.0,3.7503322256521754,-0.02751147070354809,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2019-09-01,0.017624618635801028,0.017624618635801028,0.0,0,False,0.0,3.8616278425985335,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-10-01,0.053132970671096215,0.05233297067109621,0.2,2,True,0.0008,3.9265438105892154,-0.02217528501611077,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2019-11-01,0.014425656454188007,0.014425656454188007,0.0,0,False,0.0,4.135172747716027,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2019-12-01,0.07181441659129653,0.07101441659129654,0.2,2,True,0.0008,4.2441438558798055,-0.001421507712437875,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-01-01,0.026938478916333854,0.026938478916333854,0.0,0,False,0.0,4.17355667494226,-0.06886406456425809,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-02-01,0.0026977421798237387,0.0026977421798237387,0.0,0,False,0.0,4.234979127749639,-0.055160488093154325,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2020-03-01,-0.0501300829776262,-0.0506100829776262,0.12,2,True,0.00048,4.129250402218365,-0.07874895793257586,0.0,0.0,0.12,0.0,0.4,0.0,0.48
2020-04-01,0.14300752008569742,0.14300752008569742,0.0,0,False,0.0,3.9203680565660415,-0.1253513820670652,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-05-01,0.08653782319453476,0.08653782319453476,0.0,0,False,0.0,4.481010170158735,-0.028303385874523634,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-06-01,0.06065173508745203,0.06065173508745203,0.0,0,False,0.0,4.868787035996845,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-07-01,0.08775267940494219,0.08775267940494219,0.0,0,False,0.0,5.164087417501346,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-08-01,0.08957406268985608,0.08957406268985608,0.0,0,False,0.0,5.5102485546862505,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-09-01,-0.056048276356808764,-0.056048276356808764,0.0,0,False,0.0,6.003823904160407,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-10-01,-0.046822773954959686,-0.046822773954959686,0.0,0,False,0.0,5.667319922782408,-0.06048522607522078,0.0,0.0,0.2,0.0,0.0,0.0,0.8
