date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vt.us,w_vwo.us,w_xlk.us
2011-12-01,0.006689750145595397,0.005249750145595397,0.36000000000000004,3,True,0.00144,1.6090962025459967,-0.04173901947010983,0.0,0.034999999999999996,0.10500000000000001,0.0,0.195,0.0,0.0,0.30500000000000005,0.0,0.0,0.0,0.36000000000000004
2012-01-01,0.0321574566667594,0.031877456666759396,0.06999999999999999,3,True,0.00028,1.5740507581176804,-0.06260954410862929,0.0,0.06999999999999999,0.034999999999999996,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2012-02-01,0.010559548060748493,0.007899548060748492,0.665,8,True,0.00266,1.6198929126281651,-0.03530928209737505,0.0,0.034999999999999996,0.5,0.0,0.10500000000000001,0.0,0.0,0.06999999999999999,0.0,0.0,0.2,0.09000000000000001
2012-03-01,0.027921476652171307,0.025261476652171308,0.665,8,True,0.00266,1.6326438343481466,-0.02771575802422377,0.0,0.10500000000000001,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2012-04-01,-0.010591279148808735,-0.010951279148808734,0.09000000000000001,2,True,0.00036,1.6631353644799705,-0.009557214417106552,0.0,0.10500000000000001,0.125,0.0,0.13999999999999999,0.0,0.2,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2012-05-01,-0.01683885228831353,-0.01827885228831353,0.36000000000000004,6,True,0.0014399999999999999,1.642559549469973,-0.021810677345851626,0.0,0.034999999999999996,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2012-06-01,0.0303797808135,0.0303797808135,0.0,0,False,0.0,1.614900731841689,-0.03828226286003045,0.0,0.034999999999999996,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2012-07-01,0.012038809195852467,0.011238809195852467,0.2,2,True,0.0008,1.6543983902878263,-0.014760322499135059,0.0,0.034999999999999996,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2012-08-01,0.02494731561639918,0.02386731561639918,0.27,4,True,0.00108,1.6711691105424487,-0.005587078436322113,0.0,0.10500000000000001,0.034999999999999996,0.0,0.16,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2012-09-01,0.01886590923521066,0.01764590923521066,0.30500000000000005,6,True,0.0012200000000000002,1.7143949115243902,0.0,0.0,0.13999999999999999,0.06999999999999999,0.0,0.195,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2012-10-01,-0.027307396408413256,-0.028107396408413254,0.2,2,True,0.0008,1.7432118233040785,-0.017282467856029826,0.0,0.13999999999999999,0.06999999999999999,0.0,0.195,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2012-11-01,0.0002253079316733871,-0.0009946920683266127,0.305,6,True,0.00122,1.693540603739915,-0.045284101195205095,0.0,0.034999999999999996,0.10500000000000001,0.0,0.22999999999999998,0.0,0.0,0.06999999999999999,0.2,0.0,0.0,0.36000000000000004
2012-12-01,0.023448120884312206,0.023028120884312206,0.10500000000000001,3,True,0.00042,1.6957516364751697,-0.04403765449031727,0.0,0.13999999999999999,0.034999999999999996,0.0,0.195,0.0,0.0,0.06999999999999999,0.2,0.0,0.0,0.36000000000000004
2013-01-01,0.00447031784778123,0.0036703178477812304,0.2,2,True,0.0008,1.676884046183754,-0.054674062252593636,0.0,0.13999999999999999,0.034999999999999996,0.0,0.195,0.0,0.0,0.06999999999999999,0.0,0.0,0.2,0.36000000000000004
2013-02-01,-0.011611618321784142,-0.012411618321784142,0.2,2,True,0.0008,1.6816863204660468,-0.05196683008018421,0.0,0.13999999999999999,0.034999999999999996,0.0,0.195,0.0,0.0,0.06999999999999999,0.2,0.0,0.0,0.36000000000000004
2013-03-01,0.02013029561626297,0.018910295616262972,0.30500000000000005,5,True,0.0012200000000000002,1.660131386526483,-0.06411819986980927,0.0,0.034999999999999996,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2013-04-01,0.013630183782119346,0.013630183782119346,0.0,0,False,0.0,1.6935503220990975,-0.045278622571308325,0.0,0.034999999999999996,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2013-05-01,0.010093008971524372,0.009293008971524372,0.2,2,True,0.0008,1.7152604172541885,-0.033039782260448236,0.0,0.034999999999999996,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.13999999999999999,0.2,0.0,0.0,0.36000000000000004
2013-06-01,-0.02510216606934889,-0.02632216606934889,0.30500000000000005,5,True,0.0012200000000000002,1.7219225192252332,-0.02928409157481071,0.0,0.10500000000000001,0.034999999999999996,0.0,0.265,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2013-07-01,0.045224048520830874,0.045224048520830874,0.0,0,False,0.0,1.6766505219773793,-0.054805709094771116,0.0,0.10500000000000001,0.034999999999999996,0.0,0.265,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2013-08-01,-0.01857595181005053,-0.01857595181005053,0.0,0,False,0.0,1.7524754465357608,-0.012060196621260677,0.0,0.10500000000000001,0.034999999999999996,0.0,0.265,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2013-09-01,0.014273788900110688,0.013053788900110688,0.30500000000000005,4,True,0.0012200000000000002,1.7172096967541854,-0.03194089621912655,0.0,0.10500000000000001,0.13999999999999999,0.0,0.16,0.0,0.0,0.034999999999999996,0.2,0.0,0.0,0.36000000000000004
2013-10-01,0.029529705420574436,0.028969705420574435,0.14,4,True,0.0005600000000000001,1.7386217124083947,-0.01987009512620508,0.0,0.06999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.10500000000000001,0.2,0.0,0.0,0.36000000000000004
2013-11-01,0.01958778293734674,0.01836778293734674,0.30500000000000005,5,True,0.0012200000000000002,1.7877789449203447,-0.010560612009665848,0.0,0.034999999999999996,0.034999999999999996,0.0,0.335,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2013-12-01,0.017170052677276042,0.016750052677276042,0.10500000000000001,3,True,0.00042,1.8294609595742426,0.0,0.0,0.10500000000000001,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2014-01-01,-0.035000586966485954,-0.035280586966485956,0.07000000000000002,3,True,0.0002800000000000001,1.8377997951349656,-0.017852123494839667,0.0,0.06999999999999999,0.034999999999999996,0.0,0.30000000000000004,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2014-02-01,0.03507978817320101,0.03343978817320101,0.41000000000000003,6,True,0.00164,1.805337907907273,-0.035200244706098505,0.2,0.034999999999999996,0.06999999999999999,0.0,0.125,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.36000000000000004
2014-03-01,0.011579710818030385,0.010079710818030385,0.375,6,True,0.0015,1.8684097453366235,-0.0014937053090985364,0.0,0.06999999999999999,0.10500000000000001,0.0,0.22999999999999998,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2014-04-01,0.002762461433958016,0.0016824614339580161,0.27,4,True,0.00108,1.8851721346448602,-0.0013570013935640945,0.0,0.06999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.10500000000000001,0.0,0.0,0.2,0.36000000000000004
