date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_tlt.us
2018-12-01,0.05635461261763042,0.05635461261763042,0.0,0,False,0.0,1.5710198713084045,-0.15264174522681373,0.0,1.0
2019-01-01,-0.007424841895073753,-0.007424841895073753,0.0,0,False,0.0,1.6511481613253278,-0.10942308884524143,0.0,1.0
2019-02-01,-0.016899786909583048,-0.016899786909583048,0.0,0,False,0.0,1.6388886472821451,-0.11603548160596888,0.0,1.0
2019-03-01,0.05022723163656084,0.05022723163656084,0.0,0,False,0.0,1.6111917783745417,-0.13097429360246038,0.0,1.0
2019-04-01,-0.0016139286936959207,-0.0016139286936959207,0.0,0,False,0.0,1.692117481037882,-0.08732553814910538,0.0,1.0
2019-05-01,0.07113745468795929,0.07113745468795929,0.0,0,False,0.0,1.6893865240821306,-0.08879852965109003,0.0,1.0
2019-06-01,0.0004847664431861798,0.0004847664431861798,0.0,0,False,0.0,1.797515868275611,-0.03047699339372334,0.0,1.0
2019-07-01,0.024793388429752206,0.024793388429752206,0.0,0,False,0.0,1.7983872436496466,-0.030007001174223058,0.0,1.0
2019-08-01,0.09037789037967459,0.09037789037967459,0.0,0,False,0.0,1.8429753571285639,-0.005957587980195411,0.0,1.0
2019-09-01,-0.02529719292791277,-0.02529719292791277,0.0,0,False,0.0,2.006810368491913,-0.0036406082917710414,0.0,1.0
2019-10-01,-0.016821253200151154,-0.016821253200151154,0.0,0,False,0.0,1.956043699430438,-0.028845704049351606,0.0,1.0
2019-11-01,-0.014522201637482746,-0.014522201637482746,0.0,0,False,0.0,1.9231405930917582,-0.045181736357952085,0.0,1.0
2019-12-01,-0.007805596465390363,-0.007805596465390363,0.0,0,False,0.0,1.9211703472032147,-0.04615994188541306,0.0,1.0
2020-01-01,0.06406237721450458,0.06406237721450458,0.0,0,False,0.0,1.842894840178979,-0.08502287472093017,0.0,1.0
2020-02-01,0.05934386949600401,0.05934386949600401,0.0,0,False,0.0,1.962435443586759,-0.025672273006969504,0.0,1.0
2020-03-01,0.0865853847464717,0.0865853847464717,0.0,0,False,0.0,2.093966573706862,0.0,0.0,1.0
2020-04-01,0.006765234252473551,0.006765234252473551,0.0,0,False,0.0,2.275273475137522,-0.02341966026176545,0.0,1.0
2020-05-01,-0.032515489467162206,-0.032515489467162206,0.0,0,False,0.0,2.2906662331852687,-0.018275473744212678,0.0,1.0
2020-06-01,0.008241054503670187,0.008241054503670187,0.0,0,False,0.0,2.2161840994073483,-0.05019672723733781,0.0,1.0
2020-07-01,0.041100762926560286,0.041100762926560286,0.0,0,False,0.0,2.234447793360734,-0.04236934669873538,0.0,1.0
2020-08-01,-0.0347508384406745,-0.0347508384406745,0.0,0,False,0.0,2.3381583254548133,-0.0006239470892869248,0.0,1.0
2020-09-01,-0.0020298041708503023,-0.0020298041708503023,0.0,0,False,0.0,2.2569053632382157,-0.04384432088959456,0.0,1.0
2020-10-01,-0.028214482179565126,-0.028214482179565126,0.0,0,False,0.0,2.2523242873186984,-0.045785129675035896,0.0,1.0
2020-11-01,-0.005861848083540733,-0.005861848083540733,0.0,0,False,0.0,2.172359243243175,-0.07966294850985933,0.0,1.0
2020-12-01,0.001288669448794133,0.001288669448794133,0.0,0,False,0.0,2.159625203376408,-0.08505782449134835,0.0,1.0
2021-01-01,-0.03394865425050331,-0.03394865425050331,0.0,0,False,0.0,2.1038501145342576,-0.1086873788439473,0.0,1.0
2021-02-01,-0.07098043468157944,-0.07098043468157944,0.0,0,False,0.0,2.032427234401052,-0.13894624284868407,0.0,1.0
2021-03-01,-0.023753147354554582,-0.023753147354554582,0.0,0,False,0.0,1.888164665844585,-0.20006421281549158,0.0,1.0
2021-04-01,0.00884766809288351,0.00884766809288351,0.0,0,False,0.0,1.8433148123071166,-0.21906520544266628,0.0,1.0
2021-05-01,-0.00082113621549329,-0.00082113621549329,0.0,0,False,0.0,1.8584904033250607,-0.21263594714410616,0.0,1.0
2021-06-01,0.044564185983462234,0.044564185983462234,0.0,0,False,0.0,1.8569643295487432,-0.21328248028268393,0.0,1.0
2021-07-01,0.046312818349933504,0.046312818349933504,0.0,0,False,0.0,1.9397184332954085,-0.17822305441755348,0.0,1.0
2021-08-01,-0.010604486752143427,-0.010604486752143427,0.0,0,False,0.0,2.0115225643790176,-0.14780267045396844,0.0,1.0
2021-09-01,-0.022525345910964112,-0.022525345910964112,0.0,0,False,0.0,1.9901913999934202,-0.1568397857453524,0.0,1.0
2021-10-01,0.00880096826681842,0.00880096826681842,0.0,0,False,0.0,1.9453616502795428,-0.17583226122980078,0.0,1.0
2021-11-01,0.04161866245024104,0.04161866245024104,0.0,0,False,0.0,1.9624827164311378,-0.16857878711434915,0.0,1.0
2021-12-01,-0.051725847667721925,-0.051725847667721925,0.0,0,False,0.0,2.044158622170719,-0.13397614830129057,0.0,1.0
2022-01-01,-0.016562897179722258,-0.016562897179722258,0.0,0,False,0.0,1.9905812239039773,-0.15667463378461743,0.0,1.0
2022-02-01,-0.001660463784712185,-0.001660463784712185,0.0,0,False,0.0,1.9576114317645694,-0.17064254511429466,0.0,1.0
2022-03-01,-0.061645855864713384,-0.061645855864713384,0.0,0,False,0.0,1.9543608888775865,-0.1720196631327131,0.0,1.0
2022-04-01,-0.11336965632858342,-0.11336965632858342,0.0,0,False,0.0,1.8338826392142034,-0.2230612196380517,0.0,1.0
2022-05-01,-0.0064110139446939,-0.0064110139446939,0.0,0,False,0.0,1.6547184797932084,-0.29896552263356224,0.0,1.0
2022-06-01,-0.0014569890874491787,-0.0014569890874491787,0.0,0,False,0.0,1.6441100565447115,-0.3034598644436697,0.0,1.0
2022-07-01,0.03828439838802522,0.03828439838802522,0.0,0,False,0.0,1.6417146061337609,-0.3044747158201454,0.0,1.0
2022-08-01,-0.08503771402349825,-0.08503771402349825,0.0,0,False,0.0,1.7045666621544249,-0.2778469487516597,0.0,1.0
2022-09-01,-0.05038147361030132,-0.05038147361030132,0.0,0,False,0.0,1.5596142098041486,-0.33925719340491256,0.0,1.0
2022-10-01,-0.06566034995527359,-0.06566034995527359,0.0,0,False,0.0,1.457880897453355,-0.3823573100262655,0.0,1.0
