date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us,w_xlk.us
2013-10-01,0.028603441992400946,0.027803441992400948,0.19999999999999998,4,True,0.0007999999999999999,1.4654795074841385,-0.032639773186182386,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.3,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.4
2013-11-01,0.018019614379770295,0.018019614379770295,0.0,0,False,0.0,1.506946645304961,-0.005267394628302946,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.3,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.4
2013-12-01,0.017117081707961876,0.017117081707961876,0.0,0,False,0.0,1.5368674263960072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.3,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.4
2014-01-01,-0.02824952679497962,-0.02824952679497962,0.0,0,False,0.0,1.5439541103601697,-0.015867084269088783,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.3,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.4
2014-02-01,0.03867033793724675,0.03720367127058009,0.36666666666666664,4,True,0.0014666666666666667,1.5222542332140379,-0.029698818789905324,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.4
2014-03-01,0.015893073903601063,0.014426407236934396,0.36666666666666664,6,True,0.0014666666666666667,1.5854200150642055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09999999999999999,0.2,0.09999999999999999,0.0,0.09999999999999999,0.0,0.0,0.0,0.4
2014-04-01,-0.0008716715836038281,-0.0008716715836038281,0.0,0,False,0.0,1.6076509136701003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09999999999999999,0.2,0.09999999999999999,0.0,0.09999999999999999,0.0,0.0,0.0,0.4
2014-05-01,0.02750258729608661,0.02670258729608661,0.2,5,True,0.0008,1.6043207792356438,-0.0031785103510366675,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.13333333333333333,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.4
2014-06-01,0.022300749767586128,0.02083408310091946,0.36666666666666664,6,True,0.0014666666666666667,1.6497340143879513,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.4
2014-07-01,-0.00266125044145931,-0.0035945837747926434,0.23333333333333334,5,True,0.0009333333333333334,1.681947402573968,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4
2014-08-01,0.03244626445157219,0.031246264451572192,0.3,5,True,0.0012,1.675431730158309,-0.020978252314283297,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.4
2014-09-01,-0.020182001002515125,-0.020182001002515125,0.0,0,False,0.0,1.7335309958779026,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.4
2014-10-01,0.026937315869600124,0.02627064920293346,0.16666666666666663,5,True,0.0006666666666666665,1.697024166437863,-0.02210326835276777,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.4
2014-11-01,0.022662609733431097,0.022395943066764432,0.06666666666666667,2,True,0.0002666666666666666,1.739020327923673,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4
2014-12-01,0.003162840313123379,0.003162840313123379,0.0,0,False,0.0,1.777311765781793,-0.007255744682398424,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4
2015-01-01,0.008123643540573504,0.007723643540573504,0.1,4,True,0.0004,1.7336291497446354,-0.034968698283528,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.4
2015-02-01,0.02493935500917384,0.024539355009173838,0.1,4,True,0.0004,1.7381108515243515,-0.03247394183401775,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4
2015-03-01,-0.012480714281528221,-0.012480714281528221,0.0,0,False,0.0,1.7771231747265903,-0.010757582802799481,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4
2015-04-01,0.022256265112442098,0.022256265112442098,0.0,0,False,0.0,1.7543029973356303,-0.023460521892305852,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4
